# Fig 6a: n=3, Bhat=1.5, Ghat=0.8, T_E=1, T_S=4, T_L=2
l,R
0.017251408128575597,-1.9316254404849986
0.017411140421995843,-1.9311234573943106
0.01757235169066097,-1.9306184495263599
0.01773505562853183,-1.9301104043668411
0.017899266056362866,-1.9295993093532924
0.018064996922876095,-1.9290851518736138
0.018232262305945955,-1.9285679192645522
0.018401076413795188,-1.9280475988101469
0.01857145358620167,-1.9275241777401435
0.018743408295716548,-1.926997643228367
0.018916955148893584,-1.9264679823910626
0.0190921088875299,-1.9259351822851947
0.01926888438991818,-1.9253992299067135
0.019447296672110564,-1.9248601121887812
0.019627360889194093,-1.9243178159999605
0.019809092336578085,-1.923772328142369
0.0199925064512934,-1.9232236353497896
0.02017761881330369,-1.9226717242857474
0.020364445146828898,-1.9221165815415464
0.020553001321680843,-1.9215581936342678
0.02074330335461134,-1.9209965470047288
0.020935367410672704,-1.9204316280154026
0.021129209804590862,-1.9198634229483005
0.021324847002151252,-1.9192919180028123
0.021522295621597423,-1.918717099293509
0.0217215724350427,-1.9181389528479056
0.021922694369894875,-1.9175574646041822
0.02212567851029406,-1.916972620408868
0.022330542098563964,-1.916384406014482
0.022537302536676428,-1.9157928070771364
0.022745977387729686,-1.915197809154098
0.022956584377440234,-1.9145993977013085
0.023169141395648504,-1.913997558070866
0.023383666497838566,-1.9133922755084638
0.02360017790667175,-1.9127835351507905
0.02381869401353462,-1.9121713220228875
0.024039233380101176,-1.9115556210354656
0.02426181473990958,-1.9109364169821819
0.024486456999953495,-1.9103136945368746
0.024713179242288042,-1.9096874382507567
0.02494200072565077,-1.9090576325495678
0.025172940887097574,-1.9084242617306868
0.02540601934365371,-1.9077873099602007
0.025641255893980246,-1.9071467612699347
0.025878670520055717,-1.9065025995544378
0.026118283388873575,-1.9058548085679303
0.02636011485415521,-1.9052033719212074
0.02660418545807889,-1.9045482730785037
0.026850515933024746,-1.903889495354314
0.027099127203335772,-1.9032270219101743
0.027350040387095313,-1.9025608357514014
0.027603276797920875,-1.9018909197237912
0.027858857946774597,-1.9012172565102745
0.028116805543790546,-1.9005398286275332
0.028377141500118757,-1.899858618422575
0.028639887929786546,-1.8991736080692665
0.028905067151576928,-1.8984847795648254
0.02917270169092448,-1.897792114726272
0.029442814281828725,-1.8970955951868398
0.02971542786878532,-1.8963952023923452
0.02999056560873497,-1.8956909175975165
0.03026825087303052,-1.8949827218622817
0.030548507249422218,-1.8942705960480173
0.030831358544061327,-1.8935545208137552
0.0311168287835224,-1.8928344766123502
0.03140494221684408,-1.8921104436866065
0.031695723317589006,-1.8913824020653653
0.03198919678592266,-1.8906503315595513
0.03228538755071148,-1.8899142117581804
0.03258432077164055,-1.8891740220243267
0.032886021841350574,-1.888429741491052
0.03319051638759497,-1.8876813490572935
0.03349783027541677,-1.8869288233837134
0.03380798960934567,-1.88617214288851
0.03412102073561553,-1.88541128574319
0.03443695024440224,-1.8846462298683009
0.03475580497208248,-1.883876952929126
0.03507761200351327,-1.8831034323313403
0.03540239867433267,-1.8823256452166297
0.03573019257328185,-1.8815435684582706
0.036061021544548495,-1.8807571786566732
0.03639491369013207,-1.8799664521348856
0.036731897372230905,-1.8791713649340624
0.037072001215651365,-1.8783718928088957
0.037415254110239486,-1.8775680112230075
0.03776168521333482,-1.8767596953443078
0.038111323952247304,-1.8759469200403152
0.038464200026756906,-1.8751296598734415
0.038820343411636433,-1.8743078890962388
0.03917978435919777,-1.873481581646614
0.039542553401861566,-1.8726507111430037
0.03990868135475081,-1.871815250879518
0.04027819931830843,-1.8709751738210454
0.04065113868093903,-1.8701304525983258
0.04102753112167525,-1.8692810595029867
0.04140740861286862,-1.8684269664825468
0.041790803422905455,-1.8675681451353847
0.0421777481189479,-1.8667045667056723
0.042568275569700276,-1.8658362020782786
0.042962418948201096,-1.8649630217736353
0.043360211734641003,-1.8640849959425725
0.043761687719206556,-1.8632020943611205
0.044166881004950656,-1.8623142864252795
0.044575826010689316,-1.8614215411457555
0.04498855747392537,-1.8605238271426667
0.045405110453799274,-1.8596211126402156
0.04582552033406708,-1.8587133654613301
0.04624982282610612,-1.8578005530222752
0.0466780539719485,-1.8568826423272309
0.04711025014734262,-1.8559595999628413
0.047546448064843184,-1.855031392092732
0.04798668477692957,-1.8540979844519976
0.04843099767915333,-1.853159342341661
0.048879424513314666,-1.8522154306230993
0.0493320033706684,-1.8512662137124432
0.04978877269515967,-1.8503116555749457
0.050249771286689386,-1.8493517197193234
0.05071503830441016,-1.8483863691920681
0.0511846132700526,-1.8474155665717285
0.05165853607128245,-1.8464392739631668
0.05213684696508891,-1.845457452991785
0.052619586581204074,-1.8444700647977261
0.053106795925554305,-1.8434770700300431
0.053598516383743404,-1.8424784288408467
0.05409478972456807,-1.8414741008794226
0.05459565810356602,-1.8404640452863223
0.0551011640665967,-1.839448220687429
0.05561135055345538,-1.8384265851879964
0.05612626090152068,-1.8373990963666609
0.05664593884943572,-1.836365711269431
0.05717042854082366,-1.8353263864036464
0.057699774528037207,-1.8342810777319183
0.05823402177594323,-1.833229740666038
0.05877321566574222,-1.8321723300608668
0.059317401998823134,-1.8311088002081972
0.05986662700065409,-1.8300391048305922
