G_mM,Y_0p5,Y_5,Y_36
1.693037847066086977e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.711328304161777934e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.729816359215098208e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.748504146943220458e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.767393825125384796e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.786487574852045919e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.805787600776711890e-08,1.052501456640525761e-18,1.686900778019722550e-18,8.650744268464932934e-17
1.825296131370504335e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.845015419179473489e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.864947741084663119e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.885095398565047415e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.905460717963245561e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.926046050754137716e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.946853773816378780e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.967886289706841371e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
1.989146026938029701e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
2.010635440258483220e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
2.032357010936216664e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
2.054313247045216382e-08,1.254119879136221383e-18,2.013116336954250038e-18,1.032228080214573507e-16
2.076506683755035602e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.098939883623517111e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.121615436892684360e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.144535961787794055e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.167704104819693172e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.191122541090368226e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.214793974601830724e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.238721138568336155e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.262906795731971925e-08,1.672455901142708967e-18,2.682992137119269015e-18,1.377389520286323743e-16
2.287353738681657571e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.312064790175589034e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.337042803467168990e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.362290662634455026e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.387811282913169978e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.413607611033308526e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.439682625559389332e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.466039337234337848e-08,2.090791923149196550e-18,3.354612405513884546e-18,1.721465547024514788e-16
2.492680789327174808e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.519610057984369800e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.546830252585037580e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.574344516099960600e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.602156025454491670e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.630267991895376134e-08,2.510016132038924733e-18,4.026232673908500077e-18,2.065541573762706080e-16
2.658683661361537565e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.687406314858869330e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.716439268839074380e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.745785875582598582e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.775449523585700298e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.805433637951712766e-08,2.712522741417861339e-18,4.352448232843027180e-18,2.232695227130786417e-16
2.835741680786481433e-08,2.928352154045412317e-18,4.696108474073519053e-18,2.409617600500897126e-16
2.866377151598176411e-08,2.928352154045412317e-18,4.696108474073519053e-18,2.409617600500897126e-16
2.897343587701319581e-08,2.928352154045412317e-18,4.696108474073519053e-18,2.409617600500897126e-16
2.928644564625232153e-08,2.928352154045412317e-18,4.696108474073519053e-18,2.409617600500897126e-16
2.960283696526880509e-08,2.928352154045412317e-18,4.696108474073519053e-18,2.409617600500897126e-16
2.992264636608183199e-08,3.548306598547595523e-18,5.692199833173065904e-18,2.920847280607168508e-16
3.024591077537828384e-08,3.548306598547595523e-18,5.692199833173065904e-18,2.920847280607168508e-16
3.057266751877644744e-08,3.548306598547595523e-18,5.692199833173065904e-18,2.920847280607168508e-16
3.090295432513581438e-08,3.548306598547595523e-18,5.692199833173065904e-18,2.920847280607168508e-16
3.123680933091344429e-08,3.548306598547595523e-18,5.692199833173065904e-18,2.920847280607168508e-16
3.157427108456735162e-08,3.764136011175146116e-18,6.037604542633153561e-18,3.098855067310838777e-16
3.191537855100761085e-08,3.764136011175146116e-18,6.037604542633153561e-18,3.098855067310838777e-16
3.226017111609499478e-08,3.764136011175146116e-18,6.037604542633153561e-18,3.098855067310838777e-16
3.260868859118930989e-08,3.764136011175146116e-18,6.037604542633153561e-18,3.098855067310838777e-16
3.296097121774574116e-08,4.182472033181634085e-18,6.709224811027769092e-18,3.442931094049029576e-16
3.331705967196146971e-08,4.182472033181634085e-18,6.709224811027769092e-18,3.442931094049029576e-16
3.367699506947228523e-08,4.182472033181634085e-18,6.709224811027769092e-18,3.442931094049029576e-16
3.404081897010002690e-08,4.182472033181634085e-18,6.709224811027769092e-18,3.442931094049029576e-16
3.440857338265126335e-08,4.384978642560570691e-18,7.033695901732700411e-18,3.608999334083551092e-16
3.478030076976782017e-08,4.384978642560570691e-18,7.033695901732700411e-18,3.608999334083551092e-16
3.515604405282971763e-08,4.384978642560570691e-18,7.033695901732700411e-18,3.608999334083551092e-16
3.553584661691108768e-08,5.019144077194608482e-18,8.048976411357807045e-18,4.131083147525412161e-16
3.591975231578959294e-08,5.019144077194608482e-18,8.048976411357807045e-18,4.131083147525412161e-16
3.630780547701013530e-08,5.019144077194608482e-18,8.048976411357807045e-18,4.131083147525412161e-16
3.670005090700259583e-08,5.019144077194608482e-18,8.048976411357807045e-18,4.131083147525412161e-16
3.709653389625617383e-08,5.220762499690304104e-18,8.375191970292334148e-18,4.298236800893492250e-16
3.749730022454831971e-08,5.220762499690304104e-18,8.375191970292334148e-18,4.298236800893492250e-16
3.790239616623081612e-08,5.220762499690304104e-18,8.375191970292334148e-18,4.298236800893492250e-16
3.831186849557282214e-08,5.436591912317855467e-18,8.720596679752422576e-18,4.475159174263602960e-16
3.872576449216165457e-08,5.436591912317855467e-18,8.720596679752422576e-18,4.475159174263602960e-16
3.914413194636190865e-08,5.436591912317855467e-18,8.720596679752422576e-18,4.475159174263602960e-16
3.956701916483355350e-08,5.854927934324342666e-18,9.392216948147038107e-18,4.820320614335353812e-16
3.999447497610965066e-08,5.854927934324342666e-18,9.392216948147038107e-18,4.820320614335353812e-16
4.042654873623431788e-08,6.273263956330829865e-18,1.006209274831205631e-17,5.163311227739985544e-16
4.086329033446161975e-08,6.273263956330829865e-18,1.006209274831205631e-17,5.163311227739985544e-16
4.130475019901600056e-08,6.273263956330829865e-18,1.006209274831205631e-17,5.163311227739985544e-16
4.175097930291511298e-08,6.691599978337317834e-18,1.073196854847707606e-17,5.508472667811735410e-16
4.220202916985481773e-08,6.691599978337317834e-18,1.073196854847707606e-17,5.508472667811735410e-16
4.265795188015923932e-08,6.894994774599495424e-18,1.105992857564120049e-17,5.675626321179815993e-16
4.311880007679358157e-08,6.894994774599495424e-18,1.105992857564120049e-17,5.675626321179815993e-16
4.358462697144272729e-08,6.894994774599495424e-18,1.105992857564120049e-17,5.675626321179815993e-16
4.405548635065526447e-08,7.109047813460564819e-18,1.140358881687169159e-17,5.852548694549926702e-16
4.453143258205395839e-08,7.109047813460564819e-18,1.140358881687169159e-17,5.852548694549926702e-16
4.501252062061327156e-08,7.730778631729228837e-18,1.239968017597123844e-17,6.363778374656198577e-16
4.549880601500475226e-08,7.730778631729228837e-18,1.239968017597123844e-17,6.363778374656198577e-16
4.599034491401090033e-08,7.945719857473539216e-18,1.274508488543132533e-17,6.541786161359867861e-16
4.648719407300841696e-08,7.945719857473539216e-18,1.274508488543132533e-17,6.541786161359867861e-16
4.698941086052139414e-08,8.351621263114652642e-18,1.339751600330038108e-17,6.875008054762469466e-16
4.749705326484539690e-08,8.351621263114652642e-18,1.339751600330038108e-17,6.875008054762469466e-16
4.801017990074320577e-08,8.567450675742204775e-18,1.374292071276046950e-17,7.051930428132581162e-16
4.852885001621208072e-08,8.567450675742204775e-18,1.374292071276046950e-17,7.051930428132581162e-16
4.905312349932583513e-08,9.189181494010868793e-18,1.473901207186001635e-17,7.564245521572410625e-16
4.958306088514909963e-08,9.189181494010868793e-18,1.473901207186001635e-17,7.564245521572410625e-16
5.011872336272716368e-08,9.403234532871937418e-18,1.508267231309050746e-17,7.741167894942522320e-16
5.066017278215114356e-08,9.606629329134115779e-18,1.540888787202503456e-17,7.908321548310601917e-16
5.120747166169950247e-08,9.606629329134115779e-18,1.540888787202503456e-17,7.908321548310601917e-16
5.176068319505665054e-08,1.002496535114060298e-17,1.608050814041965009e-17,8.252397575048793209e-16
5.231987125860965726e-08,1.002496535114060298e-17,1.608050814041965009e-17,8.252397575048793209e-16
5.288510041882365189e-08,1.044330137314709018e-17,1.675038394058466830e-17,8.596473601786984501e-16
5.345643593969700377e-08,1.086163739515357737e-17,1.742200420897928383e-17,8.941635041858735353e-16
5.403394379029700392e-08,1.086163739515357737e-17,1.742200420897928383e-17,8.941635041858735353e-16
5.461769065237694114e-08,1.107569043401464754e-17,1.776566445020977493e-17,9.118557415228845077e-16
5.520774392807571753e-08,1.127908523027682436e-17,1.809188000914430512e-17,9.285711068596926646e-16
5.580417174769961297e-08,1.191236247802762194e-17,1.910890498699900599e-17,9.806709468705227661e-16
5.640704297759009623e-08,1.191236247802762194e-17,1.910890498699900599e-17,9.806709468705227661e-16
5.701642722807468503e-08,1.211575727428979876e-17,1.943337607770393885e-17,9.973863122073309230e-16
5.763239486150466666e-08,1.253409329629628750e-17,2.010499634609855438e-17,1.031793914881149855e-15
5.825501700037946082e-08,1.295242931830277470e-17,2.077661661449316991e-17,1.066310058888324940e-15
5.888436553555878271e-08,1.295242931830277470e-17,2.077661661449316991e-17,1.066310058888324940e-15
5.952051313456344680e-08,1.336987715342602168e-17,2.144649241465818812e-17,1.100717661562144069e-15
6.016353324996595611e-08,1.358481837917033052e-17,2.179189712411827655e-17,1.118409898899155239e-15
6.081350012787161807e-08,1.378821317543250888e-17,2.211636821482320633e-17,1.135125264235963199e-15
6.147048881649141798e-08,1.440994399370117290e-17,2.311420404215234896e-17,1.186248232246590288e-15
6.213457517480736454e-08,1.462488521944548328e-17,2.345960875161243739e-17,1.203940469583601457e-15
6.280583588133155830e-08,1.504233305456872872e-17,2.412948455177745868e-17,1.238456613590776542e-15
6.348434844296010797e-08,1.524572785083090862e-17,2.445570011071198578e-17,1.255171978927584502e-15
6.417019120392145115e-08,1.587900509858170620e-17,2.547098062033709241e-17,1.307271818938414603e-15
6.486344335482377794e-08,1.587900509858170620e-17,2.547098062033709241e-17,1.307271818938414603e-15
6.556418494179781193e-08,1.608239989484388302e-17,2.579719617927161952e-17,1.323987184275222760e-15
6.627249687573952785e-08,1.629734112058819340e-17,2.614260088873170794e-17,1.341679421612233733e-15
6.698846094165251469e-08,1.713312497771792604e-17,2.748235248906174436e-17,1.410603168293227947e-15
6.771215980809129456e-08,1.755146099972441324e-17,2.815397275745635989e-17,1.445010770967047076e-15
6.844367703670651050e-08,1.775485579598659006e-17,2.848018831639088699e-17,1.461726136303855036e-15
6.918309709189346557e-08,1.796979702173090044e-17,2.882559302585097850e-17,1.479418373640866206e-15
6.993050535054470138e-08,1.859152783999956754e-17,2.982168438495052073e-17,1.530541341651493294e-15
7.068598811190803219e-08,1.880558087886063616e-17,3.016534462618101491e-17,1.548233578988504464e-15
7.144963260755133171e-08,1.922391690086712336e-17,3.083696489457562736e-17,1.582749722995679352e-15
7.222152701143366221e-08,1.942731169712930018e-17,3.116318045351015447e-17,1.599465088332487509e-15
7.300176045008776194e-08,2.026398374114227458e-17,3.250467652206979437e-17,1.668280293680125767e-15
7.379042301291003960e-08,2.047803678000334320e-17,3.285008123152987971e-17,1.685972531017136740e-15
7.458760576256290662e-08,2.088571455941094168e-17,3.350076788116933659e-17,1.719403261690752856e-15
7.539340074548936763e-08,2.172149841654067432e-17,3.484226394972897033e-17,1.788218467038390917e-15
7.620790100254107378e-08,2.193643964228498470e-17,3.518766865918906184e-17,1.806019245708758240e-15
7.703120057972130775e-08,2.213983443854716152e-17,3.551388421812358894e-17,1.822734611045566003e-15
7.786339453904391968e-08,2.297561829567689416e-17,3.685538028668322268e-17,1.891549816393204261e-15
7.870457896950966979e-08,2.339395431768338444e-17,3.752525608684824397e-17,1.925957419067023588e-15
7.955485099820108945e-08,2.423062636169635884e-17,3.886675215540787770e-17,1.994881165748017605e-15
8.041430880149725030e-08,2.444467940055742747e-17,3.921215686486796305e-17,2.012573403085028774e-15
8.128305161640965918e-08,2.528135144457040186e-17,4.055365293342759679e-17,2.081497149766022792e-15
8.216117975204089333e-08,2.548474624083257868e-17,4.087986849236212389e-17,2.098103973769474795e-15
8.304879460116564515e-08,2.611891167546661802e-17,4.189514900198723053e-17,2.150312355113661050e-15
8.394599865193969534e-08,2.694226091623097843e-17,4.321745592002130602e-17,2.218150688461096296e-15
8.485289549973253972e-08,2.715720214197528881e-17,4.356111616125180020e-17,2.235951467131463224e-15
8.576958985908930759e-08,2.799387418598826628e-17,4.490435669804103127e-17,2.304766672479101482e-15
8.669618757582153499e-08,2.861471681737368547e-17,4.590044805714057349e-17,2.355889640489728571e-15
8.763279563922865902e-08,2.882965804311799893e-17,4.624585276660066500e-17,2.373581877826739741e-15
8.857952219445150371e-08,2.966721827401421508e-17,4.758734883516029874e-17,2.442397083174377999e-15
8.953647655495917348e-08,3.028806090539963426e-17,4.858344019425984713e-17,2.493628592518360847e-15
9.050376921517098231e-08,3.112384476252937307e-17,4.992668073104907819e-17,2.562443797865999105e-15
9.148151186321455664e-08,3.175801019716341240e-17,5.094196124067418483e-17,2.614543637876829207e-15
9.246981739382196489e-08,3.258135943792777281e-17,5.226426815870826032e-17,2.682490512557620606e-15
9.346879992136498546e-08,3.299969545993425693e-17,5.293414395887327545e-17,2.716898115231439538e-15
9.447857479303168357e-08,3.383636750394723133e-17,5.427564002743290918e-17,2.785713320579077796e-15
9.549925860214355592e-08,3.447053293858127066e-17,5.529266500528761314e-17,2.837921701923264051e-15
9.653096920161996645e-08,3.530631679571100330e-17,5.663241660561764955e-17,2.906736907270902310e-15
9.757382571758464530e-08,3.634638363598615452e-17,5.830012823311181656e-17,2.992376019288704484e-15
9.862794856312092163e-08,3.697877269685371650e-17,5.931540874273691703e-17,3.044367317966178432e-15
9.969345945217510761e-08,3.781544474086669090e-17,6.065690481129655693e-17,3.113291064647172844e-15
1.007704814136102309e-07,3.885551158114184212e-17,6.232636090702030893e-17,3.198821635331618865e-15
1.018591388054114787e-07,3.947635421252726746e-17,6.332070779789026616e-17,3.250053144675602107e-15
1.029595573290451531e-07,4.052796748228454916e-17,6.500935304413958873e-17,3.336669128693607293e-15
1.040718640439727924e-07,4.114881011366997450e-17,6.600544440323913096e-17,3.387792096704234382e-15
1.051961873823219803e-07,4.220042338342725620e-17,6.769060071302925888e-17,3.474299539388883810e-15
1.063326571637157753e-07,4.303620724055699501e-17,6.903209678158888645e-17,3.543114744736522069e-15
1.074814046102622819e-07,4.387287928456996940e-17,7.037359285014852635e-17,3.612038491417516480e-15
1.086425623617065222e-07,4.511545273422405569e-17,7.236752003657722046e-17,3.714284427438770658e-15
1.098162644907441289e-07,4.616706600398134354e-17,7.405442081459693338e-17,3.800900411456775845e-15
1.110026465185043144e-07,4.678879682225000448e-17,7.505051217369648794e-17,3.852023379467402934e-15
1.122018454301962231e-07,4.783952190512405058e-17,7.673741295171620086e-17,3.938639363485408121e-15
1.134139996909262527e-07,4.887870055851596005e-17,7.840512457921036786e-17,4.024169934169854142e-15
1.146392492616859073e-07,5.033710342079760154e-17,8.074271200686954999e-17,4.144216648861475642e-15
1.158777356155123783e-07,5.138782850367164765e-17,8.242786831665967791e-17,4.230724091546125070e-15
1.171296017538235880e-07,5.264194838280787057e-17,8.444098465361393026e-17,4.334055440900938414e-15
1.183949922229298931e-07,5.347862042682084497e-17,8.578248072217355783e-17,4.402979187581932036e-15
1.196740531307240213e-07,5.473274030595706173e-17,8.779559705912781018e-17,4.506201995603389621e-15
1.209669321635515986e-07,5.597620194249438977e-17,8.978777977732690696e-17,4.608447931624643799e-15
1.222737786032629156e-07,5.702692702536843587e-17,9.147468055534661988e-17,4.695063915642648986e-15
1.235947433444508285e-07,5.848444170076683561e-17,9.381226798300580201e-17,4.815110630334270486e-15
1.249299789118730487e-07,5.973944976678630029e-17,9.582538431996005436e-17,4.918333438355728071e-15
1.262796394780635729e-07,6.099356964592252321e-17,9.783850065691430671e-17,5.021664787710540626e-15
1.276438808811342715e-07,6.224946589882522964e-17,9.984987252563896174e-17,5.124887595731998211e-15
1.290228606427678799e-07,6.370609238734038763e-17,1.021874599532981439e-16,5.244934310423619711e-15
1.304167379864075283e-07,6.517604167910415961e-17,1.045442365314828842e-16,5.365957897115443830e-15
1.318256738556404799e-07,6.643104974512361196e-17,1.065573528684371366e-16,5.469180705136901415e-15
1.332498309327817163e-07,6.788856442052201170e-17,1.088949402960963187e-16,5.589227419828522916e-15
1.346893736576579522e-07,6.956102032166473107e-17,1.115779324332155862e-16,5.726966371857155191e-15
1.361444682465946456e-07,7.101853499706311849e-17,1.139172643291043533e-16,5.847013086548775903e-15
1.376152827116080713e-07,7.227354306308258316e-17,1.159286361978290207e-16,5.950235894570233488e-15
1.391019868798051013e-07,7.436433498623178665e-17,1.192832486033428883e-16,6.122382449272684696e-15
1.406047524129911441e-07,7.603679088737449369e-17,1.219662407404621681e-16,6.260121401301317760e-15
1.421237528274926214e-07,7.729091076651071661e-17,1.239776126091868108e-16,6.363344209322774556e-15
1.436591635141908595e-07,7.896336666765342365e-17,1.266623492145356756e-16,6.501083161351406832e-15
1.452111617587741167e-07,8.062516432619724197e-17,1.293261522011293971e-16,6.637845241379836489e-15
1.467799267622067974e-07,8.271506806246319137e-17,1.326790201384136797e-16,6.809991796082287697e-15
1.483656396614223336e-07,8.438752396360589841e-17,1.353620122755329595e-16,6.947730748110919972e-15
1.499684835502371173e-07,8.647831588675510190e-17,1.387166246810468271e-16,7.119877302813371969e-15
1.515886435004915427e-07,8.815077178789780894e-17,1.413996168181661069e-16,7.257616254842003456e-15
1.532263065834193501e-07,9.024334008481348360e-17,1.447524847554503895e-16,7.429762809544456241e-15
1.548816618912477606e-07,9.211741440845189628e-17,1.477616924515041841e-16,7.584108585576540915e-15
1.565549005590308355e-07,9.399415329274002190e-17,1.507709001475579787e-16,7.738562902941979770e-15
1.582462157867191841e-07,9.630077462851676211e-17,1.544691727943023589e-16,7.928401694981443330e-15
1.599558028614666297e-07,9.817662532592165829e-17,1.574783804903561535e-16,8.082856012346883763e-15
1.616838591801806088e-07,1.004708120453330263e-16,1.611574639865749755e-16,8.271717932386142338e-15
1.634305842723134188e-07,1.029790518036054721e-16,1.651836966604834802e-16,8.478272089762413267e-15
1.651961798229011174e-07,1.048549025010103560e-16,1.681911598883076652e-16,8.632726407127853699e-15
1.669808496958513169e-07,1.073640304461660436e-16,1.722173925622161699e-16,8.839280564504124628e-15
1.687847999574810915e-07,1.094548223693152347e-16,1.755702604995004525e-16,9.011535660539931594e-15
1.706082389003121183e-07,1.119639503144709223e-16,1.795947487051793722e-16,9.217981276582846764e-15
1.724513770671198747e-07,1.144721900727433682e-16,1.836192369108582672e-16,9.424643975292473451e-15
1.743144272752442782e-07,1.169697715884169130e-16,1.876245359660116040e-16,9.630221260668540973e-15
1.761976046411625093e-07,1.196947289462001496e-16,1.919944288811505967e-16,9.854467655381822676e-15
1.781011266053273791e-07,1.221905340881072109e-16,1.959997279363039582e-16,1.006004494075789020e-14
1.800252129572740211e-07,1.249154914458904476e-16,2.003696208514429509e-16,1.028439987680452766e-14
1.819700858609981100e-07,1.278305207966872471e-16,2.050465401749909002e-16,1.052438476485441490e-14
1.839359698806067195e-07,1.305545899675872420e-16,2.094146886219002832e-16,1.074863115956769661e-14
1.859230920062494417e-07,1.332671127090051187e-16,2.137671368547433274e-16,1.097190068228077490e-14
1.879316816803264333e-07,1.361936884892840363e-16,2.184615008605872499e-16,1.121297098366421973e-14
1.899619708239812774e-07,1.391096060269640776e-16,2.231384201841352238e-16,1.145295587171410698e-14
1.920141938638799826e-07,1.420370699941262370e-16,2.278327841899791216e-16,1.169402617309755181e-14
1.940885877592775769e-07,1.453819817964116757e-16,2.331987684642176812e-16,1.196939553582146060e-14
1.961853920293806600e-07,1.483085575766905933e-16,2.378948769382911641e-16,1.221035729587155125e-14
1.983048487810020231e-07,1.520602589715003611e-16,2.439115478621691682e-16,1.251926593060243211e-14
2.004472027365157011e-07,1.549877229386625451e-16,2.486076563362427004e-16,1.276022769065252118e-14
2.026127012621138590e-07,1.583344111147144427e-16,2.539736406104812107e-16,1.303570559470978574e-14
2.048015943963688222e-07,1.620967707521231115e-16,2.600112451531143827e-16,1.334559110144087001e-14
2.070141348791036128e-07,1.656459655375539318e-16,2.657034449862874571e-16,1.363767582950158617e-14
2.092505781805749603e-07,1.689908773398393705e-16,2.710694292605260167e-16,1.391315373355885230e-14
2.115111825309695834e-07,1.729575199603934455e-16,2.774315048938640692e-16,1.423964606429338660e-14
2.137962089502227932e-07,1.767092213552032133e-16,2.834481758177420734e-16,1.454855469902426747e-14
2.161059212781556351e-07,1.806758639757572883e-16,2.898119959193097602e-16,1.487515557109216068e-14
2.184405862049398837e-07,1.842366051906702761e-16,2.955233849030083682e-16,1.516832571248643601e-14
2.208004733018897558e-07,1.888240904426097703e-16,3.028815518954460122e-16,1.554604955256495632e-14
2.231858550525901061e-07,1.923741734149238570e-16,3.085737517286190866e-16,1.583813428062567090e-14
