G_mM,U,p0,p1,p2,p3,variance
5.491565168574237543e-02,2.944688688759165451e+00,8.698293982829784592e-06,1.175296868167072023e-03,5.293462262255198975e-02,9.458813822152981610e-01,5.465475358988491905e-02
5.571903328525711768e-02,2.944010537059754462e+00,9.022172454715958004e-06,1.203965476891674571e-03,5.355446546909797129e-02,9.452325468815556686e-01,5.531670696842105883e-02
5.653416785454686705e-02,2.943312602640019371e+00,9.363792328184131564e-06,1.233822665061233602e-03,5.419166065287352174e-02,9.445651528897370808e-01,5.599776442462278681e-02
5.736122733220053171e-02,2.942594320096549865e+00,9.724265642569224666e-06,1.264923120043031984e-03,5.484666086643633781e-02,9.438786917478780847e-01,5.669845965221398387e-02
5.820038617216081317e-02,2.941855108564331633e+00,1.010478112753477091e-05,1.297324238809511969e-03,5.551992861466651524e-02,9.431726423653964408e-01,5.741934019998673477e-02
5.905182138052247204e-02,2.941094371335815971e+00,1.050660983727642361e-05,1.331086266460957453e-03,5.621193630175012890e-02,9.424464708219515430e-01,5.816096776780810274e-02
5.991571255286848308e-02,2.940311495473169501e+00,1.093111121538789447e-05,1.366272441715701749e-03,5.692316630975273462e-02,9.416996301373161682e-01,5.892391850490596994e-02
6.079224191215288481e-02,2.939505851413755533e+00,1.137973962399742611e-05,1.402949149691546825e-03,5.765411106798914304e-02,9.409315600426952919e-01,5.970878331019946472e-02
6.168159434713729738e-02,2.938676792568906571e+00,1.185405137341036823e-05,1.441186082313944839e-03,5.840527311234539748e-02,9.401416867539672539e-01,6.051616813432403319e-02
6.258395745139029576e-02,2.937823654916059457e+00,1.235571229133034194e-05,1.481056406699102906e-03,5.917716513366846204e-02,9.393294227473411029e-01,6.134669428308825445e-02
6.349952156285675053e-02,2.936945756584360634e+00,1.288650587377078708e-05,1.522636941871701463e-03,5.997031001427442776e-02,9.384941665379801234e-01,6.220099872190765211e-02
6.442847980400667751e-02,2.936042397433837881e+00,1.344834206306269173e-05,1.566008344190286325e-03,6.078524085159246054e-02,9.376353024621542076e-01,6.307973438090996865e-02
6.537102812257070128e-02,2.935112858628281529e+00,1.404326670187934396e-05,1.611255301864490024e-03,6.162250096788377679e-02,9.367522004635499000e-01,6.398357046026426076e-02
6.632736533287224290e-02,2.934156402201979041e+00,1.467347171601823290e-05,1.658466738962196055e-03,6.248264390494848164e-02,9.358442158843732761e-01,6.491319273525419931e-02
6.729769315776364114e-02,2.933172270620477029e+00,1.534130608274407505e-05,1.707736029315326922e-03,6.336623340264375959e-02,9.349106892619580833e-01,6.586930386062839204e-02
6.828221627117636583e-02,2.932159686335575000e+00,1.604928764590221268e-05,1.759161220746033403e-03,6.427384335999522524e-02,9.339509461316128913e-01,6.685262367370725656e-02
6.928114234129327531e-02,2.931117851334753333e+00,1.680011584373297432e-05,1.812845270046940967e-03,6.520605777762161770e-02,9.329642968364877387e-01,6.786388949566202200e-02
7.029468207435278504e-02,2.930045946685304159e+00,1.759668542037955426e-05,1.868896289159848942e-03,6.616347068011470267e-02,9.319500363453050440e-01,6.890385643038321462e-02
7.132304925909356552e-02,2.928943132073428046e+00,1.844210119753755676e-05,1.927427803009034487e-03,6.714668601696119343e-02,9.309074440788321914e-01,6.997329766024229514e-02
7.236646081184977541e-02,2.927808545338593138e+00,1.933969398854653307e-05,1.988559019456079095e-03,6.815631754052918490e-02,9.298357837460261566e-01,7.107300473811939412e-02
7.342513682230558669e-02,2.926641302003510692e+00,2.029303774348712160e-05,2.052415111852146177e-03,6.919298865955465783e-02,9.287343031908497082e-01,7.220378787491554817e-02
7.449930059991960452e-02,2.925440494800081837e+00,2.130596802059501465e-05,2.119127514673830627e-03,7.025733226650915375e-02,9.276022342507964646e-01,7.336647622173053662e-02
7.558917872102782765e-02,2.924205193191720120e+00,2.238260188651629800e-05,2.188834232736469165e-03,7.134999053714771722e-02,9.264387926282293684e-01,7.456191814596557776e-02
7.669500107663634880e-02,2.922934442892497042e+00,2.352735935567001438e-05,2.261680164486215300e-03,7.247161470046357967e-02,9.252431777756945364e-01,7.579098150031704506e-02
7.781700092091259346e-02,2.921627265383580419e+00,2.474498648727535013e-05,2.337817439878276445e-03,7.362286477720103584e-02,9.240145727964333977e-01,7.705455388384585547e-02
7.895541492038651854e-02,2.920282657427492712e+00,2.604058026747694971e-05,2.417405773353243498e-03,7.480440928499838826e-02,9.227521443613808660e-01,7.835354289399631966e-02
8.011048320387109678e-02,2.918899590580749770e+00,2.741961541350364486e-05,2.500612832426582673e-03,7.601692490815632752e-02,9.214550426440035746e-01,7.968887636861587964e-02
8.128244941311367489e-02,2.917477010705493257e+00,2.888797324696105285e-05,2.587614622407800446e-03,7.726109612995023246e-02,9.201224012743950409e-01,8.106150261670386215e-02
8.247156075418758669e-02,2.916013837480759818e+00,3.045197279422436228e-05,2.678595887765154553e-03,7.853761482532709004e-02,9.187533373141135717e-01,8.247239063682876292e-02
8.367806804963644207e-02,2.914508963914121953e+00,3.211840428348463944e-05,2.773750530647624973e-03,7.984717981173281021e-02,9.173469512533360959e-01,8.392253032183560890e-02
8.490222579138043124e-02,2.912961255854427112e+00,3.389456522042944518e-05,2.873282047072426692e-03,8.119049635576665314e-02,9.159023270319405219e-01,8.541293264860350121e-02
8.614429219439737051e-02,2.911369551506479247e+00,3.578829923772954241e-05,2.977403981276105505e-03,8.256827563325513930e-02,9.144185320862310284e-01,8.694462985133810662e-02
8.740452925118832872e-02,2.909732660948518568e+00,3.780803792760553580e-05,3.086340398716080902e-03,8.398123414026639755e-02,9.128946174230899713e-01,8.851867557704551359e-02
8.868320278704083792e-02,2.908049365653436524e+00,3.996284588179042186e-05,3.200326378195727205e-03,8.543009305252641239e-02,9.113296177233960460e-01,9.013614502151234831e-02
8.998058251609972191e-02,2.906318418014741667e+00,4.226246917914591576e-05,3.319608523564627350e-03,8.691557753059191149e-02,9.097225514766643650e-01,9.179813504420053505e-02
9.129694209825907347e-02,2.904538540878305319e+00,4.471738757826315648e-05,3.444445495426025263e-03,8.843841596810808614e-02,9.080724211488876429e-01,9.350576426037271460e-02
9.263255919688570539e-02,2.902708427081060805e+00,4.733887069038364941e-05,3.575108563251991074e-03,8.999933918036417957e-02,9.063782133856934653e-01,9.526017310854228981e-02
9.398771553738778650e-02,2.900826738997825949e+00,5.013903842723532722e-05,3.711882178277352198e-03,9.159907953033807892e-02,9.046388992529573736e-01,9.706252389148595228e-02
9.536269696663966788e-02,2.898892108097552711e+00,5.313092603868423960e-05,3.855064567502235369e-03,9.323836998932680253e-02,9.028534345171322917e-01,9.891400078872791823e-02
9.675779351327665201e-02,2.896903134510354416e+00,5.632855407672584581e-05,4.004968349090897925e-03,9.491794312923367005e-02,9.010207599675987833e-01,1.008158098384992485e-01
9.817329944887119575e-02,2.894858386606737000e+00,5.974700364516555881e-05,4.161921169402577753e-03,9.663853004352242204e-02,8.991398017834298928e-01,1.027691788869997680e-01
9.960951335000479967e-02,2.892756400590585919e+00,6.340249731846988018e-05,4.326266361830902532e-03,9.840085919379730484e-02,8.972094719470533608e-01,1.047753575026995065e-01
1.010667381612471855e-01,2.890595680107477694e+00,6.731248613885965884e-05,4.498363627566139694e-03,1.002056551789734379e-01,8.952286687073215399e-01,1.068356168533419748e-01
1.025452812590576940e-01,2.888374695870058240e+00,7.149574312752939389e-05,4.678589738315750042e-03,1.020536374239275623e-01,8.931962770946291208e-01,1.089512495432369832e-01
1.040454545166205613e-01,2.886091885302242144e+00,7.597246377432663781e-05,4.867339260940159278e-03,1.039455187845546302e-01,8.911111694907308811e-01,1.111235694082868264e-01
1.055675743696296576e-01,2.883745652204135812e+00,8.076437400001173410e-05,5.065025303866069369e-03,1.058820040661321155e-01,8.889722062560018179e-01,1.133539112661541282e-01
1.071119618830347203e-01,2.881334366439677552e+00,8.589484611653449013e-05,5.272080285036201408e-03,1.078637884519010048e-01,8.867782364169463083e-01,1.156436306188179941e-01
1.086789428187648482e-01,2.878856363649050731e+00,9.138902334370143136e-05,5.488956721043773863e-03,1.098915558388304098e-01,8.845280984167821492e-01,1.179941033047686716e-01
1.102688477044420079e-01,2.876309944988096667e+00,9.727395347491892095e-05,5.716128036970701681e-03,1.119659770775370128e-01,8.822206209320172521e-01,1.204067250978457793e-01
1.118820119031005561e-01,2.873693376896981899e+00,1.035787323207410524e-04,5.954089396314319119e-03,1.140877081134274440e-01,8.798546237579375484e-01,1.228829112498832643e-01
1.135187756839257794e-01,2.871004890900545448e+00,1.103346575964187019e-04,6.203358550234922691e-03,1.162573880261952297e-01,8.774289187659733980e-01,1.254240959739227890e-01
1.151794842940283836e-01,2.868242683442841390e+00,1.175753939586605056e-04,6.464476705190807040e-03,1.184756369649014734e-01,8.749423109359490969e-01,1.280317318649473179e-01
1.168644880312678380e-01,2.865404915758463122e+00,1.253371499374500387e-04,6.738009407851451062e-03,1.207430539760214194e-01,8.723935994661896620e-01,1.307072892548788445e-01
1.185741423181422560e-01,2.862489713783436862e+00,1.336588675506381399e-04,7.024547445979919570e-03,1.230602147219509584e-01,8.697815789645184648e-01,1.334522554984687304e-01
1.203088077767580644e-01,2.859495168108485252e+00,1.425824254325374631e-04,7.324707763768682593e-03,1.254276690876796885e-01,8.671050407231191137e-01,1.362681341867855167e-01
1.220688503048975859e-01,2.856419333977652908e+00,1.521528563523923887e-04,7.639134389882704795e-03,1.278459386735245062e-01,8.643627740802403148e-01,1.391564442848061134e-01
1.238546411531983443e-01,2.853260231335375430e+00,1.624185800445058375e-04,7.968499376217883651e-03,1.303155141720555021e-01,8.615535678716821355e-01,1.421187191895789681e-01
1.256665570034624646e-01,2.850015844925161801e+00,1.734316523188718384e-04,8.313503745121512967e-03,1.328368526276384465e-01,8.586762119749211664e-01,1.451565057054828856e-01
1.275049800481107831e-01,2.846684124443231045e+00,1.852480314689477266e-04,8.674878442534457446e-03,1.354103745772928524e-01,8.557294989487036485e-01,1.482713629329133198e-01
1.293702980708001382e-01,2.843262984750510203e+00,1.979278630419111613e-04,9.053385294214962020e-03,1.380364610719342633e-01,8.527122257708088515e-01,1.514648610668505313e-01
1.312629045282192597e-01,2.839750306146527237e+00,2.115357840858786626e-04,9.449817961881450470e-03,1.407154505774524111e-01,8.496231956765802895e-01,1.547385801016183393e-01
1.331831986330820894e-01,2.836143934708863057e+00,2.261412480378519377e-04,9.865002895766318211e-03,1.434476357554911596e-01,8.464612201007046810e-01,1.580941084382025963e-01
1.351315854383343673e-01,2.832441682701904551e+00,2.418188714654905718e-04,1.029980027971018168e-02,1.462332601242788688e-01,8.432251207245454738e-01,1.615330413905393669e-01
1.371084759225931204e-01,2.828641329058756870e+00,2.586488039247169385e-04,1.075510496454212123e-02,1.490725146003851476e-01,8.399137316311480195e-01,1.650569795871241752e-01
1.391142870768349027e-01,2.824740619940288688e+00,2.767171222430422407e-04,1.123184738508098586e-02,1.519655339228200841e-01,8.365259015698558454e-01,1.686675272644180268e-01
1.411494419923534083e-01,2.820737269375344969e+00,2.961162505854949764e-04,1.173099445567199473e-02,1.549123929615545958e-01,8.330604963321879275e-01,1.723662904485045999e-01
1.432143699500028067e-01,2.816628959986280822e+00,3.169454077047463830e-04,1.225355043871805341e-02,1.579131029131686514e-01,8.295164012404085963e-01,1.761548750216723747e-01
1.453095065107476713e-01,2.812413343804041066e+00,3.393110828198182415e-04,1.280055778020209277e-02,1.609676073870956459e-01,8.258925237498824234e-01,1.800348846704995509e-01
1.474352936075364606e-01,2.808088043177069171e+00,3.633275416072448785e-04,1.337309790570611126e-02,1.640757783866969299e-01,8.221877961659896927e-01,1.840079187123802029e-01
1.495921796385202285e-01,2.803650651778425651e+00,3.891173638244582668e-04,1.397229196992678252e-02,1.672374121902475974e-01,8.184011784760012453e-01,1.880755697973377494e-01
1.517806195616339671e-01,2.799098735715505715e+00,4.168120141165488788e-04,1.459930155216414283e-02,1.704522251378165765e-01,8.145316612959027092e-01,1.922394214824132419e-01
1.540010749905626475e-01,2.794429834746825048e+00,4.465524475835564973e-04,1.525532928972012266e-02,1.737198493309839720e-01,8.105782689317123646e-01,1.965010456758982116e-01
1.562540142921101660e-01,2.789641463610359473e+00,4.784897517050545586e-04,1.594161944058853503e-02,1.770398282533483525e-01,8.065400625543580615e-01,2.008619999490557362e-01
1.585399126849937890e-01,2.784731113467917574e+00,5.127858262312911522e-04,1.665945836625665200e-02,1.804116123208755751e-01,8.024161434866364795e-01,2.053238247132203043e-01
1.608592523400827201e-01,2.779696253470056888e+00,5.496141026538815160e-04,1.741017492486094873e-02,1.838345543722595399e-01,7.982056566002255771e-01,2.098880402604592632e-01
1.632125224821044107e-01,2.774534332446012552e+00,5.891603048633604987e-04,1.819514076436245034e-02,1.873079051106728843e-01,7.939077938201013485e-01,2.145561436663259158e-01
1.656002194928374582e-01,2.769242780723061514e+00,6.316232525841397952e-04,1.901577050482476314e-02,1.908308085095363205e-01,7.895217977330547532e-01,2.193296055536677613e-01
1.680228470158153797e-01,2.763819012079727688e+00,6.772157091482378533e-04,1.987352179829691978e-02,1.944022971962342805e-01,7.850469652963206757e-01,2.242098667167589099e-01
1.704809160625609110e-01,2.758260425837072649e+00,7.261652751264129416e-04,2.076989525423441132e-02,1.980212878290789624e-01,7.804826516415601656e-01,2.291983346056820636e-01
1.729749451203757282e-01,2.752564409092319586e+00,7.787153292766703025e-04,2.170643421782441837e-02,2.016865764842018516e-01,7.758282739686971352e-01,2.342963796711563518e-01
1.755054602617057424e-01,2.746728339098798433e+00,8.351260181950718054e-04,2.268472438804527286e-02,2.053968340705256967e-01,7.710833155232339475e-01,2.395053315708102204e-01
1.780729952551077799e-01,2.740749585796170784e+00,8.956752959591942915e-04,2.370639326176416511e-02,2.091506017924234795e-01,7.662473296498532038e-01,2.448264752382547371e-01
1.806780916778379653e-01,2.734625514494584575e+00,9.606600149400969105e-04,2.477310938969533999e-02,2.129462866812041055e-01,7.613199439141603575e-01,2.502610468171839742e-01
1.833212990300890355e-01,2.728353488716280140e+00,1.030397068821107620e-03,2.588658142958780856e-02,2.167821572180806400e-01,7.563008642835103990e-01,2.558102294632060847e-01
1.860031748508970406e-01,2.721930873197860645e+00,1.105224588700000777e-03,2.704855698161019034e-02,2.206563390728191743e-01,7.511898793568706489e-01,2.614751490170554860e-01
1.887242848357455205e-01,2.715355037056164988e+00,1.185503192963233360e-03,2.826082119055814759e-02,2.245668109838289961e-01,7.459868646326495156e-01,2.672568695534325300e-01
1.914852029558882229e-01,2.708623357120376607e+00,1.271617291403951810e-03,2.952519509922369237e-02,2.285114008069638880e-01,7.406917868024084362e-01,2.731563888106958160e-01
1.942865115794194242e-01,2.701733221432603749e+00,1.363976443808831733e-03,3.084353373706624074e-02,2.324877817618371811e-01,7.353047080572877592e-01,2.791746335074094532e-01
1.971288015941135841e-01,2.694682032918782610e+00,1.463016772959348146e-03,3.221772392820651532e-02,2.364934689059262907e-01,7.298257903929078472e-01,2.853124545527796485e-01
2.000126725320637011e-01,2.687467213231317764e+00,1.569202431679212351e-03,3.364968180274259535e-02,2.405258158681593816e-01,7.242552998974187695e-01,2.915706221588436620e-01
2.029387326961414884e-01,2.680086206764375589e+00,1.683027123209750913e-03,3.514134999547823685e-02,2.445820118750387240e-01,7.185936110062732807e-01,2.979498208634332457e-01
2.059075992883092343e-01,2.672536484842201965e+00,1.805015673807295424e-03,3.669469451636928059e-02,2.486590791036376036e-01,7.128412107061858904e-01,3.044506444738797057e-01
2.089198985398071640e-01,2.664815550080303019e+00,1.935725656028327050e-03,3.831170127733164038e-02,2.527538703969483547e-01,7.069987026696916699e-01,3.110735909425619283e-01
2.119762658432464142e-01,2.656920940918658491e+00,2.075749060699990604e-03,3.999437226055684025e-02,2.568630673781273632e-01,7.010668113006157665e-01,3.178190571865187053e-01
2.150773458866345467e-01,2.648850236325500873e+00,2.225714015061916289e-03,4.174472131412787501e-02,2.609831790010579411e-01,6.950463856697522980e-01,3.246873338644693519e-01
2.182237927893605489e-01,2.640601060669469202e+00,2.386286544010961762e-03,4.356476956155670016e-02,2.651105405753845790e-01,6.889384033190477652e-01,3.316786001257989724e-01
2.214162702401709371e-01,2.632171088757201627e+00,2.558172370781842345e-03,4.545654041287486985e-02,2.692413133047029672e-01,6.827439739116403228e-01,3.387929183471776184e-01
2.246554516371626065e-01,2.623558051032588878e+00,2.742118752754053087e-03,4.742205416611986607e-02,2.733714843769097236e-01,6.764643427042164037e-01,3.460302288737899801e-01
2.279420202298253761e-01,2.614759738933110533e+00,2.938916347388055138e-03,4.946332218947187276e-02,2.774968676457815753e-01,6.701008938173584895e-01,3.533903447832766886e-01
2.312766692631609278e-01,2.605774010397746920e+00,3.149401102564055796e-03,5.158234067594136274e-02,2.816131049426783273e-01,6.636551532788163010e-01,3.608729466916447137e-01
2.346601021239116402e-01,2.596598795520025593e+00,3.374456164823319559e-03,5.378108396436742655e-02,2.857156680567696228e-01,6.571287918140396034e-01,3.684775776217543708e-01
2.380930324889270200e-01,2.587232102338805184e+00,3.615013798199450366e-03,5.606149742259793761e-02,2.897998614214006285e-01,6.505236273578020034e-01,3.762036379559443589e-01
2.415761844757026156e-01,2.577672022758358494e+00,3.872057305475747058e-03,5.842548989107042290e-02,2.938608255430731897e-01,6.438416272603806334e-01,3.840503804956219014e-01
2.451102927951189503e-01,2.567916738588286840e+00,4.146622942819154327e-03,6.087492568761417033e-02,2.978935412080273015e-01,6.370849101615393417e-01,3.920169056516744632e-01
2.486961029064172213e-01,2.557964527692697665e+00,4.439801817825004063e-03,6.341161617714899390e-02,3.018928344995295276e-01,6.302557475054965108e-01,4.001021567906093424e-01
2.523343711744400752e-01,2.547813770236994735e+00,4.752741760064338288e-03,6.603731091306026812e-02,3.058533826566917080e-01,6.233565646701837437e-01,4.083049157622307135e-01
2.560258650291747928e-01,2.537462955019468058e+00,5.086649152264037695e-03,6.875368836039418008e-02,3.097697208029515092e-01,6.163899416843903190e-01,4.166237986355829648e-01
2.597713631276281632e-01,2.526910685873742679e+00,5.442790709274221254e-03,7.156234621461621259e-02,3.136362495692023300e-01,6.093586135069072318e-01,4.250572516706823123e-01
2.635716555180721565e-01,2.516155688126986867e+00,5.822495190996844656e-03,7.446479133352036650e-02,3.174472436329822678e-01,6.022654698425006226e-01,4.336035475541644146e-01
2.674275438066895938e-01,2.505196815097599394e+00,6.227155034472195774e-03,7.746242930394335591e-02,3.211968611910970828e-01,5.951135544704873048e-01,4.422607819275610197e-01
2.713398413266605580e-01,2.494033054614955613e+00,6.658227889355492098e-03,8.055655366921156413e-02,3.248791543785546909e-01,5.879060640628782641e-01,4.510268702373281258e-01
2.753093733097194962e-01,2.482663535542610767e+00,7.117238040075754904e-03,8.374833484771228298e-02,3.284880806417375676e-01,5.806463464704744171e-01,4.598995449359959409e-01
2.793369770602252555e-01,2.471087534285260290e+00,7.605777697064481854e-03,8.703880877760537815e-02,3.320175150683357668e-01,5.733378984569944548e-01,4.688763530638917487e-01
2.834235021317744740e-01,2.459304481258628883e+00,8.125508138585715856e-03,9.042886532744925931e-02,3.354612636707158813e-01,5.659843628632491574e-01,4.779546542407810961e-01
2.875698105064015131e-01,2.447313967300376092e+00,8.678160683906709777e-03,9.391923651737951739e-02,3.388130776131446642e-01,5.585895251855691468e-01,4.871316190965737647e-01
2.917767767763976838e-01,2.435115749999128720e+00,9.265537477830512042e-03,9.751048460038663768e-02,3.420666683666064856e-01,5.511573095551763890e-01,4.964042281695810743e-01
2.960452883287923997e-01,2.422709759917726746e+00,9.889512065989666464e-03,1.012029900581847969e-01,3.452157237679350232e-01,5.436917741078906019e-01,5.057692713003305585e-01
3.003762455325312830e-01,2.410096106685918116e+00,1.055202973978361554e-02,1.049969395710605158e-01,3.482539249526099279e-01,5.361971057365459981e-01,5.152233475477938640e-01
3.047705619283942458e-01,2.397275084936890455e+00,1.125510762945283912e-02,1.088923140259138583e-01,3.511749641229236496e-01,5.286776142217097796e-01,5.247628656538205760e-01
3.092291644216903501e-01,2.384247180061285221e+00,1.200083452353416409e-02,1.128888766313827507e-01,3.539725631053465826e-01,5.211377257397364904e-01,5.343840450802064268e-01
3.137529934777735230e-01,2.371013073751752742e+00,1.279137039285131207e-02,1.169861612134161372e-01,3.566404926428607403e-01,5.135819757508718331e-01,5.440829176409707202e-01
3.183430033204163734e-01,2.357573649310524377e+00,1.362894559728156790e-02,1.211834607688773158e-01,3.591725923598763082e-01,5.060150012739648151e-01,5.538553297507222695e-01
3.230001621330884087e-01,2.343929996692131645e+00,1.451585975381621679e-02,1.254798163586350046e-01,3.615627913291497020e-01,4.984415325583991807e-01,5.636969453076501324e-01
3.277254522631764533e-01,2.330083417253113964e+00,1.545448024491864573e-02,1.298740064250786808e-01,3.638051291619731620e-01,4.908663841680295237e-01,5.736032492272880035e-01
3.325198704291952301e-01,2.316035428180426958e+00,1.644724034689185738e-02,1.343645366220030946e-01,3.658937775348912735e-01,4.832944454962138092e-01,5.835695516405987604e-01
3.373844279310265204e-01,2.301787766570329019e+00,1.749663695891117907e-02,1.389496302472686406e-01,3.678230620584004851e-01,4.757306707354197473e-01,5.935909927668250319e-01
3.423201508632368606e-01,2.287342393129662810e+00,1.860522791457156280e-02,1.436272193705031563e-01,3.695874843856161718e-01,4.681800683293091403e-01,6.036625484686162224e-01
3.473280803315131893e-01,2.272701495471888045e+00,1.977562885924758623e-02,1.483949367492760907e-01,3.711817444518170639e-01,4.606476899396593216e-01,6.137790364933213283e-01
3.524092726722672930e-01,2.257867490980691727e+00,2.101050967828275301e-02,1.532501086276110147e-01,3.726007627292380886e-01,4.531386189648681784e-01,6.239351234009333780e-01
3.575647996754507951e-01,2.242843029214785400e+00,2.231259046301126842e-02,1.581897485103201939e-01,3.738397023755402615e-01,4.456579586511282276e-01,6.341253321752802208e-01
3.627957488106317019e-01,2.227630993828394246e+00,2.368463700387668514e-02,1.632105520054020764e-01,3.748939911491714905e-01,4.382108198415498590e-01,6.443440505111572847e-01
3.681032234563764161e-01,2.212234503983060208e+00,2.512945580244460575e-02,1.683088928245891625e-01,3.757593429604271784e-01,4.308023084125389701e-01,6.545855397659723351e-01
3.734883431329893977e-01,2.196656915227690021e+00,2.664988859690867185e-02,1.734808200290290370e-01,3.764317789235260281e-01,4.234375124505362908e-01,6.648439445603289144e-01
3.789522437386555476e-01,2.180901819825285415e+00,2.824880639874686322e-02,1.787220566029793234e-01,3.769076477725148977e-01,4.161214892257588671e-01,6.751133030076275077e-01
3.844960777890398251e-01,2.164973046506501575e+00,2.992910304149414349e-02,1.840279994333036406e-01,3.771836455024090151e-01,4.088592520227932736e-01,6.853875575484362770e-01
3.901210146603888984e-01,2.148874659632049600e+00,3.169368824613209151e-02,1.893937207664260491e-01,3.772568340967022427e-01,4.016557568907397346e-01,6.956605663611359347e-01
3.958282408361923910e-01,2.132610957748074743e+00,3.354548021134423630e-02,1.948139712072716745e-01,3.771246592033492551e-01,3.945158893780348897e-01,7.059261153158225000e-01
4.016189601574499113e-01,2.116186471520868029e+00,3.548739774081419163e-02,2.002831843165744641e-01,3.767849666235404960e-01,3.874444513190709038e-01,7.161779304344326746e-01
4.074943940766017625e-01,2.099605961039719748e+00,3.752235192382995244e-02,2.057954828538308967e-01,3.762360174811283930e-01,3.804461477412107717e-01,7.264096908157169352e-01
4.134557819151719049e-01,2.082874412479327475e+00,3.965323738966065881e-02,2.113446867031307519e-01,3.754765019454292529e-01,3.735255739617793225e-01,7.366150419797579119e-01
4.195043811251830679e-01,2.065997034115872655e+00,4.188292316046482444e-02,2.169243225082033433e-01,3.745055513863260743e-01,3.666872029450057857e-01,7.467876095829772964e-01
4.256414675543928050e-01,2.048979251693815229e+00,4.421424313181390037e-02,2.225276350313045437e-01,3.733227488481338785e-01,3.599353729887477260e-01,7.569210134508228549e-01
4.318683357154134983e-01,2.031826703143367663e+00,4.664998621424994857e-02,2.281476002381811474e-01,3.719281377375202036e-01,3.532742758100486657e-01,7.670088818722531343e-01
4.381862990587654938e-01,2.014545232651780537e+00,4.919288617356527143e-02,2.337769400983288337e-01,3.703222286308661682e-01,3.467079450972397336e-01,7.770448660969346832e-01
4.445966902499288165e-01,1.997140884094662505e+00,5.184561121167760578e-02,2.394081390762862471e-01,3.685060041177322110e-01,3.402402455943039361e-01,7.870226549735406252e-01
4.511008614504440906e-01,1.979619893836836564e+00,5.461075333399173504e-02,2.450334622758485459e-01,3.664809216094913613e-01,3.338748627806684133e-01,7.969359896652621345e-01
4.577001846031296672e-01,1.961988682915436932e+00,5.749081755296660268e-02,2.506449751850375884e-01,3.642489140555881244e-01,3.276152932064076428e-01,8.067786783768080561e-01
4.643960517214672512e-01,1.944253848621264158e+00,6.048821098116354683e-02,2.562345649555290983e-01,3.618123885241873450e-01,3.214648355391200862e-01,8.165446110257619239e-01
4.711898751832251930e-01,1.926422155497602429e+00,6.360523187031272285e-02,2.617939631362173891e-01,3.591742226190247633e-01,3.154265823744452080e-01,8.262277737902943286e-01
4.780830880283732931e-01,1.908500525778969781e+00,6.684405865581992401e-02,2.673147697668065148e-01,3.563377587199575425e-01,3.095034128574160048e-01,8.358222634647773930e-01
4.850771442613597828e-01,1.890496029295343217e+00,7.020673906862719138e-02,2.727884787239732711e-01,3.533067960508286531e-01,3.036979861565708982e-01,8.453223015549671260e-01
4.921735191578066049e-01,1.872415872870498266e+00,7.369517937836232713e-02,2.782065041998658117e-01,3.500855805946834209e-01,2.980127358270885374e-01,8.547222480450069604e-01
4.993737095756953792e-01,1.854267389245970010e+00,7.731113383325081967e-02,2.835602081806917196e-01,3.466787928928943829e-01,2.924498650931631749e-01,8.640166147696723975e-01
5.066792342711016195e-01,1.836058025564978102e+00,8.105619436325205152e-02,2.888409287820311588e-01,3.430915337812032728e-01,2.870113430735135029e-01,8.732000783268998312e-01
5.140916342185520849e-01,1.817795331453194052e+00,8.493178061332543050e-02,2.940400092874810301e-01,3.393293081318677906e-01,2.816989019673258321e-01,8.822674924678572950e-01
5.216124729360664958e-01,1.799486946735708415e+00,8.893913037356072915e-02,2.991488277283784747e-01,3.353980066868523235e-01,2.765140352112084310e-01,8.912138999044612042e-01
5.292433368149521700e-01,1.781140588831721328e+00,9.307929047214778817e-02,3.041588268348663915e-01,3.313038860821028719e-01,2.714579966108830456e-01,9.000345434774135178e-01
5.369858354544300161e-01,1.762764039870420740e+00,9.735310819577377983e-02,3.090615441825051990e-01,3.270535471772477720e-01,2.665318004444733324e-01,9.087248766314695025e-01
5.448416020011490613e-01,1.744365133573298809e+00,1.017612233000149413e-01,3.138486423541259063e-01,3.226539118184047483e-01,2.617362225274544318e-01,9.172805731486421976e-01
5.528122934936714472e-01,1.725951741949504736e+00,1.063040606696758622e-01,3.185119389337590645e-01,3.181121981739503113e-01,2.570718022226149979e-01,9.256975360945656206e-01
5.608995912119948413e-01,1.707531761852074004e+00,1.109818236857811058e-01,3.230434361482708017e-01,3.134358947940411033e-01,2.525388453719070170e-01,9.339719059379500976e-01
5.691052010321917543e-01,1.689113101443678211e+00,1.157944883521218882e-01,3.274353499728891448e-01,3.086327335541780292e-01,2.481374281208110211e-01,9.421000678082189772e-01
5.774308537862332669e-01,1.670703666621152106e+00,1.207417982298721743e-01,3.316801385190566998e-01,3.037106616511175972e-01,2.438674015999534594e-01,9.500786578617463896e-01
5.858783056270788769e-01,1.652311347448280454e+00,1.258232602239188758e-01,3.357705295270661527e-01,2.986778128258308351e-01,2.397283974231841919e-01,9.579045687326948055e-01
5.944493383991047430e-01,1.633944004646293413e+00,1.310381412591757888e-01,3.396995467916130163e-01,2.935424779929531325e-01,2.357198339562580625e-01,9.655749540501816774e-01
6.031457600139560338e-01,1.615609456191140936e+00,1.363854658793875740e-01,3.434605353557541596e-01,2.883130754591882172e-01,2.318409233056700769e-01,9.730872320093033601e-01
