G_mM,Y_0p5,Y_5,Y_36
1.074814046102622819e-07,4.380182433390771398e-17,7.025845794699571924e-17,3.606177259416297616e-15
1.086425623617065222e-07,4.504350959667847839e-17,7.225238513342442567e-17,3.708423195437551794e-15
1.098162644907441289e-07,4.610666929591782277e-17,7.395847506196972149e-17,3.796016051455760387e-15
1.110026465185043144e-07,4.681277786809432710e-17,7.508889047474820839e-17,3.853977123467808959e-15
1.122018454301962231e-07,4.769652381691901586e-17,7.650714314541009359e-17,3.926808358149615421e-15
1.134139996909262527e-07,4.876057170304160199e-17,7.821323307395538940e-17,4.014401214167823226e-15
1.146392492616859073e-07,5.036108446664168380e-17,8.078109030792131975e-17,4.146278934195237426e-15
1.158777356155123783e-07,5.124483041546637257e-17,8.219934297858320495e-17,4.219001627543688130e-15
1.171296017538235880e-07,5.266681761553503435e-17,8.447936295466572467e-17,4.336009184901344439e-15
1.183949922229298931e-07,5.337114981394506133e-17,8.561152283567379657e-17,4.394078798246748770e-15
1.196740531307240213e-07,5.461372326359906133e-17,8.760370555387290568e-17,4.496433275601358706e-15
1.209669321635515986e-07,5.585718490013630924e-17,8.959588827207201479e-17,4.598679211622612884e-15
1.222737786032629156e-07,5.691945641249241187e-17,9.130197820061731061e-17,4.686272067640821478e-15
1.235947433444508285e-07,5.834233179944432157e-17,9.358374264492942766e-17,4.803279624998477787e-15
1.249299789118730487e-07,5.975188438314760496e-17,9.584457347048638914e-17,4.919418851689286448e-15
1.262796394780635729e-07,6.099445783280161112e-17,9.783850065691509557e-17,5.021664787710540626e-15
1.276438808811342715e-07,6.223703128245561728e-17,9.983068337511420468e-17,5.124019265065151352e-15
1.290228606427678799e-07,6.365901848252428523e-17,1.021107033511967121e-16,5.241026822422807661e-15
1.304167379864075283e-07,6.506857106622758094e-17,1.043732786449832709e-16,5.357166049113616322e-15
1.318256738556404799e-07,6.631025632899834535e-17,1.063672058314119773e-16,5.459411985134870500e-15
1.332498309327817163e-07,6.791165727948166275e-17,1.089350630653779077e-16,5.591181163828928941e-15
1.346893736576579522e-07,6.950151180048286200e-17,1.114819866805886824e-16,5.722082011856139734e-15
1.361444682465946456e-07,7.092261081366827587e-17,1.137637511249007995e-16,5.839089569213796043e-15
1.376152827116080713e-07,7.216607245020552379e-17,1.157576783113294936e-16,5.941444046568405980e-15
1.391019868798051013e-07,7.429150366180097079e-17,1.191681137001905002e-16,6.116521217271466620e-15
1.406047524129911441e-07,7.589379279916754228e-17,1.217377154023860156e-16,6.248398937298880820e-15
1.421237528274926214e-07,7.730245719598759624e-17,1.239968017597133797e-16,6.364321081322977963e-15
1.436591635141908595e-07,7.890385814647091364e-17,1.265664034619088951e-16,6.496198801350392163e-15
1.452111617587741167e-07,8.050437091007100161e-17,1.291342606958748254e-16,6.627967980044449815e-15
1.467799267622067974e-07,8.263157849543293213e-17,1.325464405529654170e-16,6.803153692080866214e-15
1.483656396614223336e-07,8.439995857996553908e-17,1.353812014260596024e-16,6.948707620111123379e-15
1.499684835502371173e-07,8.634686422802956606e-17,1.385055440252667711e-16,7.109023169477781888e-15
1.515886435004915427e-07,8.812767892892755757e-17,1.413612385171161244e-16,7.255553969508242461e-15
1.532263065834193501e-07,9.025488651428948808e-17,1.447716739059771064e-16,7.430739681544658070e-15
1.548816618912477606e-07,9.202237841193885328e-17,1.476081792473008768e-16,7.576293609574915236e-15
1.565549005590308355e-07,9.397017224688612202e-17,1.507325218465080701e-16,7.736609158941574533e-15
1.582462157867191841e-07,9.627590539577947256e-17,1.544307944932524751e-16,7.926447950981036516e-15
1.599558028614666297e-07,9.805583190979422232e-17,1.572864889851018037e-16,8.073087292344852847e-15
1.616838591801806088e-07,1.003624532455708023e-16,1.609865061000758183e-16,8.262926084384314830e-15
1.634305842723134188e-07,1.028351655285134424e-16,1.649534268541780632e-16,8.466549625759977115e-15
1.651961798229011174e-07,1.047953939798260833e-16,1.680952141356812298e-16,8.627842047126838242e-15
1.669808496958513169e-07,1.072681062627687234e-16,1.720638793580130598e-16,8.831465588502500527e-15
1.687847999574810915e-07,1.093944256612474122e-16,1.754760592151036514e-16,9.006542759205560378e-15
1.706082389003121183e-07,1.118795725605554122e-16,1.794604246515018696e-16,9.211251713914781829e-15
1.724513770671198747e-07,1.143647194598634245e-16,1.834465345561296975e-16,9.415743585957290184e-15
1.743144272752442782e-07,1.168507545460546786e-16,1.874343889289871104e-16,9.620452540666510058e-15
1.761976046411625093e-07,1.196822943298266299e-16,1.919752397306265916e-16,9.853490783381619269e-15
1.781011266053273791e-07,1.221674412291346423e-16,1.959613496352543948e-16,1.005819973809083914e-14
1.800252129572740211e-07,1.248195672624919565e-16,2.002161076472400627e-16,1.027647635946954780e-14
1.819700858609981100e-07,1.278429554130439295e-16,2.050657293255181101e-16,1.052536163685461673e-14
1.839359698806067195e-07,1.304950814464012190e-16,2.093204873375037534e-16,1.074374679956668115e-14
1.859230920062494417e-07,1.331596420961238932e-16,2.135926900317853945e-16,1.096310883427894739e-14
1.879316816803264333e-07,1.361705956303105063e-16,2.184231225595378590e-16,1.121101723966381450e-14
1.899619708239812774e-07,1.390136818435646004e-16,2.229849069799324835e-16,1.144514089571248287e-14
1.920141938638799826e-07,1.420246353777512135e-16,2.278135950394553630e-16,1.169294075976399422e-14
1.940885877592775769e-07,1.453935282258839084e-16,2.332197020829746734e-16,1.197037240782166401e-14
1.961853920293806600e-07,1.482259561965391015e-16,2.377605528846141546e-16,1.220351919187012898e-14
1.983048487810020231e-07,1.519527883586178783e-16,2.437405899756706765e-16,1.251036554126724885e-14
2.004472027365157011e-07,1.549637418928044914e-16,2.485692780351935561e-16,1.275838248798547171e-14
2.026127012621138590e-07,1.583335229278204281e-16,2.539753850787128664e-16,1.303570559470978574e-14
2.048015943963688222e-07,1.620612432767824466e-16,2.599536777015398034e-16,1.334266048544026136e-14
2.070141348791036128e-07,1.656095498753298033e-16,2.656458775347128778e-16,1.363474521350097753e-14
2.092505781805749603e-07,1.689668962939803554e-16,2.710310509594770203e-16,1.391119998955844548e-14
2.115111825309695834e-07,1.728740303933570357e-16,2.772989253084169899e-16,1.423291650162532324e-14
2.137962089502227932e-07,1.766017507423190541e-16,2.832772179312438775e-16,1.453976285102243996e-14
2.161059212781556351e-07,1.806767521626282534e-16,2.898119959193120775e-16,1.487515557109216068e-14
2.184405862049398837e-07,1.842250587611756101e-16,2.955041957524852012e-16,1.516734884048623260e-14
2.208004733018897558e-07,1.888365250589623112e-16,3.029007410459740110e-16,1.554702642456515972e-14
2.231858550525901061e-07,1.923732852280275251e-16,3.085754961968511368e-16,1.583824282195902824e-14
