G_mM,Y_0p5,Y_5,Y_36
9.999999999999982011e-09,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.010803336220382749e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.021723384514257942e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.032761405761394785e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.043918674463272197e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.055196478890237068e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.066596121230254167e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.078118917739266564e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.089766198893160955e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.101539309541414140e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.113439609062360287e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.125468471520154573e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.137627285823429072e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.149917455885663058e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.162340400787285095e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.174897554939526761e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.187590368250046211e-08,5.918663506358159472e-21,1.089469582006374032e-20,1.992409857791208008e-18
1.200420306290341755e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.213388850464973329e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.226497498182612357e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.239747763028944008e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.253141174941415222e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.266679280385915192e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.280363642535318994e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.294195841449984185e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
1.308177474260191939e-08,2.292136957916887177e-20,4.229705436024745977e-20,7.725670877149582607e-18
