G_mM,Y_0p5,Y_5,Y_36
9.999999999999982011e-09,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.002689960744536383e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.005387157377885335e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.008091609364294573e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.010803336220382749e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.013522357515263879e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.016248692870695240e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.018982361961205588e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.021723384514257942e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.024471780310377965e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.027227569183303684e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.029990771020114033e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.032761405761394785e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.035539493401370573e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.038325053988039219e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.041118107623337505e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.043918674463272197e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.046726774718072413e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.049542428652320977e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.052365656585122999e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.055196478890237068e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.058034915996230429e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.060880988386611002e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.063734716599997778e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.066596121230254167e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.069465222926643998e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.072342042393965362e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.075226600392722990e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.078118917739266564e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.081019015305929019e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.083926914021201242e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.086842634869866741e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.089766198893160955e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.092697627188908072e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.095636940911696230e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.098584161273014489e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.101539309541414140e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.104502407042646177e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.107473475159838812e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.110452535333639917e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.113439609062360287e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.116434717902151985e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.119437883467148299e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.122449127429627689e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.125468471520154573e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.128495937527759156e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.131531547300079542e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.134575322743527331e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.137627285823429072e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.140687458564209562e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.143755863049534289e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.146832521422477018e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.149917455885663058e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.153010688701454718e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.156112242192098543e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.159222138739875365e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.162340400787285095e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
1.165467050837193633e-08,5.330208102188512855e-21,8.298624910448898260e-21,3.925067805897605382e-19
