G_mM,Y_0p5,Y_5,Y_36
9.999999999999982011e-09,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.010803336220382749e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.021723384514257942e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.032761405761394785e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.043918674463272197e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.055196478890237068e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.066596121230254167e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.078118917739266564e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.089766198893160955e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.101539309541414140e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.113439609062360287e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.125468471520154573e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.137627285823429072e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.149917455885663058e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.162340400787285095e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.174897554939526761e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.187590368250046211e-08,6.304599759365802687e-20,1.257253888789911881e-19,2.126742277294432049e-17
1.200420306290341755e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.213388850464973329e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.226497498182612357e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.239747763028944008e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.253141174941415222e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.266679280385915192e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.280363642535318994e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.294195841449984185e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.308177474260191939e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.322310155350558197e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.336595516546439315e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.351035207302348917e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.365630894892413254e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.380384264602880616e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.395297019926713753e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.410370882760287634e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.425607593602187581e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.441008911754205393e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.456576615524456523e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.472312502432717075e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.488218389417973511e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.504296113048215179e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.520547529732492484e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.536974515935267838e-08,2.595249626971813405e-19,5.105990283044744073e-19,8.745685079078123462e-17
1.553578968393079411e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.570362804333547951e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.587327961696749174e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.604476399358976711e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.621810097358929678e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.639331057126312649e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.657041301712966784e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.674942876026435533e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.693037847066086977e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.711328304161777934e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.729816359215098208e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.748504146943220458e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.767393825125384796e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.786487574852045919e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.805787600776711890e-08,3.225709602908393914e-19,6.440218899719752502e-19,1.085072590456342895e-16
1.825296131370504335e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.845015419179473489e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.864947741084663119e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.885095398565047415e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.905460717963245561e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.926046050754137716e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.946853773816378780e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.967886289706841371e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
1.989146026938029701e-08,3.856169578844973942e-19,7.697472788509664384e-19,1.297746818185786038e-16
