G_mM,U,p0,p1,p2,p3,variance
5.491565168574237543e-02,2.944688688765018103e+00,1.022954327628792405e-07,2.611203007287520614e-04,5.478876374722403686e-02,9.449500136566137964e-01,5.277482445850800730e-02
5.571903328525711768e-02,2.944010537048605158e+00,1.062166176963821863e-07,2.676877714681996667e-04,5.545376875860329874e-02,9.442784372533101767e-01,5.339065583245528046e-02
5.653416785454686705e-02,2.943312602624951424e+00,1.103585266131369520e-07,2.745352802480213630e-04,5.613799573897733375e-02,9.435873586222496279e-01,5.402366906553979220e-02
5.736122733220053171e-02,2.942594320114253037e+00,1.147354719749674960e-07,2.816762490654611990e-04,5.684198318119836751e-02,9.428762258342636704e-01,5.467430871357059630e-02
5.820038617216081317e-02,2.941855108560446741e+00,1.193627964914934180e-07,2.891248059055190551e-04,5.756628373935144399e-02,9.421444720919460725e-01,5.534302882762887066e-02
5.905182138052247204e-02,2.941094371328677237e+00,1.242569511934753812e-07,2.968958212049260911e-04,5.831146425805761729e-02,9.413915156637857606e-01,5.603029276627857769e-02
5.991571255286848308e-02,2.940311495479855264e+00,1.294355832083952426e-07,3.050049517216794339e-04,5.907810630995350559e-02,9.406167593027422447e-01,5.673657346523341971e-02
6.079224191215288481e-02,2.939505851406353010e+00,1.349176290378371421e-07,3.134686841600064404e-04,5.986680647243761838e-02,9.398195899257726360e-01,5.746235345367622926e-02
6.168159434713729738e-02,2.938676792565153573e+00,1.407234147706450033e-07,3.223043801820531934e-04,6.067817650423708992e-02,9.389993783921658510e-01,5.820812476560455195e-02
6.258395745139029576e-02,2.937823654934281770e+00,1.468747664717974259e-07,3.315303269104915890e-04,6.151284378759974691e-02,9.381554790107239361e-01,5.897438908240282274e-02
6.349952156285675053e-02,2.936945756568539068e+00,1.533951290275182703e-07,3.411657892188891248e-04,6.237145166763655851e-02,9.372872291480156548e-01,5.976165776595721013e-02
6.442847980400667751e-02,2.936042397422010897e+00,1.603096927867464412e-07,3.512310619842609030e-04,6.325465952494283006e-02,9.363939491033803630e-01,6.057045163258756304e-02
6.537102812257070128e-02,2.935112858634009836e+00,1.676455348355828566e-07,3.617475313066944860e-04,6.416314336677057806e-02,9.354749414563874321e-01,6.140130118716591312e-02
6.632736533287224290e-02,2.934156402218079052e+00,1.754317689570388476e-07,3.727377346418956489e-04,6.509759601732947876e-02,9.345294908162593561e-01,6.225474647295214936e-02
6.729769315776364114e-02,2.933172270639348156e+00,1.836997089908561606e-07,3.842254256014722251e-04,6.605872741032094153e-02,9.335568634643682806e-01,6.313133699861062098e-02
6.828221627117636583e-02,2.932159686354679273e+00,1.924830462228593698e-07,3.962356428684792519e-04,6.704726491044542269e-02,9.325563069636398916e-01,6.403163167383674192e-02
6.928114234129327531e-02,2.931117851353377102e+00,2.018180417273862389e-07,4.087947830315056055e-04,6.806395362643560820e-02,9.315270497724914556e-01,6.495619871875923934e-02
7.029468207435278504e-02,2.930045946699091797e+00,2.117437349656836098e-07,4.219306775581514518e-04,6.910955671458497707e-02,9.304683008641211339e-01,6.590561554521201515e-02
7.132304925909356552e-02,2.928943132073332123e+00,2.223021700611333148e-07,4.356726741430526459e-04,7.018485567186881491e-02,9.293792493518172604e-01,6.688046860843321895e-02
7.236646081184977541e-02,2.927808545321121780e+00,2.335386412983516118e-07,4.500517226771989852e-04,7.129065061759803923e-02,9.282590641210828331e-01,6.788135322743116262e-02
7.342513682230558669e-02,2.926641301999195477e+00,2.455019595343059285e-07,4.651004661018867713e-04,7.242776056272287599e-02,9.271068934692160424e-01,6.890887337239171018e-02
7.449930059991960452e-02,2.925440494817084680e+00,2.582447425492551376e-07,4.808533378808258017e-04,7.359702377292605402e-02,9.259218646444506984e-01,6.996364151401124332e-02
7.558917872102782765e-02,2.924205193175718254e+00,2.718237293592974885e-07,4.973466638156338274e-04,7.479929802546343709e-02,9.247030834869919280e-01,7.104627835275678649e-02
7.669500107663634880e-02,2.922934442908700081e+00,2.863001192377397260e-07,5.146187669335989829e-04,7.603546065707618429e-02,9.234496342758714560e-01,7.215741233608774508e-02
7.781700092091259346e-02,2.921627265372762849e+00,3.017399475144476512e-07,5.327100873546292137e-04,7.730640923268741749e-02,9.221605789400110220e-01,7.329767970867528959e-02
7.895541492038651854e-02,2.920282657446240382e+00,3.182144833004042564e-07,5.516632964746479798e-04,7.861306131736083003e-02,9.208349571716812898e-01,7.446772372977328303e-02
8.011048320387109678e-02,2.918899590561182311e+00,3.358006734872344034e-07,5.715234313907727095e-04,7.995635517401537828e-02,9.194717855939202877e-01,7.566819469449725943e-02
8.128244941311367489e-02,2.917477010712564933e+00,3.545816131734540477e-07,5.923380230624372472e-04,8.133724949647125335e-02,9.180700578988533200e-01,7.689974906230290230e-02
8.247156075418758669e-02,2.916013837498951045e+00,3.746470698247131975e-07,6.141572460757742814e-04,8.275672406769005174e-02,9.166287440391650554e-01,7.816304938396356761e-02
8.367806804963644207e-02,2.914508963901598637e+00,3.960940436124184232e-07,6.370340661787990671e-04,8.421577968391232016e-02,9.151467901558650864e-01,7.945876354184377988e-02
8.490222579138043124e-02,2.912961255835187835e+00,4.190273799392766706e-07,6.610243997373485472e-04,8.571543828319606873e-02,9.136231182896860092e-01,8.078756414278132070e-02
8.614429219439737051e-02,2.911369551493650398e+00,4.435604391187179545e-07,6.861872857106539152e-04,8.725674325361022776e-02,9.120566259002398368e-01,8.215012803796994945e-02
8.740452925118832872e-02,2.909732660941053872e+00,4.698158216850926246e-07,7.125850638316258119e-04,8.884075948381942034e-02,9.104461856365277939e-01,8.354713558075133051e-02
8.868320278704083792e-02,2.908049365646542039e+00,4.979261588289726683e-07,7.402835640512363822e-04,9.046857344688163938e-02,9.087906450629091859e-01,8.497926988050430452e-02
8.998058251609972191e-02,2.906318418003444037e+00,5.280349733994120181e-07,7.693523073155501260e-04,9.214129327700203154e-02,9.070888263807082019e-01,8.644721601565485969e-02
9.129694209825907347e-02,2.904538540860336582e+00,5.602976175193911726e-07,7.998647178993666465e-04,9.386004881101306374e-02,9.053395261734704658e-01,8.795166018009226150e-02
9.263255919688570539e-02,2.902708427064740526e+00,5.948822938432538537e-07,8.318983479637515315e-04,9.562599159245266378e-02,9.035415151772905329e-01,8.949328876072826233e-02
9.398771553738778650e-02,2.900826739011065136e+00,6.319711683364448372e-07,8.655351152120603370e-04,9.744029484500546512e-02,9.016935380686140755e-01,9.107278735119095359e-02
9.536269696663966788e-02,2.898892108110926458e+00,6.717615847906607374e-07,9.008615559409946082e-04,9.930415349243892909e-02,8.997943131900357772e-01,9.269083976820802206e-02
9.675779351327665201e-02,2.896903134495576460e+00,7.144673841253203819e-07,9.379690887141045076e-04,1.012187839248425425e-01,8.978425325190589890e-01,9.434812680932047613e-02
9.817329944887119575e-02,2.894858386613516466e+00,7.603203449391895483e-07,9.769542954031103232e-04,1.031854238346428948e-01,8.958368615496092868e-01,9.604532503384710651e-02
9.960951335000479967e-02,2.892756400594245214e+00,8.095717602394077160e-07,1.017919223373495424e-03,1.052053322437261629e-01,8.937759389611398264e-01,9.778310566956349703e-02
1.010667381612471855e-01,2.890595680097539422e+00,8.624941464034173817e-07,1.060971696059193536e-03,1.072797890279047345e-01,8.916583767818901940e-01,9.956213304613292792e-02
1.025452812590576940e-01,2.888374695873530573e+00,9.193831145344976796e-07,1.106225647479523082e-03,1.094100946821678633e-01,8.894827602872384942e-01,1.013830631987868713e-01
1.040454545166205613e-01,2.886091885308897265e+00,9.805594136322053031e-07,1.153801476927169070e-03,1.115975700590094155e-01,8.872476479046503828e-01,1.032465424089519246e-01
1.055675743696296576e-01,2.883745652190405906e+00,1.046371155398456712e-06,1.203826420122006916e-03,1.138435558558851951e-01,8.849515713528378624e-01,1.051532054921349157e-01
1.071119618830347203e-01,2.881334366451853146e+00,1.117196243626437723e-06,1.256434942551615166e-03,1.161494120743110092e-01,8.825930357868930765e-01,1.071036740253301645e-01
1.086789428187648482e-01,2.878856363659993978e+00,1.193445035463976351e-06,1.311769161916896730e-03,1.185165176810675930e-01,8.801705197119806812e-01,1.090985547083711538e-01
1.102688477044420079e-01,2.876309944973350241e+00,1.275563234488843202e-06,1.369979285122590587e-03,1.209462697666991854e-01,8.776824753849430394e-01,1.111384372638095641e-01
1.118820119031005561e-01,2.873693376883231121e+00,1.364035058199260368e-06,1.431224075958879415e-03,1.234400828596780159e-01,8.751273290293054563e-01,1.132238924358706100e-01
1.135187756839257794e-01,2.871004890894609307e+00,1.459386702310345455e-06,1.495671352075539796e-03,1.259993882411351018e-01,8.725034810200877899e-01,1.153554699566381458e-01
1.151794842940283836e-01,2.868242683442418617e+00,1.562190119888686530e-06,1.563498505901938151e-03,1.286256329754162930e-01,8.698093063285613491e-01,1.175336962436528410e-01
1.168644880312678380e-01,2.865404915759598659e+00,1.673067155103428958e-06,1.634893057612992829e-03,1.313202789237108425e-01,8.670431549515213998e-01,1.197590720568761924e-01
1.185741423181422560e-01,2.862489713782455425e+00,1.792694062922083943e-06,1.710053240039601918e-03,1.340848016552771971e-01,8.642033524106205178e-01,1.220320700463695118e-01
1.203088077767580644e-01,2.859495168102382578e+00,1.921806451650880623e-06,1.789188617183381591e-03,1.369206892438972201e-01,8.612882003324683344e-01,1.243531321841135906e-01
1.220688503048975859e-01,2.856419333966008445e+00,2.061204689122473152e-06,1.872520738252052286e-03,1.398294409434215901e-01,8.582959771136378091e-01,1.267226670798642374e-01
1.238546411531983443e-01,2.853260231325759122e+00,2.211759817417462701e-06,1.960283829248913191e-03,1.428125657362895318e-01,8.552249386746436643e-01,1.291410471810756633e-01
1.256665570034624646e-01,2.850015844934143061e+00,2.374420025945639216e-06,2.052725524515083312e-03,1.458715807567473322e-01,8.520733192987109961e-01,1.316086058642262913e-01
1.275049800481107831e-01,2.846684124449389230e+00,2.550217739255994776e-06,2.150107641559246760e-03,1.490080096142742949e-01,8.488393325264271816e-01,1.341256344443149118e-01
1.293702980708001382e-01,2.843262984742155997e+00,2.740277369603158407e-06,2.252706996114680477e-03,1.522233804335052509e-01,8.455211722930102702e-01,1.366923789623530894e-01
1.312629045282192597e-01,2.839750306151015202e+00,2.945823812538299822e-06,2.360816267112314428e-03,1.555192238433225349e-01,8.421170140657525671e-01,1.393090369473917178e-01
1.331831986330820894e-01,2.836143934710019021e+00,3.168191758908317866e-06,2.474744914159116970e-03,1.588970708863834402e-01,8.386250160076976767e-01,1.419757541365420650e-01
1.351315854383343673e-01,2.832441682697838914e+00,3.408835882267217521e-06,2.594820139486014171e-03,1.623584505155423463e-01,8.350433205090893596e-01,1.446926208992938001e-01
1.371084759225931204e-01,2.828641329060705090e+00,3.669342015390377379e-06,2.721387911005723140e-03,1.659048870912379625e-01,8.313700556557410692e-01,1.474596687073148615e-01
1.391142870768349027e-01,2.824740619939495989e+00,3.951439400704133161e-06,2.854814042874346657e-03,1.695378976565550255e-01,8.276033368611704910e-01,1.502768664834617240e-01
1.411494419923534083e-01,2.820737269373902123e+00,4.257014115458638403e-06,2.995485334160269755e-03,1.732589889154315665e-01,8.237412687362928310e-01,1.531441167875851050e-01
1.432143699500028067e-01,2.816628959988445757e+00,4.588123803077333483e-06,3.143810775643507242e-03,1.770696540888599402e-01,8.197819470116941565e-01,1.560612519907369489e-01
1.453095065107476713e-01,2.812413343803427779e+00,4.947013831374201487e-06,3.300222823740844424e-03,1.809713695075974571e-01,8.157234606548307010e-01,1.590280303440287923e-01
1.474352936075364606e-01,2.808088043177353388e+00,5.336135019648151848e-06,3.465178744939872556e-03,1.849655909277104493e-01,8.115638941923308813e-01,1.620441319511423117e-01
1.495921796385202285e-01,2.803650651777681801e+00,5.758163101847085535e-06,3.639162038606660442e-03,1.890537496557986863e-01,8.073013301424926125e-01,1.651091547308149998e-01
1.517806195616339671e-01,2.799098735712183927e+00,6.216020089585631588e-06,3.822683937526013750e-03,1.932372483524962548e-01,8.029338516898885114e-01,1.682226102909609722e-01
1.540010749905626475e-01,2.794429834742435670e+00,6.712897734556999724e-06,4.016284993456042431e-03,1.975174565774470981e-01,7.984595455313617807e-01,1.713839197868640696e-01
1.562540142921101660e-01,2.789641463607284155e+00,7.252283301386554805e-06,4.220536751316303868e-03,2.018957060401787851e-01,7.938765049252034522e-01,1.745924097618711812e-01
1.585399126849937890e-01,2.784731113466362373e+00,7.837987885422606079e-06,4.436043516394575295e-03,2.063732855371923636e-01,7.891828329585276469e-01,1.778473079843063687e-01
1.608592523400827201e-01,2.779696253467048628e+00,8.474177535264256110e-06,4.663444219408162741e-03,2.109514355615275394e-01,7.843766460415283470e-01,1.811477393005267444e-01
1.632125224821044107e-01,2.774534332437658790e+00,9.165407467301406970e-06,4.903414384474556395e-03,2.156313425709908138e-01,7.794560776370675903e-01,1.844927215267615495e-01
1.656002194928374582e-01,2.769242780709261886e+00,9.916659690025983961e-06,5.156668205267936865e-03,2.204141329011333472e-01,7.744192822339091009e-01,1.878811614046185241e-01
1.680228470158153797e-01,2.763819012068290171e+00,1.073338438968335614e-05,5.423960734854118768e-03,2.253008663088342522e-01,7.692644395719224759e-01,1.913118506473541203e-01
1.704809160625609110e-01,2.758260425841192909e+00,1.162154546644189624e-05,5.706090194936700929e-03,2.302925291325329249e-01,7.639897591270634614e-01,1.947834621070008154e-01
1.729749451203757282e-01,2.752564409112213006e+00,1.258767065195485530e-05,6.003900410462651230e-03,2.353900270549085239e-01,7.585934848639777073e-01,1.982945460946297089e-01
1.755054602617057424e-01,2.746728339084086201e+00,1.363890668379577536e-05,6.318283375243854277e-03,2.405941774453747573e-01,7.530739002726977160e-01,2.018435268833993490e-01
1.780729952551077799e-01,2.740749585786679265e+00,1.478308002430927749e-05,6.650181943321604658e-03,2.459057010866038395e-01,7.474293338900500627e-01,2.054286993103335845e-01
1.806780916778379653e-01,2.734625514520892864e+00,1.602876381930838003e-05,7.000592685590822754e-03,2.513252138164700500e-01,7.416581647341206063e-01,2.090482258898989087e-01
1.833212990300890355e-01,2.728353488687917494e+00,1.738535163392955154e-05,7.370568884173834059e-03,2.568532174888347730e-01,7.357588282753581010e-01,2.127001340822056719e-01
1.860031748508970406e-01,2.721930873227408121e+00,1.886313861006886966e-05,7.761223654482921237e-03,2.624900900477946109e-01,7.297298231591119455e-01,2.163823136491487276e-01
1.887242848357455205e-01,2.715355037023914786e+00,2.047341120497320774e-05,8.173733299794518070e-03,2.682360761428800311e-01,7.235697171461200616e-01,2.200925150952484088e-01
1.914852029558882229e-01,2.708623357154262390e+00,2.222854574364173619e-05,8.609340732026156753e-03,2.740912757444537995e-01,7.172771549777762212e-01,2.238283475882010265e-01
1.942865115794194242e-01,2.701733221428097131e+00,2.414211758586014015e-05,9.069359182078568296e-03,2.800556338549890500e-01,7.108508648453468748e-01,2.275872784419128436e-01
1.971288015941135841e-01,2.694682032879459843e+00,2.622902109192222776e-05,9.555175976632350465e-03,2.861289281040006460e-01,7.042896668982754349e-01,2.313666321537359849e-01
2.000126725320637011e-01,2.687467213265670729e+00,2.850560231224976397e-05,1.006825657305847332e-02,2.923107567812771035e-01,6.975924810433526968e-01,2.351635907103917233e-01
2.029387326961414884e-01,2.680086206801536530e+00,3.098980544830895147e-05,1.061014878351246651e-02,2.986005262150916995e-01,6.907583351959469820e-01,2.389751945195541794e-01
2.059075992883092343e-01,2.672536484844927340e+00,3.370133428170578565e-05,1.118248713696831653e-02,3.049974368782920053e-01,6.837863746504584395e-01,2.427983436769824976e-01
2.089198985398071640e-01,2.664815550054077331e+00,3.666183064969406126e-05,1.178699748721699116e-02,3.115004694795396878e-01,6.766758712025937594e-01,2.466298004187050807e-01
2.119762658432464142e-01,2.656920940877857351e+00,3.989507150874358463e-05,1.242550181049009543e-02,3.181083702866385199e-01,6.694262328313634880e-01,2.504661923640369992e-01
2.150773458866345467e-01,2.648850236281608872e+00,4.342718658733698742e-05,1.309992319955901111e-02,3.248196357595118933e-01,6.620370138543421046e-01,2.543040166775503153e-01
2.182237927893605489e-01,2.640601060635000330e+00,4.728689884342966645e-05,1.381229105929055075e-02,3.316324965498903543e-01,6.545079254919763390e-01,2.581396452599502567e-01
2.214162702401709371e-01,2.632171088752722543e+00,5.150579015488983053e-05,1.456474650241830308e-02,3.385449008719773056e-01,6.468388468354498988e-01,2.619693310436836953e-01
2.246554516371626065e-01,2.623558051077434339e+00,5.611859492781676162e-05,1.535954794237711502e-02,3.455544972530298908e-01,6.390298362096658025e-01,2.657892154682635066e-01
2.279420202298253761e-01,2.614759738992821880e+00,6.116352458955008685e-05,1.619907687774837374e-02,3.526586166779143161e-01,6.310811429197482614e-01,2.695953372093295997e-01
2.312766692631609278e-01,2.605774010335538016e+00,6.668262619021293259e-05,1.708584385188606156e-02,3.598542540821189628e-01,6.229932194398046796e-01,2.733836421984507936e-01
2.346601021239116402e-01,2.596598795508855417e+00,7.272217841658335945e-05,1.802249453095989759e-02,3.671380488939744446e-01,6.147667343966488618e-01,2.771499948386590972e-01
2.380930324889270200e-01,2.587232102404757761e+00,7.933313012226842311e-05,1.901181606327975032e-02,3.745062660783177733e-01,6.064025847282807913e-01,2.808901912173356052e-01
2.415761844757026156e-01,2.577672022695162379e+00,8.657158416782272515e-05,2.005674344539528850e-02,3.819547756615426226e-01,5.979019093088938641e-01,2.845999732862418696e-01
2.451102927951189503e-01,2.567916738663791776e+00,9.449933160718630828e-05,2.116036592993956675e-02,3.894790314815070320e-01,5.892661032569460611e-01,2.882750444587971472e-01
2.486961029064172213e-01,2.557964527654909226e+00,1.031844438700439036e-04,2.232593377453100103e-02,3.970740514644183761e-01,5.804968303171804678e-01,2.919110877460262543e-01
2.523343711744400752e-01,2.547813770202807415e+00,1.127019238499092022e-04,2.355686461091221692e-02,4.047343948038168437e-01,5.715960386614205024e-01,2.955037841439196455e-01
2.560258650291747928e-01,2.537462955100475703e+00,1.231344275223433501e-04,2.485675013878961906e-02,4.124541413393797984e-01,5.625659740943088627e-01,2.990488338378494149e-01
2.597713631276281632e-01,2.526910685882665764e+00,1.345730593565955399e-04,2.622936258336634047e-02,4.202268697725294322e-01,5.534091945847467997e-01,3.025419785082013036e-01
2.635716555180721565e-01,2.516155688068454577e+00,1.471182490129237350e-04,2.767866089220159462e-02,4.280456354001019315e-01,5.441285854586830339e-01,3.059790250215179697e-01
2.674275438066895938e-01,2.505196815014443246e+00,1.608807196040693574e-04,2.920879686518697629e-02,4.359029490963705067e-01,5.347273733188384615e-01,3.093558711617045986e-01
2.713398413266605580e-01,2.494033054528136617e+00,1.759825539419357073e-04,3.082412084831829407e-02,4.437907561134022960e-01,5.252091404843378664e-01,3.126685325820206529e-01
2.753093733097194962e-01,2.482663535461065329e+00,1.925583686563194018e-04,3.252918696823868527e-02,4.517004154964878726e-01,5.155778391666169247e-01,3.159131711457057179e-01
2.793369770602252555e-01,2.471087534238504801e+00,2.107566060367194920e-04,3.432875778036306030e-02,4.596226803826580221e-01,5.058378052309419060e-01,3.190861245205391938e-01
2.834235021317744740e-01,2.459304481294588562e+00,2.307409540429272905e-04,3.622780818363095096e-02,4.675476794760192734e-01,4.959937713863064035e-01,3.221839368488206290e-01
2.875698105064015131e-01,2.447313967383666355e+00,2.526919054965176483e-04,3.823152843484115687e-02,4.754649000301602313e-01,4.860508796295016087e-01,3.252033902698148182e-01
2.917767767763976838e-01,2.435115749913189465e+00,2.768084676157049162e-04,4.034532604350862112e-02,4.833631725969454451e-01,4.760146928919299913e-01,3.281415369833853291e-01
2.960452883287923997e-01,2.422709759955490316e+00,3.033100321089121491e-04,4.257482620294385928e-02,4.912306575422971666e-01,4.658912062226506778e-01,3.309957313923996836e-01
3.003762455325312830e-01,2.410096106633500490e+00,3.324384247921504071e-04,4.492587110342303319e-02,4.990548358852762711e-01,4.556868545865082609e-01,3.337636627131450595e-01
3.047705619283942458e-01,2.397275084992855909e+00,3.644601341294158433e-04,4.740451677444317696e-02,5.068225010558696786e-01,4.454085220355578634e-01,3.364433861904387868e-01
3.092291644216903501e-01,2.384247179984814835e+00,3.996687465272842675e-04,5.001702849121949374e-02,5.145197567931641958e-01,4.350635459690889162e-01,3.390333541201355771e-01
3.137529934777735230e-01,2.371013073747604949e+00,4.383875833834665779e-04,5.276987309238925783e-02,5.221320173174661683e-01,4.246597220067610534e-01,3.415324445410377052e-01
3.183430033204163734e-01,2.357573649388743586e+00,4.809725676018615915e-04,5.566970917993040169e-02,5.296440145485892259e-01,4.142053037038782581e-01,3.439399884170333266e-01
3.230001621330884087e-01,2.343929996756664913e+00,5.278153151658773919e-04,5.872337376936329068e-02,5.370398097591093656e-01,4.037090011563610470e-01,3.462557935173498080e-01
3.277254522631764533e-01,2.330083417306792803e+00,5.793464670264664423e-04,6.193786557810849330e-02,5.443028121359118066e-01,3.931799758189536420e-01,3.484801648842363875e-01
3.325198704291952301e-01,2.316035428242586569e+00,6.360392675001190878e-04,6.532032456105765772e-02,5.514158048327969519e-01,3.826278313386450858e-01,3.506139210652303717e-01
3.373844279310265204e-01,2.301787766635435606e+00,6.984133900601505705e-04,6.887800715952518971e-02,5.583609788753327585e-01,3.720626005750816701e-01,3.526584052040444561e-01
3.423201508632368606e-01,2.287342393103662275e+00,7.670390116163384921e-04,7.261825698496562898e-02,5.651199758915582683e-01,3.614947281118599531e-01,3.546154902687499444e-01
3.473280803315131893e-01,2.272701495425658802e+00,8.425411290264825685e-04,7.654847049220012134e-02,5.716739402028624406e-01,3.509350481759112572e-01,3.564875775768250321e-01
3.524092726722672930e-01,2.257867491032385932e+00,9.256041136055506496e-04,8.067605760792907754e-02,5.780035814109386605e-01,3.403947568675265156e-01,3.582775879985415912e-01
3.575647996754507951e-01,2.242843029162617796e+00,1.016976485837763847e-03,8.500839687678700407e-02,5.840892476262947719e-01,3.298853790110803930e-01,3.599889450183422213e-01
3.627957488106317019e-01,2.227630993872837806e+00,1.117475880525052329e-03,8.955278457359870659e-02,5.899110093383894693e-01,3.194187302074866786e-01,3.616255489316495542e-01
3.681032234563764161e-01,2.212234503947867470e+00,1.227994198095353753e-03,9.431637883777299614e-02,5.954487557823011645e-01,3.090068711818306779e-01,3.631917421459860407e-01
3.734883431329893977e-01,2.196656915214086236e+00,1.349502871724023731e-03,9.930613725674986014e-02,6.006823016572409024e-01,2.986620582142848201e-01,3.646922646564112469e-01
3.789522437386555476e-01,2.180901819861889024e+00,1.483058240738483174e-03,1.045287496537143784e-01,6.055915061084664597e-01,2.883966859970805707e-01,3.661322001844053986e-01
3.844960777890398251e-01,2.164973046532011836e+00,1.629806952900756051e-03,1.099905652758481484e-01,6.101564020575888092e-01,2.782232257136620923e-01,3.675169127190613949e-01
3.901210146603888984e-01,2.148874659646251573e+00,1.790991343913418601e-03,1.156975153143524060e-01,6.143573356933035301e-01,2.681541576484307021e-01,3.688519740536495561e-01
3.958282408361923910e-01,2.132610957760842751e+00,1.967954728359374173e-03,1.216550315251186121e-01,6.181751150038408138e-01,2.582018987426809020e-01,3.701430830629908186e-01
4.016189601574499113e-01,2.116186471538249236e+00,2.162146520948510665e-03,1.278679616188320434e-01,6.215911656612425062e-01,2.483787261989773010e-01,3.713959777330915202e-01
4.074943940766017625e-01,2.099605961057663173e+00,2.375127108268398467e-03,1.343404825715714124e-01,6.245876924743898329e-01,2.386966978457706334e-01,3.726163413721934603e-01
4.134557819151719049e-01,2.082874412475093528e+00,2.608572384480164694e-03,1.410760130977468663e-01,6.271478441759734679e-01,2.291675703417999921e-01,3.738097047343744705e-01
4.195043811251830679e-01,2.065997034104785968e+00,2.864277860722017240e-03,1.480771266651523810e-01,6.292558789827424892e-01,2.198027164913828602e-01,3.749813460887958527e-01
4.256414675543928050e-01,2.048979251699542647e+00,3.144162261824713644e-03,1.553454666881513291e-01,6.308973281386809351e-01,2.106130429113431679e-01,3.761361915497456465e-01
4.318683357154134983e-01,2.031826703142596724e+00,3.450270520239591496e-03,1.628816654598665148e-01,6.320591543769507048e-01,2.016089096429429517e-01,3.772787181508414633e-01
4.381862990587654938e-01,2.014545232649978868e+00,3.784776081713505866e-03,1.706852684642204965e-01,6.327299021764408726e-01,1.928000532776254772e-01,3.784128622758560212e-01
4.445966902499288165e-01,1.997140884097086344e+00,4.149982453389671269e-03,1.787546659203514410e-01,6.328998367020414184e-01,1.841955149242173739e-01,3.795419361143816950e-01
4.511008614504440906e-01,1.979619893835971922e+00,4.548323921641546884e-03,1.870870330200835319e-01,6.325610683589368843e-01,1.758035746993382442e-01,3.806685546787305086e-01
4.577001846031296672e-01,1.961988682915198678e+00,4.982365385025393396e-03,1.956782803798635950e-01,6.317076601699985750e-01,1.676316940651126353e-01,3.817945757585556876e-01
4.643960517214672512e-01,1.944253848622187419e+00,5.454801261315804506e-03,2.045230160459647339e-01,6.303357155019366775e-01,1.596864671907831101e-01,3.829210548885715326e-01
4.711898751832251930e-01,1.926422155495794319e+00,5.968453435692995870e-03,2.136145200415544010e-01,6.284434441140193117e-01,1.519735824087337372e-01,3.840482169911729748e-01
4.780830880283732931e-01,1.908500525780889356e+00,6.526268234025789199e-03,2.229447322407313581e-01,6.260312050355698599e-01,1.444977944896727318e-01,3.851754458841338824e-01
4.850771442613597828e-01,1.890496029296265368e+00,7.131312418660612149e-03,2.325042540449926975e-01,6.231015253577675272e-01,1.372629081785792238e-01,3.863012922983299902e-01
4.921735191578066049e-01,1.872415872866299402e+00,7.786768209810342178e-03,2.422823639147158037e-01,6.196590946748370410e-01,1.302717732006364870e-01,3.874235004581261244e-01
4.993737095756953792e-01,1.854267389249463882e+00,8.495927351136736347e-03,2.522670465911130422e-01,6.157107355148988548e-01,1.235262905428510527e-01,3.885390527023453444e-01
5.066792342711016195e-01,1.836058025569928587e+00,9.262184243849847995e-03,2.624450354996867296e-01,6.112653506991496677e-01,1.170274295573141554e-01,3.896442310523680064e-01
5.140916342185520849e-01,1.817795331445757334e+00,1.008902816986549655e-02,2.728018674413760780e-01,6.063338491618939230e-01,1.107752552268644886e-01,3.907346941047409317e-01
5.216124729360664958e-01,1.799486946732633763e+00,1.098003463569671538e-02,2.833219485905507651e-01,6.009290521791754713e-01,1.047689645945773657e-01,3.918055671973124099e-01
5.292433368149521700e-01,1.781140588845195438e+00,1.193885586813036789e-02,2.939886306183086551e-01,5.950655823137955824e-01,9.900693119976519685e-02,3.928515434395682959e-01
5.369858354544300161e-01,1.762764039861910437e+00,1.296921047758711927e-02,3.047842954924759318e-01,5.887597377203760418e-01,9.348675630956081173e-02,3.938669929297446970e-01
5.448416020011490613e-01,1.744365133563070103e+00,1.407487229839579114e-02,3.156904474623064005e-01,5.820293546171304566e-01,8.820532562216756856e-02,3.948460773398290158e-01
5.528122934936714472e-01,1.725951741969667275e+00,1.525965844333926000e-02,3.266878110696838089e-01,5.748936605609461514e-01,8.315886992603040151e-02,3.957828670396126292e-01
5.608995912119948413e-01,1.707531761832361328e+00,1.652741655660233677e-02,3.377564335511348825e-01,5.673731213955628405e-01,7.834302849670024549e-02,3.966714579373604721e-01
5.691052010321917543e-01,1.689113101461138022e+00,1.788201123345222604e-02,3.488757900947206947e-01,5.594892846490633342e-01,7.375291402276350217e-02,3.975060853681808837e-01
5.774308537862332669e-01,1.670703666619792305e+00,1.932730968989444451e-02,3.600248915362355695e-01,5.512646212380525323e-01,6.938317753581722813e-02,3.982812326539826309e-01
5.858783056270788769e-01,1.652311347440694522e+00,2.086716653591432630e-02,3.711823922694666988e-01,5.427223684126294412e-01,6.522807278198959613e-02,3.989917320766074305e-01
5.944493383991047430e-01,1.633944004650746074e+00,2.250540776249790320e-02,3.823266984973952010e-01,5.338863750669692321e-01,6.128151867313751111e-02,3.996328564893927293e-01
6.031457600139560338e-01,1.615609456196873017e+00,2.424581385532963498e-02,3.934360754158999773e-01,5.247809514053374258e-01,5.753715932343266698e-02,4.002003999953882563e-01
