G_mM,U,p0,p1,p2,p3,variance
4.960713250923735884e-02,2.948926251080516536e+00,2.429150667123856032e-04,2.833533003747285960e-03,4.467793771185187002e-02,9.522456142176886074e-01,5.558977749856275352e-02
5.033285379705294826e-02,2.948371969076229782e+00,2.501202600946683479e-04,2.888800369358663842e-03,4.510006940476929405e-02,9.517610099657775047e-01,5.624089964598866231e-02
5.106919193290933301e-02,2.947801459812075642e+00,2.576675859862786501e-04,2.946110462720065871e-03,4.553331650452786122e-02,9.512629054467666156e-01,5.691207903152850633e-02
5.181630223464570723e-02,2.947214256052908876e+00,2.655753531645249589e-04,3.005543937979448296e-03,4.597793001163679588e-02,9.507509506972185997e-01,5.760394917799338543e-02
5.257434229230411454e-02,2.946609877410158340e+00,2.738629307365972104e-04,3.067184725923265218e-03,4.643416434578592072e-02,9.502247879975543876e-01,5.831716443594814336e-02
5.334347200137012218e-02,2.945987830581729305e+00,2.825508031707640107e-04,3.131120098119596039e-03,4.690227681251681741e-02,9.496840522861921263e-01,5.905239998827127579e-02
5.412385359650025846e-02,2.945347608066860801e+00,2.916606498850813061e-04,3.197440889521132278e-03,4.738252820444106145e-02,9.491283702561524871e-01,5.981035366747988746e-02
5.491565168574237543e-02,2.944688688704710344e+00,3.012154033855868373e-04,3.266241537070477957e-03,4.787518201099238979e-02,9.485573610485518170e-01,6.059174563254110524e-02
5.571903328525711768e-02,2.944010537048106002e+00,3.112393272796606133e-04,3.337620239546816320e-03,4.838050449096006900e-02,9.479706359422129802e-01,6.139731943302706441e-02
5.653416785454686705e-02,2.943312602677728318e+00,3.217580997648143075e-04,3.411679127531081109e-03,4.889876476791542304e-02,9.473677980047887637e-01,6.222784316075014033e-02
5.736122733220053171e-02,2.942594320154563459e+00,3.327988921373293239e-04,3.488524368860974542e-03,4.943023443130031142e-02,9.467484423077006106e-01,6.308410985747059385e-02
5.820038617216081317e-02,2.941855108617581482e+00,3.443904569163889757e-04,3.568266313114975413e-03,4.997518738544041994e-02,9.461121558445285684e-01,6.396693835627154101e-02
5.905182138052247204e-02,2.941094371378257577e+00,3.565632208496102005e-04,3.651019638705090258e-03,5.053389968178429587e-02,9.454585174586612739e-01,6.487717414092664114e-02
5.991571255286848308e-02,2.940311495514832174e+00,3.693493829847938254e-04,3.736903502127305200e-03,5.110664933195906839e-02,9.447870977829289085e-01,6.581569021965449906e-02
6.079224191215288481e-02,2.939505851467141717e+00,3.827830180216424847e-04,3.826041689078007405e-03,5.169371610063617367e-02,9.440974591922638437e-01,6.678338801243022260e-02
6.168159434713729738e-02,2.938676792633118318e+00,3.969001851579244183e-04,3.918562767104805458e-03,5.229538127719888380e-02,9.433891557705386122e-01,6.778119825027673073e-02
6.258395745139029576e-02,2.937823654967935294e+00,4.117390426456754527e-04,4.014600239428332308e-03,5.291192742527191933e-02,9.426617332926543469e-01,6.881008188524617708e-02
6.349952156285675053e-02,2.936945756587034939e+00,4.273399682699047892e-04,4.114292699517701005e-03,5.354363810912032839e-02,9.419147292230921620e-01,6.987103100923874877e-02
6.442847980400667751e-02,2.936042397374277968e+00,4.437456859587674365e-04,4.217783985954263667e-03,5.419079759593705553e-02,9.411476727321498315e-01,7.096506977975280961e-02
6.537102812257070128e-02,2.935112858596534036e+00,4.610013987304201004e-04,4.325223337077378598e-03,5.485369053311945492e-02,9.403600847310725763e-01,7.209325535049160294e-02
6.632736533287224290e-02,2.934156402272408926e+00,4.791549330436676375e-04,4.436765574572014599e-03,5.553260177931640396e-02,9.395514777130680173e-01,7.325667911328181958e-02
6.729769315776364114e-02,2.933172270594496034e+00,4.982568896700477912e-04,4.552571282055602880e-03,5.622781617238280932e-02,9.387213556558915428e-01,7.445646789013871114e-02
6.828221627117636583e-02,2.932159686298239087e+00,5.183607833008873050e-04,4.672806871410304860e-03,5.693961760903738789e-02,9.378692147362513998e-01,7.569378398123483009e-02
6.928114234129327531e-02,2.931117851387595508e+00,5.395232213133877323e-04,4.797644840984631107e-03,5.766828926649376907e-02,9.369945426712078529e-01,7.696982722479539518e-02
7.029468207435278504e-02,2.930045946607810592e+00,5.618040769719311652e-04,4.927263947320591198e-03,5.841411326663135950e-02,9.360968187090757953e-01,7.828583616266726608e-02
7.132304925909356552e-02,2.928943132143543515e+00,5.852666446909853600e-04,5.061849225695023644e-03,5.917736947099239142e-02,9.351755146586213652e-01,7.964308770642425372e-02
7.236646081184977541e-02,2.927808545259404038e+00,6.099778676248096077e-04,5.201592379191549362e-03,5.995833637933887378e-02,9.342300933738448832e-01,8.104290056716223489e-02
7.342513682230558669e-02,2.926641302046184556e+00,6.360084871210896400e-04,5.346691665459440794e-03,6.075728916153225884e-02,9.332600106858869315e-01,8.248663364198627335e-02
7.449930059991960452e-02,2.925440494804194547e+00,6.634332949732210357e-04,5.497352315155698901e-03,6.157450068057553766e-02,9.322647137092959779e-01,8.397568978091030090e-02
7.558917872102782765e-02,2.924205193129890024e+00,6.923313141570438265e-04,5.653786490575421486e-03,6.241023994648762369e-02,9.312436422487797572e-01,8.551151498772746606e-02
7.669500107663634880e-02,2.922934442962775048e+00,7.227860333051110576e-04,5.816213491101705074e-03,6.326477195510724072e-02,9.301962285204863345e-01,8.709560013779871213e-02
7.781700092091259346e-02,2.921627265422866326e+00,7.548856576193525890e-04,5.984859984330522832e-03,6.413835763561356873e-02,9.291218967224361691e-01,8.872948296641247623e-02
7.895541492038651854e-02,2.920282657333284515e+00,7.887233292533998982e-04,6.159960016264624978e-03,6.503125264642525827e-02,9.280200640080564778e-01,9.041474795292359090e-02
8.011048320387109678e-02,2.918899590537686883e+00,8.243973855813547559e-04,6.341755167263262404e-03,6.594370697104134926e-02,9.268901404761136220e-01,9.215302769537636607e-02
8.128244941311367489e-02,2.917477010750244126e+00,8.620116409246220612e-04,6.530494764911722906e-03,6.687596479715754438e-02,9.257315287970058204e-01,9.394600487041415704e-02
8.247156075418758669e-02,2.916013837577591694e+00,9.016756491930860099e-04,6.726435936645101116e-03,6.782826360153901279e-02,9.245436248126228662e-01,9.579541271241254208e-02
8.367806804963644207e-02,2.914508964012556103e+00,9.435049899928563133e-04,6.929843722098790251e-03,6.880083357326848004e-02,9.233258177146401735e-01,9.770303613739095283e-02
8.490222579138043124e-02,2.912961255921101333e+00,9.876215657114379223e-04,7.140991177537138815e-03,6.979389702669078210e-02,9.220774902300608034e-01,9.967071285740658482e-02
8.614429219439737051e-02,2.911369551536488576e+00,1.034153909306176908e-03,7.360159469726363507e-03,7.080766779614051931e-02,9.207980188248270359e-01,1.017003344639579865e-01
8.740452925118832872e-02,2.909732660961650286e+00,1.083237502811052258e-03,7.587637958285667339e-03,7.184235061334609540e-02,9.194867739255574435e-01,1.037938474747210904e-01
8.868320278704083792e-02,2.908049365680809739e+00,1.135015106538692000e-03,7.823724265529572938e-03,7.289814046851410267e-02,9.181431201594173475e-01,1.059532543377823544e-01
8.998058251609972191e-02,2.906318418081461630e+00,1.189637098913141899e-03,8.068724332796782528e-03,7.397522195620631624e-02,9.167664166120840230e-01,1.081806143868480063e-01
9.129694209825907347e-02,2.904538540987718243e+00,1.247261826827414420e-03,8.322952462259053732e-03,7.507376860728159906e-02,9.153560171036320137e-01,1.104780447410114164e-01
9.263255919688570539e-02,2.902708427206258435e+00,1.308055966371403063e-03,8.586731343187999077e-03,7.619394220825011221e-02,9.139112704821901190e-01,1.128477211416694104e-01
9.398771553738778650e-02,2.900826739085919481e+00,1.372194893729744482e-03,8.860392061669043057e-03,7.733589210955446602e-02,9.124315209350470912e-01,1.152918787194607830e-01
9.536269696663966788e-02,2.898892108092176123e+00,1.439863065994934988e-03,9.144274092743796128e-03,7.849975452435019319e-02,9.109161083169106110e-01,1.178128126832387323e-01
9.675779351327665201e-02,2.896903134397684987e+00,1.511254411592279426e-03,9.438725273993024689e-03,7.968565181955161725e-02,9.093643684948629069e-01,1.204128789228349206e-01
9.817329944887119575e-02,2.894858386490044566e+00,1.586572729954314294e-03,9.744101759574451752e-03,8.089369180094486966e-02,9.077756337095267414e-01,1.230944945173515492e-01
9.960951335000479967e-02,2.892756400701423924e+00,1.666032103728662395e-03,1.006076796838729394e-02,8.212396705061507374e-02,9.061492328772687843e-01,1.258601382672104307e-01
1.010667381612471855e-01,2.890595680214924634e+00,1.749857341264732680e-03,1.038909659443460788e-02,8.337655457241188728e-02,9.044844914918886980e-01,1.287123518338955108e-01
1.025452812590576940e-01,2.888374695785055124e+00,1.838284362637414814e-03,1.072946833928495672e-02,8.465151444846331918e-02,9.027807328496145756e-01,1.316537385282607886e-01
1.040454545166205613e-01,2.886091885183110328e+00,1.931560640196325557e-03,1.108227181451009770e-02,8.594888926728015688e-02,9.010372782780133871e-01,1.346869636659508984e-01
1.055675743696296576e-01,2.883745652366365153e+00,2.029945659883332452e-03,1.144790346899032460e-02,8.726870371600366216e-02,8.992534471551225650e-01,1.378147551871951038e-01
1.071119618830347203e-01,2.881334366416301140e+00,2.133711403161125085e-03,1.182676753609243972e-02,8.861096430203042884e-02,8.974285567587160228e-01,1.410399044810297653e-01
1.086789428187648482e-01,2.878856363499152415e+00,2.243142705670745415e-03,1.221927548508875555e-02,8.997565741365684544e-02,8.955619243955832420e-01,1.443652630404006487e-01
1.102688477044420079e-01,2.876309945164140736e+00,2.358537774620500949e-03,1.262584602127715151e-02,9.136274946944281106e-02,8.936528667346593791e-01,1.477937438608414311e-01
1.118820119031005561e-01,2.873693376805898758e+00,2.480208713495603116e-03,1.304690504911938838e-02,9.277218695537656212e-02,8.917006992820087907e-01,1.513283225106167862e-01
1.135187756839257794e-01,2.871004890881510896e+00,2.608481831093568265e-03,1.348288484944198083e-02,9.420389392632542991e-02,8.897047393931394321e-01,1.549720316274427745e-01
1.151794842940283836e-01,2.868242683545449534e+00,2.743698255342580123e-03,1.393422428893819655e-02,9.565777311064724286e-02,8.876643043450722637e-01,1.587279641251768680e-01
1.168644880312678380e-01,2.865404915562417276e+00,2.886214355938325048e-03,1.440136832469020647e-02,9.713370472038833359e-02,8.855787125989834641e-01,1.625992704678296263e-01
1.185741423181422560e-01,2.862489713984710971e+00,3.036402121046476773e-03,1.488476735192423295e-02,9.863154494830160546e-02,8.834472855787277590e-01,1.665891546854094685e-01
1.203088077767580644e-01,2.859495167941275895e+00,3.194649835569287298e-03,1.538487750439011814e-02,1.001511275432346304e-01,8.812693451168055470e-01,1.707008782490735399e-01
1.220688503048975859e-01,2.856419334161711454e+00,3.361362258133837773e-03,1.590215931991821249e-02,1.016922604240505790e-01,8.790442179978973369e-01,1.749377504243625481e-01
1.238546411531983443e-01,2.853260231241001588e+00,3.536961384879970267e-03,1.643707825919167587e-02,1.032547280859741762e-01,8.767712322699539040e-01,1.793031338512189876e-01
1.256665570034624646e-01,2.850015845031076633e+00,3.721886616501968604e-03,1.699010334074387354e-02,1.048382884379285979e-01,8.744497216048251476e-01,1.838004346076829165e-01
1.275049800481107831e-01,2.846684124409366135e+00,3.916595445538829066e-03,1.756170737624251910e-02,1.064426745015312620e-01,8.720790226766870212e-01,1.884331053082313190e-01
1.293702980708001382e-01,2.843262984777036095e+00,4.121563707468474391e-03,1.815236587667213783e-02,1.080675923472153022e-01,8.696584780686444915e-01,1.932046372801128342e-01
1.312629045282192597e-01,2.839750306147931003e+00,4.337286132354855467e-03,1.876255686079375540e-02,1.097127217334176175e-01,8.671874352734340041e-01,1.981185599881030157e-01
1.331831986330820894e-01,2.836143934691190971e+00,4.564276688029562067e-03,1.939276005425932467e-02,1.113777151362022738e-01,8.646652481215089114e-01,2.031784354070165222e-01
1.351315854383343673e-01,2.832441682714630815e+00,4.803069004604306608e-03,2.004345633894393658e-02,1.130621975936690615e-01,8.620912770627828792e-01,2.083878542993762295e-01
1.371084759225931204e-01,2.828641329039099261e+00,5.054216765857050785e-03,2.071512711954599448e-02,1.147657664242384412e-01,8.594648896903587243e-01,2.137504316816460914e-01
1.391142870768349027e-01,2.824740619945311337e+00,5.318294050109592143e-03,2.140825357381998667e-02,1.164879907567195755e-01,8.567854616193507633e-01,2.192698012058338364e-01
1.411494419923534083e-01,2.820737269385173995e+00,5.595895705084021586e-03,2.212331601856373092e-02,1.182284114624478077e-01,8.540523768139048899e-01,2.249496102949706255e-01
1.432143699500028067e-01,2.816628959970916668e+00,5.887637655756249033e-03,2.286079312552025469e-02,1.199865408107736175e-01,8.512650284079497087e-01,2.307935138933139285e-01
1.453095065107476713e-01,2.812413343858767956e+00,6.194157200466714891e-03,2.362116114380348811e-02,1.217618622522238653e-01,8.484228194035056125e-01,2.368051680693925576e-01
1.474352936075364606e-01,2.808088043136437228e+00,6.516113325228976155e-03,2.440489320245093144e-02,1.235538304829747747e-01,8.455251629893456577e-01,2.429882240326364240e-01
1.495921796385202285e-01,2.803650651875196687e+00,6.854186875238854441e-03,2.521245830374475513e-02,1.253618708915975599e-01,8.425714839294190517e-01,2.493463194746912137e-01
1.517806195616339671e-01,2.799098735653820835e+00,7.209080893125066614e-03,2.604432076806883697e-02,1.271853801306650766e-01,8.395612182081406694e-01,2.558830732251768936e-01
1.540010749905626475e-01,2.794429834868606299e+00,7.581520645652713164e-03,2.690093898496180580e-02,1.290237252245128585e-01,8.364938151448728654e-01,2.626020741830821237e-01
1.562540142921101660e-01,2.789641463541877808e+00,7.972253974389680378e-03,2.778276498256842739e-02,1.308762445698167520e-01,8.333687364732254022e-01,2.695068764087933388e-01
1.585399126849937890e-01,2.784731113583471362e+00,8.382051187702852998e-03,2.869024299642197740e-02,1.327422468605760908e-01,8.301854589552991603e-01,2.766009860765779038e-01
1.608592523400827201e-01,2.779696253420225638e+00,8.811705379302725918e-03,2.962380907379624784e-02,1.346210122942724519e-01,8.269434732526281806e-01,2.838878562461006894e-01
1.632125224821044107e-01,2.774534332500294465e+00,9.262032232377495622e-03,3.058388959667813350e-02,1.365117916092176420e-01,8.236422865617271105e-01,2.913708728662376402e-01
1.656002194928374582e-01,2.769242780730121645e+00,9.733870217163329355e-03,3.157090074589395667e-02,1.384138071265995085e-01,8.202814219103428117e-01,2.990533478194805639e-01
1.680228470158153797e-01,2.763819011983676077e+00,1.022808040838115926e-02,3.258524721645491423e-02,1.403262523582713139e-01,8.168604200168928520e-01,3.069385057991516064e-01
1.704809160625609110e-01,2.758260425950394890e+00,1.074554640653477278e-02,3.362732124820427826e-02,1.422482923335916527e-01,8.133788400116691575e-01,3.150294733235394773e-01
1.729749451203757282e-01,2.752564408815730168e+00,1.128717433830723170e-02,3.469750188712132644e-02,1.441790643951047501e-01,8.098362593794663500e-01,3.233292692036471294e-01
1.755054602617057424e-01,2.746728339361531823e+00,1.185389230657110660e-02,3.579615324108189472e-02,1.461176772365918586e-01,8.062322772157555217e-01,3.318407868774908565e-01
1.780729952551077799e-01,2.740749585409729683e+00,1.244665072337216780e-02,3.692362456480258875e-02,1.480632132905492226e-01,8.025665114212763296e-01,3.405667905948819296e-01
1.806780916778379653e-01,2.734625514883693320e+00,1.306642118274606475e-02,3.808024760977816309e-02,1.500147263485123450e-01,7.988386048589634081e-01,3.495098900815936105e-01
1.833212990300890355e-01,2.728353488407439187e+00,1.371419711360826257e-02,3.926633747261278756e-02,1.519712453065106827e-01,7.950482201072683885e-01,3.586725419590290898e-01
1.860031748508970406e-01,2.721930873475689960e+00,1.439099222138287039e-02,4.048218939267142491e-02,1.539317710748184242e-01,7.911950473111272197e-01,3.680570195119576837e-01
1.887242848357455205e-01,2.715355037063668764e+00,1.509784108409892821e-02,4.172807964621286225e-02,1.558952803916081875e-01,7.872787988780798329e-01,3.776654138083257450e-01
1.914852029558882229e-01,2.708623356806365123e+00,1.583579778047010736e-02,4.300426295383985575e-02,1.578607239445445065e-01,7.832992153211454367e-01,3.874996075853447408e-01
1.942865115794194242e-01,2.701733221811147168e+00,1.660593553940173384e-02,4.431097187584748243e-02,1.598270278189527771e-01,7.792560647657981177e-01,3.975612642058008461e-01
1.971288015941135841e-01,2.694682032605840938e+00,1.740934647368557950e-02,4.564841640286127628e-02,1.617930951673785533e-01,7.751491419560742058e-01,4.078518178282966034e-01
2.000126725320637011e-01,2.687467213346705464e+00,1.824713987450648708e-02,4.701678125233661742e-02,1.637578045251019965e-01,7.709782743480549927e-01,4.183724456717330398e-01
2.029387326961414884e-01,2.680086207006036059e+00,1.912044237619078824e-02,4.841622642684439287e-02,1.657200130117031101e-01,7.667433181852617574e-01,4.291240651570111808e-01
2.059075992883092343e-01,2.672536484451000227e+00,2.003039649388612883e-02,4.984688517332466068e-02,1.676785557206911526e-01,7.624441626120977977e-01,4.401073108432580483e-01
2.089198985398071640e-01,2.664815550289802104e+00,2.097815944183020059e-02,5.130886259451968023e-02,1.696322461956677741e-01,7.580807317679822965e-01,4.513225162226905951e-01
2.119762658432464142e-01,2.656920941173292139e+00,2.196490282635858368e-02,5.280223572938365362e-02,1.715798788888639737e-01,7.536529825553935913e-01,4.627697066382090441e-01
2.150773458866345467e-01,2.648850235986813129e+00,2.299181083874764914e-02,5.432705142300338352e-02,1.735202286509374137e-01,7.491609090873116994e-01,4.744485751251632522e-01
2.182237927893605489e-01,2.640601060570593628e+00,2.406007902981011776e-02,5.588332527966322766e-02,1.754520517806503754e-01,7.446045439098765151e-01,4.863584665046092326e-01
2.214162702401709371e-01,2.632171089153001908e+00,2.517091346296364621e-02,5.747104128179718330e-02,1.773740878945135047e-01,7.399839573607258636e-01,4.984983665334841163e-01
2.246554516371626065e-01,2.623558050990079771e+00,2.632552915135062677e-02,5.909015047269014498e-02,1.792850606104887945e-01,7.352992597654707252e-01,5.108668838890162434e-01
2.279420202298253761e-01,2.614759738540784362e+00,2.752514820189184627e-02,6.074056940453092385e-02,1.811836780444777695e-01,7.305506043490992418e-01,5.234622304304643592e-01
2.312766692631609278e-01,2.605774010454958489e+00,2.877099858221460887e-02,6.242217961625511763e-02,1.830686345658884551e-01,7.257381872356420960e-01,5.362822094380694793e-01
2.346601021239116402e-01,2.596598795893563238e+00,3.006431266866109106e-02,6.413482691162832039e-02,1.849386122771972951e-01,7.208622481425134287e-01,5.493242024671358692e-01
2.380930324889270200e-01,2.587232102430635727e+00,3.140632523047982155e-02,6.587832002389137909e-02,1.867922818301417653e-01,7.159230729154869577e-01,5.625851517361937226e-01
2.415761844757026156e-01,2.577672022507957017e+00,3.279827153125455808e-02,6.765242961368822527e-02,1.886283036709026639e-01,7.109209951841545250e-01,5.760615453344284376e-01
2.451102927951189503e-01,2.567916738262584708e+00,3.424138559889886024e-02,6.945688763036216018e-02,1.904453296799943074e-01,7.058563970907447693e-01,5.897494055178906791e-01
2.486961029064172213e-01,2.557964527709756464e+00,3.573689824031754669e-02,7.129138648209168427e-02,1.922420046051073750e-01,7.007297106724833524e-01,6.036442759334734731e-01
2.523343711744400752e-01,2.547813770531205613e+00,3.728603504887442743e-02,7.315557834256215808e-02,1.940169676370469276e-01,6.955414189715165563e-01,6.177412103259598553e-01
2.560258650291747928e-01,2.537462955273149134e+00,3.889001413054503364e-02,7.504907426401888348e-02,1.957688538071787887e-01,6.902920577982574191e-01,6.320347602935063591e-01
2.597713631276281632e-01,2.526910685974762316e+00,4.055004384028588343e-02,7.697144346496921641e-02,1.974962955744410664e-01,6.849822171203037158e-01,6.465189649520226567e-01
2.635716555180721565e-01,2.516155688078385300e+00,4.226732056288181466e-02,7.892221281804344402e-02,1.991979245968826528e-01,6.796125420221921232e-01,6.611873427560910343e-01
2.674275438066895938e-01,2.505196814952819206e+00,4.404302633379310328e-02,8.090086629519149808e-02,2.008723734554179741e-01,6.741837339155972719e-01,6.760328837074887076e-01
2.713398413266605580e-01,2.494033054435827790e+00,4.587832638912122535e-02,8.290684448109153504e-02,2.025182774346250825e-01,6.686965516951620669e-01,6.910480428575453971e-01
2.753093733097194962e-01,2.482663535376460562e+00,4.777436664843613678e-02,8.493954415936226521e-02,2.041342763595070664e-01,6.631518128326946426e-01,7.062247352036967740e-01
2.793369770602252555e-01,2.471087534156954479e+00,4.973227113465726601e-02,8.699831797614798745e-02,2.057190164867775117e-01,6.575503944024171377e-01,7.215543320791146797e-01
2.834235021317744740e-01,2.459304481173059553e+00,5.175313933562982610e-02,8.908247418559589459e-02,2.072711524488584922e-01,6.518932340299156136e-01,7.370276591323783322e-01
2.875698105064015131e-01,2.447313967250825506e+00,5.383804351248629855e-02,9.119127648166198974e-02,2.087893492483915425e-01,6.461813307574600929e-01,7.526349959913947174e-01
2.917767767763976838e-01,2.435115749977216471e+00,5.598802596032449730e-02,9.332394392057018206e-02,2.102722843006704923e-01,6.404157458184350782e-01,7.683660777020664412e-01
2.960452883287923997e-01,2.422709759921227501e+00,5.820409622717764159e-02,9.547965093811278114e-02,2.117186495210141572e-01,6.345976033136955241e-01,7.842100980278576827e-01
3.003762455325312830e-01,2.410096106721694831e+00,6.048722829767021886e-02,9.765752746580190491e-02,2.131271534536900714e-01,6.287280907828375343e-01,8.001557146910300844e-01
3.047705619283942458e-01,2.397275085017459784e+00,6.283835774818134767e-02,9.985665914968981649e-02,2.144965234386161101e-01,6.228084596635126147e-01,8.161910566302985615e-01
3.092291644216903501e-01,2.384247180195248283e+00,6.525837888073278414e-02,1.020760876754413099e-01,2.158255078116702030e-01,6.168400256321554531e-01,8.323037333425284956e-01
3.137529934777735230e-01,2.371013073930352100e+00,6.774814184320639143e-02,1.043148112029841784e-01,2.171128781340596337e-01,6.108241688197495467e-01,8.484808463683117807e-01
3.183430033204163734e-01,2.357573649494986157e+00,7.030844974386997459e-02,1.065717849137856055e-01,2.183574314458327781e-01,6.047623338965116835e-01,8.647090029726145488e-01
3.230001621330884087e-01,2.343929996809176686e+00,7.294005576853279660e-02,1.088459216734856128e-01,2.195579925382536990e-01,5.986560300197277806e-01,8.809743320621832297e-01
3.277254522631764533e-01,2.330083417209018570e+00,7.564366030898843352e-02,1.111360928122946401e-01,2.207134162394280008e-01,5.925068306392892170e-01,8.972625023711522374e-01
3.325198704291952301e-01,2.316035427907276123e+00,7.841990811169993747e-02,1.134411290251960414e-01,2.218225897072325370e-01,5.863163731558715952e-01,9.135587429353311251e-01
3.373844279310265204e-01,2.301787766121540901e+00,8.126938545596751329e-02,1.157598213936241044e-01,2.228844347233084611e-01,5.800863584270999906e-01,9.298478658639650618e-01
3.423201508632368606e-01,2.287342392845395089e+00,8.419261737107833210e-02,1.180909225298916593e-01,2.238979099815869012e-01,5.738185501174432046e-01,9.461142914055304942e-01
3.473280803315131893e-01,2.272701495895252943e+00,8.719006497284355339e-02,1.204331478998927063e-01,2.248620133864310533e-01,5.675147737408327009e-01,9.623420756685900912e-01
3.524092726722672930e-01,2.257867491574122809e+00,9.026212306741436542e-02,1.227851774213096075e-01,2.257757843810147547e-01,5.611769151302613556e-01,9.785149416104985676e-01
3.575647996754507951e-01,2.242843029329878224e+00,9.340911712170814341e-02,1.251456566389522462e-01,2.266383060270936445e-01,5.548069202122462018e-01,9.946163084439181290e-01
3.627957488106317019e-01,2.227630993214611443e+00,9.663130086852389500e-02,1.275131984674952312e-01,2.274487072448260483e-01,5.484067934191546589e-01,1.010629326288873919e+00
3.681032234563764161e-01,2.212234503346496517e+00,9.992885390808060875e-02,1.298863849783605806e-01,2.282061649725410091e-01,5.419785961410178432e-01,1.026536912340964669e+00
3.734883431329893977e-01,2.196656916025268913e+00,1.033018795977192206e-01,1.322637694357298721e-01,2.289099063101128761e-01,5.355244446564378924e-01,1.042321789862477033e+00
3.789522437386555476e-01,2.180901820395256152e+00,1.067504037134221345e-01,1.346438788839018907e-01,2.295592106966730939e-01,5.290465067060027282e-01,1.057966531821276313e+00
3.844960777890398251e-01,2.164973045782621508e+00,1.102743707959246006e-01,1.370252151469528168e-01,2.301534115356999588e-01,5.225470025214229430e-01,1.073453595017277884e+00
3.901210146603888984e-01,2.148874658927263592e+00,1.138736426739598573e-01,1.394062574158693169e-01,2.306918982191185075e-01,5.160282016910524572e-01,1.088765365732052182e+00
3.958282408361923910e-01,2.132610958948489177e+00,1.175479975482989492e-01,1.417854651715299563e-01,2.311741180635549231e-01,5.094924192166163657e-01,1.103884208148103063e+00
4.016189601574499113e-01,2.116186471396185542e+00,1.212971293610693169e-01,1.441612812221898798e-01,2.315995780762270251e-01,5.029420113405138615e-01,1.118792513871483152e+00
4.074943940766017625e-01,2.099605959754372808e+00,1.251206432057596352e-01,1.465321322323240305e-01,2.319678461637005307e-01,4.963793783982159424e-01,1.133472736234987899e+00
4.134557819151719049e-01,2.082874413863956331e+00,1.290180559789667059e-01,1.488964326413380890e-01,2.322785529164680118e-01,4.898069584632274154e-01,1.147907446547137056e+00
4.195043811251830679e-01,2.065997033974355190e+00,1.329887982251752587e-01,1.512525891056850924e-01,2.325313931387484323e-01,4.832272195303911055e-01,1.162079393043365272e+00
4.256414675543928050e-01,2.048979250373110794e+00,1.370322077043664988e-01,1.535989999340492962e-01,2.327261266456909228e-01,4.766426657158932545e-01,1.175971529500297486e+00
4.318683357154134983e-01,2.031826704748638690e+00,1.411475319030662812e-01,1.559340599354823720e-01,2.328625796711974172e-01,4.700558284902537909e-01,1.189567076902844356e+00
4.381862990587654938e-01,2.014545231478728660e+00,1.453339308132535757e-01,1.582561651170858452e-01,2.329406458473393393e-01,4.634692582223212676e-01,1.202849582833650288e+00
4.445966902499288165e-01,1.997140884818884743e+00,1.495904686798494032e-01,1.605637111701472830e-01,2.329602868012723982e-01,4.568855333487308323e-01,1.215802944698656685e+00
4.511008614504440906e-01,1.979619894225677523e+00,1.539161231799158758e-01,1.628551016164415111e-01,2.329215330016917440e-01,4.503072422019507859e-01,1.228411487826682968e+00
4.577001846031296672e-01,1.961988681363720843e+00,1.583097797620905689e-01,1.651287476061339410e-01,2.328244841377396790e-01,4.437369884940358666e-01,1.240659994804063082e+00
4.643960517214672512e-01,1.944253850183516263e+00,1.627702325333549027e-01,1.673830713331422859e-01,2.326693095501344011e-01,4.371773865833684103e-01,1.252533754830568835e+00
4.711898751832251930e-01,1.926422153400638715e+00,1.672961912778235527e-01,1.696165123103179906e-01,2.324562481452547569e-01,4.306310482666037553e-01,1.264018626178017080e+00
4.780830880283732931e-01,1.908500527855418127e+00,1.718862711934175669e-01,1.718275248689848655e-01,2.321856088263593298e-01,4.241005951112382100e-01,1.275101051351156478e+00
4.850771442613597828e-01,1.890496027129606960e+00,1.765390087820040421e-01,1.740145884758782513e-01,2.318577695726243559e-01,4.175886331694933506e-01,1.285768136698987707e+00
4.921735191578066049e-01,1.872415875128589979e+00,1.812528469638222117e-01,1.761762029683592023e-01,2.314731780432251751e-01,4.110977720245934663e-01,1.296007653929037939e+00
4.993737095756953792e-01,1.854267386921433447e+00,1.860261544877849782e-01,1.783108999254060800e-01,2.310323497643994861e-01,4.046305958224094557e-01,1.305808119184248106e+00
5.066792342711016195e-01,1.836058027784719160e+00,1.908572095746476349e-01,1.804172373002058405e-01,2.305358688909259768e-01,3.981896842342204090e-01,1.315158789579180088e+00
5.140916342185520849e-01,1.817795329023915052e+00,1.957442212039169904e-01,1.824938109214396253e-01,2.299843855214545318e-01,3.917775823531887691e-01,1.324049735964792696e+00
5.216124729360664958e-01,1.799486948254258589e+00,2.006853123695191976e-01,1.845392490352703307e-01,2.293786165666429899e-01,3.853968220285674540e-01,1.332471836621524908e+00
5.292433368149521700e-01,1.781140587603495806e+00,2.056785413031469445e-01,1.865522230434400741e-01,2.287193424001832676e-01,3.790498932532297416e-01,1.340416839114714431e+00
5.369858354544300161e-01,1.762764039482879408e+00,2.107218886248847511e-01,1.885314436775496483e-01,2.280074072873667923e-01,3.727392604101987250e-01,1.347877357624806649e+00
5.448416020011490613e-01,1.744365135870243222e+00,2.158132706397003497e-01,1.904756678536558834e-01,2.272437165033438233e-01,3.664673450032998603e-01,1.354846911657117570e+00
