G_mM,Y_0p5,Y_5,Y_36
6.348434844296010797e-08,5.872955816918060906e-16,1.267748918668494633e-15,4.004530103127122640e-13
6.417019120392145115e-08,5.936725944628841016e-16,1.281514610497450116e-15,4.048011994655490721e-13
6.486344335482377794e-08,6.000750629917986490e-16,1.295335033313628543e-15,4.091667412470434547e-13
6.556418494179781193e-08,6.065601697324787370e-16,1.309333862177304232e-15,4.135886790716749421e-13
6.627249687573952785e-08,6.131152665213229455e-16,1.323483943730475339e-15,4.180583366251147722e-13
6.698846094165251469e-08,6.197832933423227819e-16,1.337877556963226701e-15,4.226049964682226180e-13
6.771215980809129456e-08,6.264942070037694946e-16,1.352364085592890899e-15,4.271809388721901366e-13
6.844367703670651050e-08,6.332624094062344737e-16,1.366974077147220673e-15,4.317959246906371855e-13
6.918309709189346557e-08,6.401069259386642340e-16,1.381748685934437158e-15,4.364629141680924084e-13
6.993050535054470138e-08,6.470500768897673959e-16,1.396736278873481750e-15,4.411971450815957391e-13
7.068598811190803219e-08,6.540410038874154188e-16,1.411826969718690091e-15,4.459639121738320285e-13
7.144963260755133171e-08,6.611224343414214828e-16,1.427113249595756352e-15,4.507924980056608990e-13
7.222152701143366221e-08,6.682627478427820868e-16,1.442526386567238296e-15,4.556612117912604959e-13
7.300176045008776194e-08,6.755255572143161581e-16,1.458204056643629925e-15,4.606133808753100292e-13
7.379042301291003960e-08,6.828233350381600726e-16,1.473957246996964597e-15,4.655894098237637592e-13
7.458760576256290662e-08,6.902149112181238378e-16,1.489912814721657798e-15,4.706294808173568610e-13
7.539340074548936763e-08,6.977130402048978405e-16,1.506098337446930233e-15,4.757421074895245484e-13
7.620790100254107378e-08,7.052477319503179600e-16,1.522362986754505348e-15,4.808797327923519765e-13
7.703120057972130775e-08,7.128651150510483500e-16,1.538806042109577922e-15,4.860736999113519091e-13
7.786339453904391968e-08,7.206081826346247545e-16,1.555520418909060593e-15,4.913533998613133206e-13
7.870457896950966979e-08,7.284021617338741334e-16,1.572344469818598289e-15,4.966677508416252306e-13
7.955485099820108945e-08,7.363105057409818163e-16,1.589415870848685408e-15,5.020601886508963019e-13
8.041430880149725030e-08,7.442618960191698745e-16,1.606579763004466501e-15,5.074819090210269451e-13
8.128305161640965918e-08,7.523421062493321593e-16,1.624021764944158694e-15,5.129914228467720574e-13
8.216117975204089333e-08,7.604635558700604155e-16,1.641553075975404085e-15,5.185291889210502969e-13
8.304879460116564515e-08,7.687028247290423831e-16,1.659338525466699311e-15,5.241471566759052377e-13
8.394599865193969534e-08,7.770454046386174095e-16,1.677346929483463830e-15,5.298356194846816731e-13
8.485289549973253972e-08,7.854340068577673270e-16,1.695454825101032461e-15,5.355555339328998708e-13
8.576958985908930759e-08,7.939563713785340870e-16,1.713851225147372242e-15,5.413664954546058234e-13
