G_mM,Y_0p5,Y_5,Y_36
3.914413194636190865e-08,4.377290409700398288e-13,7.650253490043400685e-13,7.445613718147973652e-11
3.956701916483355350e-08,4.424580333401458508e-13,7.732902768826858812e-13,7.526052175745758847e-11
3.999447497610965066e-08,4.472380494747378431e-13,7.816443799281037811e-13,7.607358533459390863e-11
4.042654873623431788e-08,4.520697475975425847e-13,7.900888081731510372e-13,7.689543984770545598e-11
4.086329033446161975e-08,4.569536014213247412e-13,7.986243901336241149e-13,7.772616583889457785e-11
4.130475019901600056e-08,4.618902170901039641e-13,8.072521841620536677e-13,7.856586640530543131e-11
4.175097930291511298e-08,4.668802059558708954e-13,8.159732596465284672e-13,7.941464559291202521e-11
4.220202916985481773e-08,4.719240609689962187e-13,8.247884777850773292e-13,8.027258719694774732e-11
4.265795188015923932e-08,4.770224285555587262e-13,8.336989680246954670e-13,8.113980120035074270e-11
4.311880007679358157e-08,4.821758535330660085e-13,8.427056832434382110e-13,8.201638029024585968e-11
4.358462697144272729e-08,4.873849520363389534e-13,8.518096998327299952e-13,8.290242924456162772e-11
4.405548635065526447e-08,4.926503705977415897e-13,8.610121474517885488e-13,8.379805799201732029e-11
4.453143258205395839e-08,4.979726277823575465e-13,8.703139331386557936e-13,8.470335482801093350e-11
4.501252062061327156e-08,5.033524483483968563e-13,8.797163232237002263e-13,8.561844299198952818e-11
4.549880601500475226e-08,5.087903238645235406e-13,8.892201765705055094e-13,8.654340608942050624e-11
4.599034491401090033e-08,5.142869688855763259e-13,8.988267416827681687e-13,8.747836562474776209e-11
4.648719407300841696e-08,5.198429728688117983e-13,9.085370501730108003e-13,8.842342195706347255e-11
4.698941086052139414e-08,5.254590669495467155e-13,9.183523783460495584e-13,8.937869935597288344e-11
4.749705326484539690e-08,5.311357663980263094e-13,9.282736281465913284e-13,9.034428557468546903e-11
4.801017990074320577e-08,5.368738168043431606e-13,9.383021011339040214e-13,9.132030729554530355e-11
4.852885001621208072e-08,5.426738336656075450e-13,9.484388745483011260e-13,9.230686935069974924e-11
4.905312349932583513e-08,5.485365739444195380e-13,9.586852701101673747e-13,9.330410042859037874e-11
4.958306088514909963e-08,5.544625868159763831e-13,9.690422481253380858e-13,9.431209392118707351e-11
5.011872336272716368e-08,5.604526635729710127e-13,9.795111914342158029e-13,9.533098445389554239e-11
5.066017278215114356e-08,5.665074319353019798e-13,9.900931972260087237e-13,9.636087878363232577e-11
5.120747166169950247e-08,5.726275904087552546e-13,1.000789486203294553e-12,9.740189573100818352e-11
5.176068319505665054e-08,5.788139071158683382e-13,1.011601401096464305e-12,9.845416599056216086e-11
5.231987125860965726e-08,5.850670155159359978e-13,1.022530048856951014e-12,9.951779726804067580e-11
5.288510041882365189e-08,5.913877431448757578e-13,1.033576875567397976e-12,1.005929303426889304e-10
5.345643593969700377e-08,5.977767336653535902e-13,1.044743006218132915e-12,1.016796746552565996e-10
5.403394379029700392e-08,6.042347030139147833e-13,1.056029692071742342e-12,1.027781520355006263e-10
5.461769065237694114e-08,6.107624597014411143e-13,1.067438346740859717e-12,1.038885000095351979e-10
5.520774392807571753e-08,6.173607389020836878e-13,1.078970254382525810e-12,1.050108436060294780e-10
5.580417174769961297e-08,6.240303651757770376e-13,1.090626856198271092e-12,1.061453230620401595e-10
5.640704297759009623e-08,6.307719603967381651e-13,1.102409238978412183e-12,1.072920441585444955e-10
5.701642722807468503e-08,6.375864070502898290e-13,1.114318945578953726e-12,1.084511570546488116e-10
5.763239486150466666e-08,6.444744951537036370e-13,1.126357356505853211e-12,1.096227961046645364e-10
5.825501700037946082e-08,6.514370189756557138e-13,1.138525859692847916e-12,1.108070963948575932e-10
5.888436553555878271e-08,6.584746944526911458e-13,1.150825706402524350e-12,1.120041797007660921e-10
5.952051313456344680e-08,6.655884433956261165e-13,1.163258508038684955e-12,1.132142028504149769e-10
6.016353324996595611e-08,6.727790240424820262e-13,1.175825589292826662e-12,1.144372947762306518e-10
6.081350012787161807e-08,6.800472853987701651e-13,1.188528434235381152e-12,1.156735999172307151e-10
6.147048881649141798e-08,6.873941321634028057e-13,1.201368624134587097e-12,1.169232721465127605e-10
6.213457517480736454e-08,6.948202859060362138e-13,1.214347420015255642e-12,1.181864342155542244e-10
6.280583588133155830e-08,7.023266873562371844e-13,1.227466465963421175e-12,1.194632461512922323e-10
6.348434844296010797e-08,7.099141802052611339e-13,1.240727236287290341e-12,1.207538514168050693e-10
