# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.41053853669799967,2.9656719501135913,0.5913197810625733,2.0186850148450124,3.6615214954838544,3.892440055521322,4.907050840087717,544.9159235761645
0.4662891428568732,2.9566467866190975,0.5340961584722078,1.994806801702374,3.409728330087673,3.621318709079933,4.703377676617833,370.5782283202679
0.44796896606371744,2.9520417613655363,0.5584843890916387,1.8597018813225459,3.2527268613121048,3.4381999670330163,4.338796814531567,350.66893591435627
0.4985299332067669,2.9856308226610273,0.5120916361459055,2.1013339733585057,3.545267772953193,3.789021674560173,5.3325507995201535,1042.577316080584
0.4095193080858346,2.9900224217514344,0.5718266716980226,1.8262720370297112,3.310474462575333,3.5102991564448933,4.693124324601802,1895.637447941676
0.4999498116707502,2.9989889783221315,0.5334742073724218,1.9241503584334947,3.358230784812472,3.5761928175155044,5.023133855801426,14833.263788662844
0.5356258101968833,2.9999999999999996,0.5187057617469584,1.9318318432218906,3.3169759725779318,3.532593124668946,5.021622120755334,4.1441448382852264e+16
0.45291540532667873,2.920064752486205,0.5882643171504958,2.1396180871410957,3.7520098727453868,3.9778343663669644,4.518610750576213,205.4378371845885
0.47937138950042163,2.9999999999999996,0.526064627389697,2.0616231195001125,3.5634546382204624,3.8114524971275108,5.4565549621878615,4.736161698267279e+16
0.5530682464817149,2.9431222908621724,0.5341363034105729,2.1764703822569937,3.6498521625268143,3.890235461534102,4.912849871957504,228.93349787804524
0.49815094994078085,2.8923886584230463,0.574072700699857,2.243620919359165,3.80726825383358,4.0341992901072565,4.366422317833254,134.98911317449532
0.4112233584828659,2.9746632752636764,0.5578820410212779,2.059152109815875,3.642407507069702,3.884019214827134,5.131128066454965,739.1016030474783
0.5256686785577847,2.9999999999999996,0.5164513751481644,2.0711935968661104,3.531936755405594,3.7780144834925924,5.457027918193384,4.2397038559767864e+16
0.4663237390191523,2.9589603156857986,0.5371375369425095,2.2090331583245075,3.7690065667907864,4.0299451339638015,5.246055575774398,391.7407288652546
0.4539560091071645,2.9999999999999996,0.5433745546227425,2.099788209723575,3.696331233818328,3.959474260045236,5.622012973086202,5.051750627205387e+16
0.45958031861800036,2.9999999999999996,0.5578015465401719,2.0051613647968463,3.586131686151946,3.8299823366925083,5.350468145394962,4.978904738497448e+16
0.377400935909819,2.8863988128953464,0.6397773350134597,1.9248560318081456,3.4505746450961112,3.61199226053686,3.7972768439725946,176.56409658584855
0.5191619966967107,2.9999999999999996,0.5471013193022547,2.026908403016966,3.570894114666964,3.816621933103838,5.390211706572318,4.30412903037286e+16
0.47276301474383897,2.9705771511843477,0.5802225250405717,2.2597311333807006,4.043053268546262,4.334274000837587,5.553732369892866,539.7076715757479
0.4848524728689515,2.9999999999999996,0.5492569236919215,2.039285654855823,3.608072439448561,3.8577615312414326,5.438348549764039,4.672438772538051e+16
0.496960729037533,2.938249139358951,0.5468548622095191,2.1219662653378637,3.6134779342031345,3.843095359489805,4.749581588983069,239.6575940279252
0.44064592719406304,2.9193314138638393,0.582461952282467,2.0005352604851896,3.4970511205351915,3.6943647028999185,4.2835594100480705,210.19363818567024
