# Fig 4A: the bounded fixed-exponent fits h = 1, 2, 3 as curves, on the grid of Fig3A_fit.csv
glutamine_mM,fit_h1,fit_h2,fit_h3
3.7976321378108677,0.4927362466187272,0.5028591774843555,0.6272856594696552
3.879941833695024,0.4839695711951035,0.5006541149232646,0.6268669801869791
3.9640355059599073,0.47532930099355303,0.49853791854097146,0.6264742415155748
4.049951820423593,0.4668146651399725,0.49650715315187277,0.6261058446109333
4.137730280945236,0.4584248580946898,0.4945585045333622,0.6257602881623149
4.227411247588727,0.4501590412153457,0.49268877613800643,0.6254361625649224
4.31903595518004,0.4420163443021606,0.490894885810512,0.6251321444254938
4.412646532266775,0.4339958671239879,0.489173862518649,0.62484699138406
4.508286020488645,0.42609668092366093,0.487522843106317,0.6245795372352747
4.605998394367785,0.41831782990125077,0.485939069076034,0.6243286873333923
4.705828581528,0.410658332673959,0.4844198834072893,0.6240934142656365
4.807822483352262,0.40311718371146704,0.48296272741642265,0.6238727537793685
4.912026996087889,0.39569335474567735,0.4815651376629819,0.6236658009491228
5.018490032409206,0.38838579615386326,0.480224742906846,0.6234717065702192
5.127260543447536,0.38119343831435526,0.4789392611198,0.6232896737662957
5.238388541298659,0.37411519293397605,0.47770649655469277,0.6231189547987209
5.351925122018109,0.36714995434652914,0.47652433687479984,0.6229588480664398
5.467922489114866,0.36029660078173226,0.4753907503455535,0.6228086952853884
5.586433977554245,0.3535539956040701,0.47430378309037813,0.6226678788371689
5.707514078281028,0.3469209885211233,0.47326155641198825,0.622535819277213
5.8312184632741095,0.34039641676100385,0.47226226418015915,0.6224119729931815
5.957604011144168,0.3339791062186051,0.4713041702866675,0.622295830004839
6.086728833286146,0.32766787257044305,0.47038560616781566,0.622186911897119
6.218652300598571,0.32146152235793163,0.4695049683947023,0.6220847698785472
6.353435070781951,0.31535885403900304,0.46866071633117373,0.6219889829576234
6.491139116228872,0.3093586590080384,0.4678513698591878,0.6218991562301717
6.631827752518573,0.30345972258413667,0.4670755071711444,0.6218149192710668
6.7755656675291025,0.29766082496780183,0.46633176262857584,0.6217359246241094
6.922418951180461,0.2919607421661784,0.4656188246864523,0.6216618463841843
7.072455125822388,0.28635824688701594,0.4649354338822351,0.6215923788661674
7.225743177280777,0.28085210940158384,0.4642803808887032,0.6215272353553684
7.382353586576987,0.2754410983768037,0.4636525046294898,0.6214661469345958
7.542358362334635,0.2701239816769024,0.4630506904561853,0.6214088613832194
7.705831073888775,0.2648995271349263,0.4624738683857984,0.6213551421438738
7.872846885112676,0.25976650329449036,0.4619210113973126,0.6213047673527027
8.043482588977795,0.2547236801221641,0.46139113378603,0.6212575289292873
8.217816642862728,0.24976982969093037,0.4608832895743599,0.6212132317226268
8.395929204627517,0.24490372683516895,0.46039657097768105,0.6211716927097581
8.577902169469805,0.24012414977764907,0.45993010692388775,0.621132740243803
8.763819207579797,0.23542988072903026,0.45948306162521635,0.6210962133484245
8.953765802611363,0.23081970646039165,0.45905463320094037,0.6210619610558512
9.147829290986973,0.22629241884932413,0.4586440523495229,0.6210298417858069
9.346098902054504,0.2218468154001376,0.45825058106881467,0.6209997227628321
9.548665799114419,0.2174816997387438,0.4578735114228962,0.6209714794696466
9.755623121336157,0.21319588208278906,0.4575121643541701,0.6209449951343352
9.967066026583032,0.20898817968761776,0.4571658885393265,0.6209201602492818
10.183091735165291,0.20485741726865628,0.4568340592878183,0.6208968721198929
10.4037995745415,0.20080242740081095,0.4565160774815051,0.6208750344412821
10.629291024988794,0.1968220508954787,0.4562113685541438,0.6208545569011871
10.859669766262915,0.19291513715577266,0.4559193815094284,0.6208353548075056
11.095041725269647,0.18908054451056278,0.4556395879763051,0.6208173487389286
11.335515124769422,0.18531714052793594,0.4553714813003161,0.6208004642172461
11.58120053313756,0.18162380230867634,0.45511457566975194,0.6207846313999859
11.832210915203023,0.17799941676036485,0.45486840527541916,0.6207697847921289
12.088661684189027,0.17444288085269494,0.4546325235028612,0.6207558629757209
12.350670754779426,0.17095310185459564,0.4544065021558962,0.6207428083562743
12.618358597335247,0.16752899755374967,0.45418993071036756,0.6207305669249187
12.891848293286314,0.16416949645908815,0.4539824155970317,0.6207190880353283
13.17126559172343,0.16087353798683648,0.4537835795125359,0.6207083241945073
13.456738967217113,0.1576400726306799,0.45359306075747174,0.620698230866577
13.748399678889571,0.15446806211660744,0.4534105126005159,0.6206887662887574
14.046381830766862,0.15135647954298936,0.4532356026677017,0.6206798912987871
14.350822433439248,0.14830430950642728,0.4530680123558933,0.6206715691730736
14.661861467057923,0.14531054821391381,0.45290743626956226,0.6206637654749054
14.97964194569713,0.14237420358182523,0.45275358167999663,0.6206564479121045
15.304309983111262,0.1394942953222615,0.45260616800609793,0.6206495862035307
15.63601485991718,0.13666985501723827,0.4524649263159511,0.6206431519538905
15.974909092232641,0.1338999261812243,0.4523295988483785,0.6206371185363325
16.321148501802384,0.1311835643125075,0.4521999385537154,0.6206314609823469
16.674892287644134,0.12851983693386176,0.45207570865307,0.6206261558785161
17.036303099247448,0.12590782362297592,0.45195668221535745,0.6206211812696886
17.405547111359066,0.12334661603309433,0.4518426417514199,0.6206165165681787
17.78279410038923,0.12083531790430777,0.4517333788245708,0.6206121424686174
