# S5 Fig B: parameters in results/counterexamples_parameters.json (condition_i)
l,R
0.0004134344058450108,-0.26964099233036565
0.00041508352496765714,-0.26850934243174085
0.0004167392221443843,-0.2673776497599728
0.00041840152361392554,-0.26624592290677207
0.00042007045571967476,-0.26511417046915164
0.00042174604491010555,-0.2639824010492171
0.00042342831773919,-0.2628506232539579
0.00042511730086681885,-0.2617188456950358
0.00042681302105922566,-0.2605870769885743
0.00042851550518940975,-0.25945532575494945
0.0004302247802375615,-0.2583236006185786
0.000431940873291491,-0.2571919102077097
0.00043366381154705697,-0.2560602631542078
0.0004353936223085974,-0.25492866809334946
0.0004371303329893639,-0.2537971336636089
0.000438873971111953,-0.252665668506445
0.0004406245643087461,-0.2515342812660921
0.0004423821403223439,-0.25040298058935484
0.00044414672700600826,-0.2492717751253829
0.00044591835232410284,-0.24814067352547275
0.0004476970443525358,-0.2470096844428552
0.00044948283127920684,-0.245878816532476
0.00045127574140445037,-0.24474807845079316
0.000453075803141488,-0.2436174788555644
0.0004548830450168753,-0.24248702640563302
0.000456697495670956,-0.24135672976071953
0.0004585191838583151,-0.240226597581211
0.00046034813844823423,-0.2390966385279497
0.00046218438842515085,-0.23796686126202415
0.00046402796288911615,-0.23683727444455405
0.00046587889105625556,-0.23570788673648613
0.0004677372022592331,-0.23457870679838144
0.0004696029259477158,-0.23344974329020285
0.00047147609168884035,-0.23232100487110907
0.00047335672916768123,-0.23119250019924287
0.0004752448681877225,-0.2300642379315232
0.00047714053867132936,-0.22893622672342973
0.0004790437706602211,-0.22780847522880465
0.0004809545943159488,-0.22668099209963488
0.0004828730399203729,-0.22555378598584686
0.0004847991378761424,-0.2244268655350964
0.00048673291870717883,-0.22330023939256438
0.0004886744130591564,-0.22217391620074223
0.0004906236516999915,-0.22104790459923063
0.0004925806655203274,-0.21992221322452965
0.000494545485534025,-0.21879685070982924
0.0004965181428786543,-0.2176718256848067
0.0004984986688159871,-0.21654714677541897
0.0005004870947324948,-0.2154228226036945
0.0005024834521398419,-0.2142988617875271
0.0005044877726753898,-0.21317527294047467
0.000506500088102694,-0.21205206467155024
0.00050852043031201,-0.2109292455850187
0.0005105488313207985,-0.20980682428019137
0.0005125853232742315,-0.2086848093512229
0.0005146299384457034,-0.20756320938690787
0.000516682709237342,-0.20644203297047747
0.0005187436681805207,-0.20532128867939603
0.000520812847936375,-0.2042009850851575
0.0005228902812963209,-0.20308113075308898
0.0005249760011825723,-0.2019617342421418
0.0005270700406486663,-0.2008428041046948
0.0005291724328799827,-0.1997243488863556
0.0005312832111942743,-0.19860637712575402
0.000533402409042191,-0.19748889735434938
0.000535530060007812,-0.19637191809623078
0.000537666197809178,-0.1952554478679086
0.0005398108562988245,-0.19413949517813445
0.0005419640694643205,-0.19302406852768594
0.0005441258714288035,-0.1919091764091806
0.0005462962964515246,-0.19079482730687525
0.0005484753789283876,-0.1896810296964716
0.0005506631533924958,-0.18856779204491947
0.0005528596545146999,-0.18745512281022658
0.0005550649171041453,-0.18634303044125677
0.0005572789761088275,-0.18523152337754145
0.0005595018666161408,-0.18412061004909053
0.0005617336238534397,-0.1830102988761888
0.000563974283188593,-0.1819005982692169
0.000566223880130546,-0.18079151662845172
0.0005684824503298833,-0.17968306234387965
0.0005707500295793933,-0.1785752437950071
0.0005730266538146365,-0.17746806935067005
0.0005753123591145142,-0.17636154736884402
0.0005776071817018395,-0.1752556861964617
0.0005799111579439122,-0.174150494169223
0.0005822243243530954,-0.17304597961140544
0.0005845467175873931,-0.17194215083568687
0.0005868783744510332,-0.1708390161429515
0.0005892193318950477,-0.169736583822111
0.0005915696270178616,-0.16863486214992007
0.0005939292970658781,-0.16753385939079746
0.0005962983794340698,-0.1664335837966341
0.000598676911666572,-0.16533404360662485
0.0006010649314572762,-0.16423524704707726
0.0006034624766504305,-0.16313720233124052
0.0006058695852412346,-0.16203991765911885
0.0006082862953764469,-0.16094340121730077
0.0006107126453549852,-0.15984766117877613
0.0006131486736285353,-0.15875270570276745
0.0006155944188021606,-0.1576585429345433
0.0006180499196349126,-0.15656518100525418
0.0006205152150404473,-0.15547262803175144
0.000622990344087641,-0.1543808921164208
0.0006254753460012072,-0.15328998134700422
0.0006279702601623211,-0.15219990379643178
0.0006304751261092425,-0.15111066752265112
0.0006329899835379422,-0.15002228056845623
0.000635514872302733,-0.14893475096132325
0.0006380498324168973,-0.14784808671323468
0.0006405949040533263,-0.14676229582052402
0.000643150127545152,-0.14567738626370097
0.0006457155433863888,-0.14459336600728478
0.0006482911922325752,-0.14351024299965265
0.0006508771149014168,-0.14242802517286257
0.000653473352373436,-0.14134672044249674
0.0006560799457926169,-0.140266336707507
0.0006586969364670626,-0.13918688185004002
0.0006613243658696452,-0.13810836373529356
0.0006639622756386653,-0.13703079021134656
0.000666610707578512,-0.13595416910900615
0.0006692697036603243,-0.13487850824165437
0.0006719393060226586,-0.13380381540508746
0.0006746195569721521,-0.13273009837736294
0.000677310498984199,-0.1316573649186481
0.0006800121747036182,-0.1305856227710681
0.0006827246269453325,-0.12951487965854913
0.0006854478986950455,-0.128445143286676
0.0006881820331099235,-0.12737642134253524
0.0006909270735192802,-0.12630872149457484
0.0006936830634252627,-0.1252420513924467
0.0006964500465035393,-0.12417641866687112
0.0006992280666039939,-0.12311183092948552
0.0007020171677514198,-0.12204829577270071
0.0007048173941462173,-0.120985820769558
0.0007076287901650964,-0.11992441347358995
0.0007104514003617754,-0.11886408141867633
0.0007132852694676928,-0.11780483211890713
0.0007161304423927107,-0.11674667306843978
0.0007189869642258302,-0.1156896117413665
0.000721854880235904,-0.11463365559157257
0.0007247342358723543,-0.11357881205260434
0.0007276250767658953,-0.11252508853753784
0.0007305274487292514,-0.11147249243883461
0.0007334413977578891,-0.11042103112822088
0.0007363669700307405,-0.10937071195655401
0.0007393042119109389,-0.10832154225368562
0.0007422531699465513,-0.107273529328343
0.000745213890871317,-0.10622668046799744
0.0007481864216053902,-0.10518100293872956
0.0007511708092560785,-0.10413650398512098
0.0007541671011185954,-0.10309319083011481
0.0007571753446768049,-0.10205107067489694
0.0007601955876039767,-0.10101015069878128
0.0007632278777635409,-0.09997043805907735
0.000766272263209846,-0.09893193989098004
0.0007693287921889224,-0.09789466330744734
0.000772397513139246,-0.09685861539907947
0.0007754784746925037,-0.09582380323401374
0.0007785717256743668,-0.09479023385779806
0.0007816773151052635,-0.0937579142932824
0.0007847952922011559,-0.09272685154050664
0.0007879257063743221,-0.09169705257658822
0.0007910686072341342,-0.09066852435561024
0.0007942240445878509,-0.08964127380851394
0.0007973920684414012,-0.08861530784299665
0.0008005727290001796,-0.0875906333433909
0.0008037660766698418,-0.08656725717057712
0.0008069721620571022,-0.0855451861618649
0.0008101910359705388,-0.08452442713089325
0.0008134227494213932,-0.08350498686753915
0.0008166673536243855,-0.0824868721377977
0.0008199248999985202,-0.08147008968370417
0.0008231954401679042,-0.08045464622321752
0.0008264790259625637,-0.07944054845013715
0.0008297757094192656,-0.07842780303399777
0.0008330855427823441,-0.07741641661998278
0.0008364085785045274,-0.07640639582882192
0.0008397448692477666,-0.07539774725670523
0.0008430944678840731,-0.07439047747519556
0.000846457427496356,-0.07338459303112899
0.0008498338013792622,-0.07238010044653742
0.0008532236430400242,-0.07137700621855292
0.0008566270061993022,-0.07037531681932452
0.0008600439447920428,-0.06937503869593553
0.0008634745129683267,-0.06837617827032094
0.0008669187650942314,-0.06737874193917948
0.000870376755752691,-0.06638273607389888
0.000873848539744361,-0.0653881670204709
0.0008773341720884897,-0.06439504109941896
0.0008808337080237845,-0.06340336460571472
0.0008843472030092939,-0.062413143808706883
0.0008878747127252806,-0.0614243849520435
0.0008914162930741069,-0.060437094253600554
0.0008949720001811205,-0.05945127790540561
0.0008985418903955422,-0.05846694207357461
0.0009021260202913632,-0.0574840928982332
0.0009057244466682348,-0.05650273649345516
0.0009093372265523764,-0.05552287894719066
0.0009129644171974721,-0.05454452632120255
0.0009166060760855823,-0.05356768465100237
0.0009202622609280534,-0.05259235994578271
0.0009239330296664316,-0.051618558188360364
0.0009276184404733838,-0.050646285335109176
0.000931318551753618,-0.049675547315906954
0.0009350334221448065,-0.04870635003407142
0.000938763110518518,-0.047738699366305926
0.00094250767598115,-0.04677260116264126
0.0009462671778748647,-0.0458080612463847
0.0009500416757785322,-0.04484508541406107
0.0009538312295086693,-0.04388367943536209
0.0009576358991203941,-0.04292384905309943
0.0009614557449083717,-0.04196559998314964
0.000965290827407773,-0.04100893791440752
0.0009691412073952336,-0.040053868508739265
0.0009730069458898154,-0.03910039740093474
0.0009768881041539782,-0.038148530198663155
0.0009807847436945432,-0.03719827248242902
0.0009846969262636755,-0.03624962980553026
0.0009886247138598567,-0.03530260769402016
0.0009925681687288697,-0.03435721164665839
0.0009965273533647863,-0.03341344713488337
0.0010005023305109547,-0.032471319602764726
0.0010044931631609988,-0.031530834466972246
0.0010084999145598093,-0.030591997116742098
0.0010125226482045541,-0.02965481291383565
0.0010165614278456773,-0.028719287192516596
0.0010206163174879134,-0.027785425259509777
0.0010246873813913012,-0.02685323239397852
0.0010287746840722007,-0.025922713847494894
0.0010328782903043184,-0.024993874844002728
0.0010369982651197325,-0.024066720579800416
0.0010411346738099204,-0.02314125622351304
0.0010452875819267978,-0.022217486916069062
0.0010494570552837552,-0.02129541777067301
0.0010536431599567004,-0.020375053872786264
0.00105784596228511,-0.01945640028010598
0.0010620655288730736,-0.0185394620225503
0.0010663019265903567,-0.017624244102227626
0.001070555222573454,-0.016710751493431264
0.0010748254842266572,-0.01579898914262301
0.0010791127792231224,-0.014888961968405834
0.0010834171755059404,-0.013980674861529208
0.00108773874128922,-0.013074132684856465
0.0010920775450591594,-0.01216934027336991
0.0010964336555751401,-0.011266302434150055
0.001100807141870811,-0.010365023946374397
0.0011051980732551848,-0.009465509561301544
0.0011096065193137365,-0.00856776400227155
0.0011140325499095036,-0.007671791964693919
0.0011184762351841987,-0.006777598116049388
0.001122937645559317,-0.005885187095883038
0.0011274168517372506,-0.004994563515799522
0.0011319139247024132,-0.0041057319594708375
0.0011364289357223625,-0.003218696982627778
0.0011409619563489295,-0.00233346311305882
0.0011455130584193567,-0.001450034850626225
0.001150082314057428,-0.0005684166672554891
0.0011546697956746218,0.0003113869930549962
0.00115927557597125,0.0011893717142263949
0.0011638997279376148,0.0020655331080953188
0.001168542324855164,0.002939866814407499
0.0011732034402976515,0.003812368500804131
0.0011778831481323076,0.004683033862817099
0.0011825815225210022,0.005551858623854766
0.0011872986379214286,0.006418838535189431
0.0011920345690882754,0.007283969375948995
0.0011967893910744165,0.008147246953095766
0.0012015631792320982,0.009008667101415457
0.0012063560092141334,0.009868225683501763
0.0012111679569751046,0.010725918589735262
0.0012159990987725593,0.011581741738270201
0.001220849511168228,0.012435691075008082
0.0012257192710292293,0.013287762573586215
0.001230608455529293,0.014137952235344975
0.0012355171421499812,0.014986256089316252
0.0012404454086819162,0.015832670192189147
0.0012453933332260156,0.016677190628300087
0.0012503609941947286,0.01751981350959586
0.0012553484703132756,0.018360534975600196
0.0012603558406208996,0.01919935119341154
0.0012653831844721176,0.020036258357647663
0.0012704305815379774,0.020871252690428554
0.0012754981118073242,0.021704330441347452
0.0012805858555880601,0.0225354878874382
0.0012856938935084273,0.02336472133313583
0.0012908223065182752,0.024192027110255143
0.0012959711758903513,0.025017401577943632
0.0013011405832215844,0.02584084112265783
0.0013063306104343796,0.02666234215811658
0.0013115413397779196,0.02748190112527238
0.00131677285382946,0.02829951449226986
0.0013220252354956483,0.02911517875440739
0.0013272985680138282,0.029928890434095634
0.0013325929349533646,0.030740646080816725
0.001337908420216966,0.03155044227108772
0.0013432451080420136,0.03235827560840743
0.001348603083001899,0.033164142723228096
0.0013539824300073634,0.033968040272894684
0.001359383234307839,0.03476996494161011
0.0013648055814928053,0.035569913440387735
0.0013702495574931433,0.03636788250700418
0.0013757152485824977,0.03716386890594503
0.0013812027413786427,0.0379578694283651
0.0013867121228448586,0.038749880892033906
0.0013922434802913076,0.039539900141291495
0.001397796901376414,0.04032792404698238
0.0014033724741082582,0.041113949506424
0.0014089702868459698,0.04189797344333779
0.0014145904283011264,0.04267999280780033
0.0014202329875391655,0.043460004576195366
0.0014258980539807848,0.044238005751147114
0.0014315857174033724,0.04501399336147216
0.0014372960679424186,0.045787964462120745
0.00144302919609295,0.046559916134120916
0.0014487851927109624,0.04732984548451691
0.0014545641490148592,0.04809774964630564
0.0014603661565869032,0.04886362577839343
0.0014661913073746565,0.04962747106551757
0.001472039693692451,0.05038928271819221
0.0014779114082228394,0.051149057972650236
0.0014838065440180718,0.05190679409077159
0.0014897251945015664,0.052662488360024406
0.0014956674534693916,0.05341613809340895
0.001501633415091754,0.05416774062937224
0.0015076231739144894,0.05491729333176454
0.0015136368248605582,0.05566479358976062
0.0015196744632315529,0.05641023881779417
0.0015257361847092084,0.05715362645548705
0.0015318220853569162,0.057894953967599805
0.0015379322616212523,0.05863421884393272
0.0015440668103334958,0.05937141859928119
0.0015502258287111755,0.06010655077334981
0.0015564094143595995,0.060839612930688625
0.0015626176652734083,0.061570602660628526
0.001568850679838126,0.062299517577192765
0.0015751085568317185,0.06302635531903245
0.001581391395426165,0.06375111354935903
0.001587699295189018,0.06447378995585817
0.0015940323560849946,0.06519438225062768
0.001600390678477549,0.06591288817009366
0.00160677436313047,0.06662930547493695
0.0016131835112094756,0.06734363195001458
0.001619618224283815,0.06805586540429243
0.0016260786043278848,0.06876600367075392
0.0016325647537228333,0.06947404460633855
0.0016390767752581963,0.07017998609184262
0.0016456147721335148,0.07088382603185728
0.0016521788479599763,0.0715855623546886
0.0016587691067620558,0.07228519301226166
0.0016653856529791626,0.07298271598005879
0.0016720285914673001,0.07367812925702644
0.0016786980275007247,0.07437143086550246
0.00168539406677361,0.07506261885112142
0.0016921168154017273,0.07575169128274795
0.0016988663799241258,0.07643864625237862
0.0017056428673048192,0.07712348187507201
0.001712446384934487,0.07780619628885554
0.001719277040632165,0.07848678765464312
0.001726134942646968,0.07916525415615261
0.001733020199659792,0.07984159399981972
0.0017399329207850455,0.08051580541471248
0.0017468732155723743,0.08118788665244481
0.0017538411940083982,0.0818578359870884
0.0017608369665184597,0.08252565171508774
0.0017678606439683621,0.08319133215517416
0.0017749123376661407,0.0838548756482782
0.001781992159363814,0.08451628055743865
0.001789100221259162,0.08517554526771787
0.0017962366359975024,0.08583266818610313
0.0018034015166734738,0.08648764774143725
0.0018105949768328342,0.08714048238431127
0.0018178171304742555,0.08779117058698582
0.001825068092051128,0.0884397108432865
0.0018323479764733776,0.08908610166853159
0.0018396568991092877,0.08973034159942939
0.0018469949757873249,0.09037242919400024
0.0018543623227979741,0.09101236303145865
0.0018617590568955874,0.09165014171215613
0.0018691852953002294,0.09228576385746323
0.001876641155699532,0.09291922810968578
0.0018841267562505644,0.09355053313198247
0.001891642215581705,0.09417967760824941
0.0018991876527945178,0.09480666024305329
0.0019067631874656488,0.09543147976151856
0.0019143689396487066,0.09605413490924475
0.0019220050298761812,0.09667462445220898
0.0019296715791613404,0.09729294717666825
0.0019373687090001549,0.09790910188907354
0.001945096541373222,0.09852308741598026
0.0019528551987476968,0.0991349026039281
0.0019606448040792412,0.09974454631937713
0.0019684654808139576,0.10035201744859412
0.0019763173528903628,0.10095731489756565
0.001984200544741336,0.10156043759189815
0.0019921151812961006,0.10216138447672996
0.0020000613879822006,0.10276015451662246
0.002008039290727488,0.10335674669547956
0.002016049015962123,0.103951160016444
0.002024090690620574,0.10454339350180253
0.002032164442143625,0.10513344619289267
0.0020402703984804017,0.10572131714999566
0.002048408688090398,0.10630700545226324
0.0020565794399455065,0.10689051019759632
0.0020647827835320754,0.10747183050256204
0.002073018848852941,0.10805096550229476
0.002081287766429509,0.10862791435040142
0.002089589667303805,0.1092026762188606
0.002097924683040562,0.1097752502979299
0.0021062929457293014,0.11034563579604617
0.0021146945879864255,0.11091383193972948
0.002123129742957327,0.11147983797349481
0.0021315985443184837,0.11204365315973575
0.0021401011262795954,0.11260527677864651
0.0021486376235856945,0.11316470812812052
0.002157208171519291,0.1137219465236411
0.0021658129059025128,0.11427699129820756
0.0021744519630992575,0.11482984180221523
0.002183125480017361,0.11538049740337153
0.0021918335941107535,0.11592895748660192
0.0022005764433816527,0.11647522145393918
0.0022093541663827376,0.11701928872444001
0.002218166902219353,0.11756115873408135
0.0022270147905517107,0.1181008309356667
0.0022358979715971,0.11863830479873183
0.0022448165861321183,0.1191735798094341
0.002253770775494897,0.11970665547048165
0.0022627606815873364,0.12023753130101056
0.0022717864468773615,0.12076620683650752
0.0022808482144011768,0.12129268162869988
0.0022899461277655327,0.12181695524546976
0.0022990803311500082,0.12233902727075063
0.0023082509693092812,0.12285889730444333
0.0023174581875754405,0.12337656496230176
0.0023267021318602726,0.12389202987585235
0.002335982948657584,0.12440529169229109
0.0023453007850455193,0.12491635007439916
0.0023546557886888904,0.12542520470041918
0.002364048107841526,0.12593185526399964
0.0023734778913486057,0.1264363014740708
0.002382945288649034,0.1269385430547625
0.002392450449777797,0.12743857974530182
0.0024019935253683455,0.1279364112999335
0.0024115746666549817,0.12843203748779786
0.002421194025475254,0.12892545809287081
0.002430851754272369,0.12941667291384507
0.0024405480060976023,0.1299056817640477
0.0024502829346127212,0.13039248447133978
0.0024600566940924263,0.13087708087803507
0.0024698694394267922,0.13135947084078614
0.0024797213261237246,0.13183965423052169
0.0024896125103114203,0.1323176309323193
0.0024995431487408503,0.1327934008453424
0.0025095133987882387,0.13326696388273607
0.002519523418457551,0.13373831997152663
0.0025295733663830058,0.13420746905254932
0.0025396634018315864,0.13467441108033995
0.0025497936847055634,0.1351391460230582
0.002559964375545036,0.1356016738623792
0.0025701756355304625,0.1360619945934195
0.0025804276264852306,0.13652010822464566
0.0025907205108782077,0.1369760147777701
0.0026010544518263227,0.1374297142876748
0.0026114296130971514,0.1378812068023212
0.002621846159111507,0.13833049238265938
0.0026323042549460576,0.13877757110252986
0.002642804066335923,0.13922244304858966
0.0026533457596773237,0.13966510832022627
0.002663929502030196,0.14010556702944588
0.0026745554611208545,0.14054381930081428
0.0026852238053446443,0.1409798652713613
0.0026959347037686086,0.14141370509048223
0.0027066883261341753,0.14184533891986506
0.0027174848428598414,0.14227476693340468
0.0027283244250438693,0.14270198931710643
0.0027392072444670057,0.1431270062690102
0.0027501334735952013,0.14354981799910582
0.0027611032855823408,0.14397042472924737
0.002772116854272999,0.14438882669306252
0.0027831743542051754,0.14480502413587948
0.0027942759606130836,0.14521901731464493
0.0028054218494299073,0.1456308064978168
0.0028166121972906005,0.14604039196532792
0.0028278471815346845,0.14644777400845477
0.002839126980209054,0.14685295292977418
0.002850451772070811,0.14725592904305107
0.002861821736590078,0.1476567026731943
0.0028732370539528637,0.1480552741561374
0.002884697905063901,0.14845164383878584
0.0028962044715495215,0.14884581207893577
0.0029077569357605325,0.14923777924517767
0.0029193554807751144,0.14962754571683157
0.002931000290401707,0.15001511188388028
0.002942691549181931,0.15040047814686375
0.002954429442393521,0.15078364491682672
0.0029662141560532424,0.15116461261523262
0.0029780458769198544,0.15154338167387682
0.0029899247924970607,0.15191995253484203
0.003001851091036495,0.15229432565039747
0.0030138249615406856,0.15266650148292304
0.003025846593766059,0.15303648050485175
0.0030379161782259564,0.15340426319858957
0.0030500339061936364,0.1537698500564385
0.003062199969705312,0.154133241580529
0.003074414561563207,0.15449443828274434
0.0030866778753385897,0.15485344068465834
0.0030989901053748545,0.15521024931744754
0.0031113514467905955,0.15556486472184183
0.0031237620954827107,0.15591728744803823
0.0031362222481294876,0.15626751805564
0.00314873210219373,0.15661555711358977
0.003161291855925897,0.15696140520009527
0.003173901708367225,0.15730506290256374
0.003186561859352894,0.15764653081753666
0.0031992725095151913,0.1579858095506218
0.0032120338602866995,0.15832289971643976
0.003224846113903473,0.15865780193853152
0.003237709473408251,0.15899051684932564
0.0032506241426536846,0.15932104509004452
0.0032635903263055497,0.15964938731066847
0.0032766082298459976,0.1599755441698517
0.0032896780595768234,0.16029951633487782
0.0033028000226227147,0.16062130448157752
0.0033159743269345473,0.16094090929429272
0.0033292011812926744,0.16125833146578616
0.003342480795310248,0.16157357169721698
0.003355813379436521,0.16188663069805276
0.0033691991449601925,0.16219750918602072
0.0033826383040127667,0.16250620788705838
0.003396131069571893,0.162812727535235
0.003409677655464753,0.16311706887272537
0.0034232782763714584,0.1634192326497289
0.0034369331478284323,0.16371921962441782
0.00345064248623184,0.16401703056289751
0.00346440650884101,0.16431266623913154
0.003478225433781891,0.16460612743491765
0.003492099480050491,0.1648974149397896
0.0035060288675163517,0.1651865295510181
0.0035200138169260505,0.16547347207351681
0.003534054549906673,0.16575824331981737
0.003548151288969338,0.1660408441100082
0.003562304257512733,0.1663212752716846
0.0035765136798266346,0.16659953763990443
0.003590779781095476,0.1668756320571364
0.0036051027874019104,0.16714955937322384
0.003619482925730405,0.16742132044532287
0.0036339204239708186,0.16769091613786336
0.0036484155109220255,0.16795834732249337
0.0036629684162955483,0.16822361487806636
0.0036775793707191796,0.16848671969055473
0.0036922486057406508,0.16874766265304186
0.003706976353831293,0.16900644466564796
0.003721762848389738,0.1692630666355276
0.0037366083237455917,0.16951752947678778
0.003751513015163163,0.1697698341104753
0.0037664771588452,0.17001998146452768
0.003781500991936611,0.17026797247373227
0.0037965847525282368,0.17051380807969208
0.003811728679660632,0.1707574892307845
0.0038269330133278313,0.17099901688213193
0.003842197994481169,0.17123839199555746
0.0038575238650330897,0.17147561553955104
0.0038729108678609955,0.17171068848924198
0.0038883592468110743,0.1719436118263561
0.0039038692467021747,0.17217438653918238
0.003919441113329697,0.1724030136225555
0.003935075093469467,0.17262949407780515
0.003950771434881655,0.17285382891273782
0.0039665303863147166,0.17307601914159998
0.003982352197509312,0.17329606578504897
0.003998237119202276,0.17351396987013612
0.004014185403130588,0.1737297324302577
0.004030197302035373,0.17394335450514642
0.004046273069665888,0.17415483714083202
0.0040624129607835496,0.1743641813896385
0.004078617231165985,0.17457138831011865
0.004094886137611068,0.1747764589670694
0.00411121993794099,0.1749793944314969
0.004127618891006365,0.1751801957805711
0.004144083256690305,0.17537886409765224
0.004160613295912557,0.1755754004722082
0.004177209270633627,0.17576980599985192
0.004193871443858949,0.17596208178228945
0.0042106000796430275,0.17615222892729865
0.004227395443093637,0.17634024854874186
0.004244257800376033,0.17652614176651638
0.0042611874187171465,0.17670990970654
0.004278184566409835,0.17689155350077657
0.004295249512817126,0.17707107428715207
0.004312382528376502,0.17724847320960924
0.004329583884604164,0.1774237514180449
0.004346853854099342,0.177596910068338
0.004364192710548632,0.17776795032229653
0.004381600728730306,0.1779368733476755
0.004399078184518679,0.1781036803181587
0.004416625354888496,0.17826837241334792
0.0044342425179192905,0.17843095081876192
0.004451929952799815,0.17859141672581857
0.004469687939832454,0.17874977133182013
0.004487516760437681,0.17890601583998522
0.0045054166971584975,0.17906015145940402
0.004523388033664917,0.1792121794050402
0.00454143105475848,0.17936210089774496
0.0045595460463767395,0.1795099171642417
0.0045777332955978,0.17965562943713598
0.00459599309064489,0.17979923895488803
0.004614325720890895,0.17994074696183804
0.004632731476862962,0.18008015470819416
0.004651210650247101,0.18021746345003875
0.004669763533892818,0.18035267444934144
0.004688390421817734,0.18048578897393053
0.0047070916092122545,0.1806168082975158
0.004725867392444263,0.1807457336997148
0.0047447180690637905,0.18087256646601368
0.004763643937807743,0.18099730788780388
0.004782645298604653,0.18111995926238456
0.004801722452579401,0.1812405218929597
0.004820875702058007,0.18135899708865877
0.004840105350572416,0.1814753861645434
0.004859411702865322,0.18158969044160378
0.0048787950648949705,0.18170191124678958
0.004898255743840024,0.18181204991301814
0.004917794048104443,0.18192010777917
0.004937410287322341,0.18202608619012028
0.004957104772362918,0.18212998649675038
0.004976877815335368,0.18223181005595046
0.004996729729593856,0.18233155823065783
0.005016660829742444,0.1824292323898501
0.0050366714316400964,0.1825248339085791
0.0050567618524057015,0.1826183641679785
0.005076932410423065,0.18270982455528462
0.005097183425345969,0.1827992164638682
0.005117515218103259,0.182886541293244
0.005137928110903893,0.18297180044908645
0.00515842242724207,0.18305499534327774
0.005178998491902348,0.18313612739389284
0.00519965663096481,0.18321519802526487
0.005220397171810202,0.18329220866796747
0.005241220443125136,0.18336716075888393
0.005262126774907312,0.18344005574119582
0.0052831164984707205,0.18351089506444074
0.005304189946450907,0.18357968018451676
0.005325347452810259,0.18364641256371772
0.0053465893528432664,0.18371109367077987
0.005367915983181857,0.1837737249808914
0.005389327681800719,0.1838343079757262
0.005410824788022683,0.1838928441434865
0.005432407642524063,0.18394933497893973
0.00545407658734007,0.18400378198341805
0.005475831965870255,0.1840561866649134
0.005497674122883912,0.18410655053804248
0.005519603404525563,0.18415487512414452
0.0055416201583204545,0.184201161951273
0.005563724733180038,0.18424541255426263
0.00558591747940752,0.18428762847476043
0.005608198748703395,0.18432781126125597
0.005630568894171055,0.18436596246912396
0.0056530282703223375,0.18440208366068755
0.005675577233083171,0.18443617640521992
0.0056982161397992285,0.1844682422790308
0.005720945349241555,0.18449828286546632
0.005743765221612278,0.18452629975499757
0.005766676118550305,0.18455229454522903
0.005789678403137075,0.18457626884096145
0.005812772439902282,0.18459822425422845
0.0058359585948296626,0.18461816240438134
0.005859237235362821,0.18463608491806627
0.005882608730411011,0.18465199342934702
0.005906073450355005,0.18466588957970564
0.005929631767052977,0.18467777501810534
0.00595328405384636,0.1846876514010677
0.005977030685565792,0.18469552039268688
0.006000872038537038,0.1847013836646888
0.0060248084905869794,0.18470524289653223
0.006048840421049568,0.18470709977538646
0.006072968210771854,0.18470695599624232
0.006097192242120038,0.18470481326195765
0.006121512898985496,0.18470067328330042
0.006145930566790882,0.184694537779018
0.006170445632496253,0.18468640847588735
0.006195058484605166,0.1846762871087838
0.006219769513170855,0.18466417542073776
0.006244579109802408,0.18465007516299703
0.006269487667670989,0.18463398809505926
0.006294495581516039,0.1846159159847981
0.006319603247651547,0.18459586060845934
0.006344811063972347,0.1845738237507587
0.006370119429960391,0.18454980720495817
0.006395528746691094,0.18452381277288066
0.006421039416839714,0.18449584226504034
0.006446651844687691,0.18446589750065956
0.006472366436129079,0.18443398030776492
0.006498183598676972,0.18440009252323064
0.00652410374146998,0.1843642359928782
0.0065501272752786785,0.1843264125715155
0.006576254612512136,0.18428662412304087
0.006602486167224471,0.18424487252046584
0.006628822355121372,0.184201159646041
0.006655263593566714,0.18415548739128929
0.006681810301589158,0.1841078576570988
0.006708462899888819,0.18405827235378747
0.0067352218108438925,0.18400673340118334
0.006762087458517367,0.18395324272870417
0.00678906026866377,0.18389780227541863
0.006816140668735865,0.18384041399012385
0.006843329087891456,0.18378107983145398
0.006870625957000203,0.1837198017679177
0.006898031708650411,0.18365658177799904
0.00692554677715591,0.18359142185022892
0.006953171598562933,0.1835243239832759
0.00698090661065704,0.18345529018601148
0.007008752252970029,0.1833843224776185
0.0070367089667869075,0.18331142288763502
0.007064777195152923,0.18323659345606702
0.0070929573828805255,0.183159836233462
0.007121249976556452,0.18308115328098895
0.007149655424548816,0.18300054667053367
0.007178174177014172,0.1829180184847855
0.0072068066859046825,0.1828335708173089
0.007235553404975261,0.18274720577263615
0.007264414789790793,0.1826589254663643
0.007293391297733313,0.18256873202523705
0.007322483388009274,0.18247662758722039
0.0073516915216568475,0.18238261430163416
0.0073810161615531856,0.18228669432916955
0.007410457772421776,0.18218886984207405
0.007440016820839835,0.1820891430241508
0.00746969377524565,0.18198751607090913
0.007499489105946037,0.1818839911896356
0.0075294032851237775,0.18177857059951263
0.007559436786845133,0.1816712565316546
0.007589590087067312,0.18156205122927205
0.007619863663646032,0.18145095694771596
0.0076502579963431214,0.1813379759545929
0.007680773566834072,0.1812231105298675
0.007711410858715704,0.1811063629659474
