# Fig 2B: maximum switch elasticity of eq (6) against A_UT/A_UR
affinity_ratio,eta_max
317.4477409109193,1.8937134886977036
327.3785095948577,1.895252882129979
337.61994411113403,1.8967711952303625
348.18176306889666,1.898268681651271
359.0739891061055,1.8997455930069278
370.30695840051413,1.901202178858624
381.8913304781854,1.9026386867012062
393.8380983288489,1.9040553619507525
406.158598837698,1.905452447933408
418.86452354352707,1.9068301858753405
431.96792973341735,1.9081888148937893
445.4812518844989,1.9095285719891721
459.41731346364764,1.9108496920382176
473.7893390963144,1.912152407788095
488.6109671160326,1.9134369498515067
503.89626250651503,1.9147035467027183
519.6597302486197,1.91595242467449
535.9163290848514,1.9171838079558865
552.6814857144603,1.9183979185909343
569.9711094326076,1.9195949764780955
587.8016072274912,1.9207751993705369
606.1898993497572,1.921938802877161
625.1534353689711,1.923086000464377
644.7102107323869,1.9242170034585835
664.8787838417263,1.9253320210493374
685.6782936641738,1.9264312602931868
707.1284778942996,1.9275149261181397
729.2496916841444,1.9285832213287486
752.0629269592407,1.929636346611784
775.5898323389001,1.9306745005424775
799.8527336796708,1.9316978795913093
824.8746552614581,1.9327066781313207
850.6793416364153,1.933701088445929
877.2912801613356,1.9346813007372243
904.7357242349293,1.9356475031347287
933.038717262036,1.936599881704597
962.2271173675134,1.9375386204592409
992.3286228832545,1.9384639013673568
1023.3717986325192,1.9393759043643384
1055.386103036523,1.9402748073630613
1088.4019160690054,1.9411607862650129
1122.4505680853058,1.9420340149717596
1157.5643695533035,1.94289466539673
1193.7766417144358,1.9437429074773
1231.1217482038908,1.9445789091871626
1269.6351276599742,1.9454028365489686
1309.353327353611,1.9462148536472244
1350.3140378698736,1.9470151226414287
1392.5561288744634,1.9478038037794394
1436.1196859990787,1.9485810554110525
1481.0460488806755,1.9493470340017827
1527.377850390714,1.950101894146833
1575.1590570916228,1.9508457885852384
1624.435010958867,1.9515788682141753
1675.2524724082155,1.9523012821034214
1727.6596646690364,1.9530131775099577
1781.7063195457306,1.953714699892701
1837.4437246107268,1.9544059929273536
1894.9247718738216,1.9550871985213651
1954.2040079740534,1.9557584568289916
2015.337685941733,1.9564199062664454
2078.383818579757,1.9570716835271251
2143.4022335148566,1.9577139235969168
2210.4546299710214,1.9583467597695592
2279.6046373189797,1.958970323662062
2350.9178754572868,1.959584745230171
2424.462017082328,1.9601901527838728
2500.306851906324,1.9607866730029293
2578.524352884274,1.9613744309524366
2659.1887445126936,1.9619535500984
2742.3765732649495,1.9625241523233212
2828.166780230032,1.9630863579417863
2916.640776023704,1.963640285716053
3007.882518043099,1.9641860528716284
3101.978590138097,1.9647237751128326
3199.018284775064,1.9652535666383422
3299.093687770939,1.9657755401567079
3402.2997656780676,1.9662898069018429
3508.7344559027115,1.9667964766484745
3618.4987596427463,1.9672956577275564
3731.6968377327516,1.9677874570416356
3848.436109487429,1.9682719800801713
3968.827354637162,1.9687493309348
4092.984818452438,1.9692196123145436
4221.026320156899,1.9696829255609558
4353.0733647318875,1.9701393706632064
4489.251258218603,1.9705890462730946
4629.689226627263,1.9710320497199931
4774.520538566127,1.9714684770257167
4923.882631706737,1.9718984229193142
5077.917243205398,1.9723219808517798
5236.77054420465,1.9727392430106818
5400.593278542368,1.973150300334705
5569.5409058001305,1.9735552425281064
5743.773748826581,1.97395415807508
5923.4571458758055,1.9743471342540282
6108.76160750504,1.9747342571517426
6299.862978380694,1.975115611677483
6496.942604146125,1.975491281576963
6700.18750350959,1.975861349446233
6909.790545715645,1.9762258967454631
7125.950633568411,1.9765850038126223
7348.872892180388,1.976938749877054
7578.76886362593,1.9772872130729464
7815.856707684091,1.9776304704526941
8060.361408861345,1.9779685980001545
8312.514989890631,1.978301670643793
8572.556731909324,1.9786297622697206
8840.733401525064,1.9789529457346187
9117.299484984922,1.9792712928785534
9402.517429670132,1.9795848745376794
9696.65789314552,1.9798937605568268
10000.0,1.9801980198019802
