# S3 Fig: n=3, A*Khat=1, Bhat=Ghat=0.4/Khat, K_m=1/(n Bhat)
TE_over_TS,TS_over_Km,nH_local
0.0005089400951518089,0.021544346900318832,0.9999981920360992
0.0006674895093141647,0.021544346900318832,0.9999976287755471
0.0008754316063692439,0.021544346900318832,0.9999968900997613
0.0011481536214968829,0.021544346900318832,0.99999592126919
0.0015058363542798416,0.021544346900318832,0.9999946506466939
0.0019749475012886663,0.021544346900318832,0.9999929842296899
0.0025902002045313224,0.021544346900318832,0.9999907986668495
0.0033971217438318515,0.021544346900318832,0.9999879322930445
0.004455422450444643,0.021544346900318832,0.9999841730168197
0.005843414133735175,0.021544346900318832,0.9999792427772701
0.007663804974302347,0.021544346900318832,0.9999727768827854
0.01005129969225681,0.021544346900318832,0.9999642969660156
0.013182567385564075,0.021544346900318832,0.9999531759952051
0.017289314635480613,0.021544346900318832,0.99993859162816
0.02267543125870802,0.021544346900318832,0.9999194657328477
0.029739477452346046,0.021544346900318832,0.9998943849454002
0.039004176328463466,0.021544346900318832,0.9998614962536339
0.051155094217765276,0.021544346900318832,0.9998183716997081
0.06709137099554112,0.021544346900318832,0.9997618292512097
0.08799225435691066,0.021544346900318832,0.9996877010254349
0.1154043614241516,0.021544346900318832,0.9995905292215032
0.1513561248436207,0.021544346900318832,0.9994631706256164
0.19850789211926126,0.021544346900318832,0.9992962822003232
0.2603487851868921,0.021544346900318832,0.9990776541679909
0.34145488738336005,0.021544346900318832,0.9987913478116032
0.44782786305028277,0.021544346900318832,0.9984165878108121
0.5873390668414146,0.021544346900318832,0.9979263458749025
0.7703120057972147,0.021544346900318832,0.9972855485708264
1.0102862550356184,0.021544346900318832,0.9964488338844413
1.325019355056747,0.021544346900318832,0.9953577906565088
1.7378008287493762,0.021544346900318832,0.9939376398207622
2.2791755523244235,0.021544346900318832,0.9920933805144706
2.9892040056464415,0.021544346900318832,0.989705544641115
3.920426655270148,0.021544346900318832,0.9866259231445581
5.141751827683928,0.021544346900318832,0.9826739747650983
6.743554766405699,0.021544346900318832,0.9776351505185996
8.84436519138599,0.021544346900318832,0.9712630498828718
11.599638224676674,0.021544346900318832,0.9632880828187377
15.213257710618697,0.021544346900318832,0.9534358387208617
19.952623149688797,0.021544346900318832,0.9414580921601446
0.0001,0.027825594022071243,0.9999995426446135
0.0001311528637009947,0.027825594022071243,0.9999994001252837
0.0001720107365697168,0.027825594022071243,0.9999992132247888
0.0002255970068843577,0.027825594022071243,0.9999989681097479
0.000295876934952565,0.027825594022071243,0.9999986466724282
0.0003880510732210184,0.027825594022071243,0.9999982250763364
0.0005089400951518089,0.027825594022071243,0.9999976721131045
0.0006674895093141647,0.027825594022071243,0.9999969469265272
0.0008754316063692439,0.027825594022071243,0.9999959958373191
0.0011481536214968829,0.027825594022071243,0.9999947485017516
0.0015058363542798416,0.027825594022071243,0.9999931124993088
0.0019749475012886663,0.027825594022071243,0.9999909669211492
0.0025902002045313224,0.027825594022071243,0.9999881529165644
0.0033971217438318515,0.027825594022071243,0.9999844624353089
0.004455422450444643,0.027825594022071243,0.9999796222903596
0.005843414133735175,0.027825594022071243,0.9999732745291541
0.007663804974302347,0.027825594022071243,0.9999649496494801
0.01005129969225681,0.027825594022071243,0.9999540319993635
0.013182567385564075,0.027825594022071243,0.9999397141802097
0.017289314635480613,0.027825594022071243,0.9999209378330672
0.02267543125870802,0.027825594022071243,0.9998963152346656
0.029739477452346046,0.027825594022071243,0.9998640274733132
0.039004176328463466,0.027825594022071243,0.9998216904893971
0.051155094217765276,0.027825594022071243,0.999766180387328
0.06709137099554112,0.027825594022071243,0.9996934049738594
0.08799225435691066,0.027825594022071243,0.9995980054466975
0.1154043614241516,0.027825594022071243,0.999472967971885
0.1513561248436207,0.027825594022071243,0.9993091180160678
0.19850789211926126,0.027825594022071243,0.9990944651927834
0.2603487851868921,0.027825594022071243,0.9988133557404163
0.34145488738336005,0.027825594022071243,0.9984453826939557
0.44782786305028277,0.027825594022071243,0.9979639928937356
0.5873390668414146,0.027825594022071243,0.9973347213089282
0.7703120057972147,0.027825594022071243,0.9965129795676495
1.0102862550356184,0.027825594022071243,0.9954413301818035
1.325019355056747,0.027825594022071243,0.9940462026350527
1.7378008287493762,0.027825594022071243,0.9922340673821766
2.2791755523244235,0.027825594022071243,0.9898872004259652
2.9892040056464415,0.027825594022071243,0.9868593805979173
3.920426655270148,0.027825594022071243,0.9829722016194065
5.141751827683928,0.027825594022071243,0.9780131894631761
6.743554766405699,0.027825594022071243,0.9717375943199288
8.84436519138599,0.027825594022071243,0.9638764881209718
11.599638224676674,0.027825594022071243,0.9541543680957163
15.213257710618697,0.027825594022071243,0.9423192853657445
19.952623149688797,0.027825594022071243,0.9281867384724981
0.0001,0.03593813663804628,0.9999994116049895
0.0001311528637009947,0.03593813663804628,0.9999992283182708
0.0001720107365697168,0.03593813663804628,0.9999989878717175
0.0002255970068843577,0.03593813663804628,0.9999986726127874
0.000295876934952565,0.03593813663804628,0.9999982591102221
0.0003880510732210184,0.03593813663804628,0.9999977167496209
0.0005089400951518089,0.03593813663804628,0.9999970054574863
0.0006674895093141647,0.03593813663804628,0.9999960725592834
0.0008754316063692439,0.03593813663804628,0.9999948490935102
0.0011481536214968829,0.03593813663804628,0.9999932444382106
0.0015058363542798416,0.03593813663804628,0.9999911399216518
0.0019749475012886663,0.03593813663804628,0.9999883798517001
0.0025902002045313224,0.03593813663804628,0.9999847600028354
0.0033971217438318515,0.03593813663804628,0.9999800126614283
0.004455422450444643,0.03593813663804628,0.9999737865140514
0.005843414133735175,0.03593813663804628,0.9999656210457504
0.007663804974302347,0.03593813663804628,0.9999549124450792
0.01005129969225681,0.03593813663804628,0.9999408688232589
0.013182567385564075,0.03593813663804628,0.9999224520384946
0.017289314635480613,0.03593813663804628,0.9998983008130335
0.02267543125870802,0.03593813663804628,0.9998666311017357
0.029739477452346046,0.03593813663804628,0.9998251042864191
0.039004176328463466,0.03593813663804628,0.9997706561015725
0.051155094217765276,0.03593813663804628,0.9996992721972315
0.06709137099554112,0.03593813663804628,0.9996056957395424
0.08799225435691066,0.03593813663804628,0.9994830458826125
0.1154043614241516,0.03593813663804628,0.9993223214766128
0.1513561248436207,0.03593813663804628,0.9991117579322447
0.19850789211926126,0.03593813663804628,0.9988359943924793
0.2603487851868921,0.03593813663804628,0.9984750033110252
0.34145488738336005,0.03593813663804628,0.9980027200374472
0.44782786305028277,0.03593813663804628,0.9973853058177296
0.5873390668414146,0.03593813663804628,0.9965789685930017
0.7703120057972147,0.03593813663804628,0.9955272731345554
1.0102862550356184,0.03593813663804628,0.9941578934583037
1.325019355056747,0.03593813663804628,0.992378815584481
1.7378008287493762,0.03593813663804628,0.9900741128836896
2.2791755523244235,0.03593813663804628,0.9870996138811735
2.9892040056464415,0.03593813663804628,0.9832791156080583
3.920426655270148,0.03593813663804628,0.9784022883440506
5.141751827683928,0.03593813663804628,0.9722260916846867
6.743554766405699,0.03593813663804628,0.9644822896576564
8.84436519138599,0.03593813663804628,0.954894261281292
11.599638224676674,0.03593813663804628,0.9432062161223187
15.213257710618697,0.03593813663804628,0.9292263009529972
19.952623149688797,0.03593813663804628,0.912881051039017
0.0001,0.046415888336127774,0.9999992438946977
0.0001311528637009947,0.046415888336127774,0.9999990084052922
0.0001720107365697168,0.046415888336127774,0.9999986994801859
0.0002255970068843577,0.046415888336127774,0.9999982943764562
0.000295876934952565,0.046415888336127774,0.9999977630237163
0.0003880510732210184,0.046415888336127774,0.9999970661589282
0.0005089400951518089,0.046415888336127774,0.9999961521955791
0.0006674895093141647,0.046415888336127774,0.9999949534988817
0.0008754316063692439,0.046415888336127774,0.9999933814119752
0.0011481536214968829,0.046415888336127774,0.9999913195612866
0.0015058363542798416,0.046415888336127774,0.999988615457679
0.0019749475012886663,0.046415888336127774,0.9999850690278643
0.0025902002045313224,0.046415888336127774,0.9999804178928291
0.0033971217438318515,0.046415888336127774,0.9999743178945463
0.004455422450444643,0.046415888336127774,0.9999663180215606
0.005843414133735175,0.046415888336127774,0.9999558264805903
0.007663804974302347,0.046415888336127774,0.9999420674921973
0.01005129969225681,0.046415888336127774,0.9999240238811503
0.013182567385564075,0.046415888336127774,0.9999003620697522
0.017289314635480613,0.046415888336127774,0.9998693338897292
0.02267543125870802,0.046415888336127774,0.999828648146068
0.029739477452346046,0.046415888336127774,0.9997753023127628
0.039004176328463466,0.046415888336127774,0.999705363002869
0.051155094217765276,0.046415888336127774,0.9996136791090641
0.06709137099554112,0.046415888336127774,0.9994935078250353
0.08799225435691066,0.046415888336127774,0.999336028217908
0.1154043614241516,0.046415888336127774,0.9991297098166675
0.1513561248436207,0.046415888336127774,0.9988594962373912
0.19850789211926126,0.046415888336127774,0.9985057534967533
0.2603487851868921,0.046415888336127774,0.9980429246215528
0.34145488738336005,0.046415888336127774,0.9974378210765331
0.44782786305028277,0.046415888336127774,0.996647477891231
0.5873390668414146,0.046415888336127774,0.9956165012427849
0.7703120057972147,0.046415888336127774,0.9942738580573323
1.0102862550356184,0.046415888336127774,0.9925291097782304
1.325019355056747,0.046415888336127774,0.9902681984757223
1.7378008287493762,0.046415888336127774,0.9873490851692318
2.2791755523244235,0.046415888336127774,0.9835978602109753
2.9892040056464415,0.046415888336127774,0.9788064275272595
3.920426655270148,0.046415888336127774,0.9727335294986511
5.141751827683928,0.046415888336127774,0.9651116530967675
6.743554766405699,0.046415888336127774,0.9556630100070433
8.84436519138599,0.046415888336127774,0.9441277927484019
11.599638224676674,0.046415888336127774,0.9303064482634325
15.213257710618697,0.046415888336127774,0.914113868842361
19.952623149688797,0.046415888336127774,0.8956369159198893
0.0001,0.05994842503189409,0.9999990299491714
0.0001311528637009947,0.05994842503189409,0.9999987277020551
0.0001720107365697168,0.05994842503189409,0.9999983313968444
0.0002255970068843577,0.05994842503189409,0.9999978115848701
0.000295876934952565,0.05994842503189409,0.9999971298246693
0.0003880510732210184,0.05994842503189409,0.9999962356899019
0.0005089400951518089,0.05994842503189409,0.9999950630279325
0.0006674895093141647,0.05994842503189409,0.99999352503598
0.0008754316063692439,0.05994842503189409,0.9999915079439275
0.0011481536214968829,0.05994842503189409,0.9999888625600194
0.0015058363542798416,0.05994842503189409,0.9999853930131456
0.0019749475012886663,0.05994842503189409,0.9999808428029376
0.0025902002045313224,0.05994842503189409,0.999974875276463
0.0033971217438318515,0.05994842503189409,0.9999670488980308
0.004455422450444643,0.05994842503189409,0.9999567850082931
0.005843414133735175,0.05994842503189409,0.9999433245255653
0.007663804974302347,0.05994842503189409,0.9999256722958884
0.01005129969225681,0.05994842503189409,0.9999025236573279
0.013182567385564075,0.05994842503189409,0.9998721683557221
0.017289314635480613,0.05994842503189409,0.9998323645565816
0.02267543125870802,0.05994842503189409,0.9997801747429994
0.029739477452346046,0.05994842503189409,0.9997117503657275
0.039004176328463466,0.05994842503189409,0.9996220512509314
0.051155094217765276,0.05994842503189409,0.9995044793043159
0.06709137099554112,0.05994842503189409,0.999350402602923
0.08799225435691066,0.05994842503189409,0.9991485362959307
0.1154043614241516,0.05994842503189409,0.9988841432773526
0.1513561248436207,0.05994842503189409,0.9985380025612832
0.19850789211926126,0.05994842503189409,0.9980850895153479
0.2603487851868921,0.05994842503189409,0.997492898058393
0.34145488738336005,0.05994842503189409,0.9967193309869228
0.44782786305028277,0.05994842503189409,0.9957100874482303
0.5873390668414146,0.05994842503189409,0.9943954917049238
0.7703120057972147,0.05994842503189409,0.9926867596935686
1.0102862550356184,0.05994842503189409,0.9904717964530774
1.325019355056747,0.05994842503189409,0.9876108044265962
1.7378008287493762,0.05994842503189409,0.983932285720469
2.2791755523244235,0.05994842503189409,0.9792304950250246
2.9892040056464415,0.05994842503189409,0.9732660516250214
3.920426655270148,0.05994842503189409,0.9657722025729643
5.141751827683928,0.05994842503189409,0.9564699216611674
6.743554766405699,0.05994842503189409,0.9450951424209452
8.84436519138599,0.05994842503189409,0.9314401398428844
11.599638224676674,0.05994842503189409,0.9154074349076838
15.213257710618697,0.05994842503189409,0.8970682172694953
19.952623149688797,0.05994842503189409,0.8767095437566084
0.0001,0.0774263682681127,0.9999987576392173
0.0001311528637009947,0.0774263682681127,0.9999983706487791
0.0001720107365697168,0.0774263682681127,0.9999978630326066
0.0002255970068843577,0.0774263682681127,0.9999971973484322
0.000295876934952565,0.0774263682681127,0.9999963242412904
0.0003880510732210184,0.0774263682681127,0.9999951791406075
0.0005089400951518089,0.0774263682681127,0.9999936773530247
0.0006674895093141647,0.0774263682681127,0.999991707645296
0.0008754316063692439,0.0774263682681127,0.9999891244671802
0.0011481536214968829,0.0774263682681127,0.999985736532803
0.0015058363542798416,0.0774263682681127,0.9999812933536467
0.0019749475012886663,0.0774263682681127,0.9999754660594427
0.0025902002045313224,0.0774263682681127,0.9999678238170472
0.0033971217438318515,0.0774263682681127,0.9999578011954261
0.004455422450444643,0.0774263682681127,0.9999446571873226
0.005843414133735175,0.0774263682681127,0.9999274198979499
0.007663804974302347,0.0774263682681127,0.9999048153352846
0.01005129969225681,0.0774263682681127,0.9998751732742581
0.013182567385564075,0.0774263682681127,0.9998363045549061
0.017289314635480613,0.0774263682681127,0.9997853403442791
0.02267543125870802,0.0774263682681127,0.9997185220378407
0.029739477452346046,0.0774263682681127,0.9996309270898833
0.039004176328463466,0.0774263682681127,0.9995161110165734
0.051155094217765276,0.0774263682681127,0.9993656420515136
0.06709137099554112,0.0774263682681127,0.9991684960242448
0.08799225435691066,0.0774263682681127,0.9989102741747987
0.1154043614241516,0.0774263682681127,0.9985721937000905
0.1513561248436207,0.0774263682681127,0.9981297946493832
0.19850789211926126,0.0774263682681127,0.9975512945848949
0.2603487851868921,0.0774263682681127,0.9967955173552441
0.34145488738336005,0.0774263682681127,0.9958093220076841
0.44782786305028277,0.0774263682681127,0.9945244738298976
0.5873390668414146,0.0774263682681127,0.9928539458640223
0.7703120057972147,0.0774263682681127,0.9906877293968144
1.0102862550356184,0.0774263682681127,0.9878884102204907
1.325019355056747,0.0774263682681127,0.9842870575268261
1.7378008287493762,0.0774263682681127,0.9796804305027638
2.2791755523244235,0.0774263682681127,0.9738311511033169
2.9892040056464415,0.0774263682681127,0.9664732782204658
3.920426655270148,0.0774263682681127,0.9573264590965495
5.141751827683928,0.0774263682681127,0.9461220559306813
6.743554766405699,0.0774263682681127,0.9326435531895833
8.84436519138599,0.0774263682681127,0.9167801392134051
11.599638224676674,0.0774263682681127,0.8985860949818429
15.213257710618697,0.0774263682681127,0.8783306620072958
19.952623149688797,0.0774263682681127,0.8565173732994653
0.0001,0.1,0.9999984126762709
0.0001311528637009947,0.1,0.9999979182384452
0.0001720107365697168,0.1,0.9999972696850137
0.0002255970068843577,0.1,0.9999964191154005
0.000295876934952565,0.1,0.9999953035966122
0.0003880510732210184,0.1,0.9999938405558124
0.0005089400951518089,0.1,0.9999919217184997
0.0006674895093141647,0.1,0.9999894052148279
0.0008754316063692439,0.1,0.9999861048048841
0.0011481536214968829,0.1,0.9999817762562537
0.0015058363542798416,0.1,0.9999760994416785
0.0019749475012886663,0.1,0.9999686544415088
0.0025902002045313224,0.1,0.9999588905518108
0.0033971217438318515,0.1,0.9999460857445982
0.004455422450444643,0.1,0.9999292932605279
0.005843414133735175,0.1,0.9999072719646308
0.007663804974302347,0.1,0.9998783945364073
0.01005129969225681,0.1,0.9998405282429749
0.013182567385564075,0.1,0.9997908779146846
0.017289314635480613,0.1,0.9997257814531333
0.02267543125870802,0.1,0.9996404422951721
0.029739477452346046,0.1,0.9995285806641111
0.039004176328463466,0.1,0.999381979388554
0.051155094217765276,0.1,0.9991898940020778
0.06709137099554112,0.1,0.9989382885545042
0.08799225435691066,0.1,0.9986088501335331
0.1154043614241516,0.1,0.9981777245705257
0.1513561248436207,0.1,0.9976139060786594
0.19850789211926126,0.1,0.9968772069547694
0.2603487851868921,0.1,0.9959157315111116
0.34145488738336005,0.1,0.9946627934301089
0.44782786305028277,0.1,0.9930332543598426
0.5873390668414146,0.1,0.9909193502970409
0.7703120057972147,0.1,0.9881862343358458
1.0102862550356184,0.1,0.984667745102716
1.325019355056747,0.1,0.9801633499571679
1.7378008287493762,0.1,0.9744378438881873
2.2791755523244235,0.1,0.9672261780462498
2.9892040056464415,0.1,0.9582465770616625
3.920426655270148,0.1,0.9472254483358542
5.141751827683928,0.1,0.9339367015279398
6.743554766405699,0.1,0.9182549471335754
8.84436519138599,0.1,0.9002159270233272
11.599638224676674,0.1,0.880069338887475
15.213257710618697,0.1,0.8583027159286917
19.952623149688797,0.1,0.8356163833836324
0.0001,0.1291549665014884,0.9999979779850987
0.0001311528637009947,0.1291549665014884,0.999997348100067
0.0001720107365697168,0.1291549665014884,0.9999965219720124
0.0002255970068843577,0.1291549665014884,0.9999954384609541
0.000295876934952565,0.1291549665014884,0.9999940174254425
0.0003880510732210184,0.1291549665014884,0.9999921537162539
0.0005089400951518089,0.1291549665014884,0.9999897094936535
0.0006674895093141647,0.1291549665014884,0.9999865037912833
0.0008754316063692439,0.1291549665014884,0.999982299576528
0.0011481536214968829,0.1291549665014884,0.9999767857593492
0.0015058363542798416,0.1291549665014884,0.9999695545048655
0.0019749475012886663,0.1291549665014884,0.9999600709242789
0.0025902002045313224,0.1291549665014884,0.99994763372301
0.0033971217438318515,0.1291549665014884,0.9999313232367149
0.004455422450444643,0.1291549665014884,0.9999099339352759
0.005843414133735175,0.1291549665014884,0.9998818850942487
0.007663804974302347,0.1291549665014884,0.9998451049819612
0.01005129969225681,0.1291549665014884,0.9997968784092282
0.013182567385564075,0.1291549665014884,0.9997336476941231
0.017289314635480613,0.1291549665014884,0.9996507529863612
0.02267543125870802,0.1291549665014884,0.9995420929498425
0.029739477452346046,0.1291549665014884,0.9993996831603359
0.039004176328463466,0.1291549665014884,0.999213082103514
0.051155094217765276,0.1291549665014884,0.9989686473977178
0.06709137099554112,0.1291549665014884,0.9986485756619538
0.08799225435691066,0.1291549665014884,0.9982296697631151
0.1154043614241516,0.1291549665014884,0.9976817667679475
0.1513561248436207,0.1291549665014884,0.9969657519427749
0.19850789211926126,0.1291549665014884,0.996031082334443
0.2603487851868921,0.1291549665014884,0.9948127547179347
0.34145488738336005,0.1291549665014884,0.9932276860583534
0.44782786305028277,0.1291549665014884,0.9911705583846917
0.5873390668414146,0.1291549665014884,0.9885093278322316
0.7703120057972147,0.1291549665014884,0.9850808650798122
1.0102862550356184,0.1291549665014884,0.9806876149496737
1.325019355056747,0.1291549665014884,0.97509678085426
1.7378008287493762,0.1291549665014884,0.9680443364705563
2.2791755523244235,0.1291549665014884,0.959246999617524
2.9892040056464415,0.1291549665014884,0.9484257778993245
3.920426655270148,0.1291549665014884,0.935344043909398
5.141751827683928,0.1291549665014884,0.9198602499963691
6.743554766405699,0.1291549665014884,0.9019894701467284
8.84436519138599,0.1291549665014884,0.8819595334993449
11.599638224676674,0.1291549665014884,0.8602400967177497
15.213257710618697,0.1291549665014884,0.8375230016468359
19.952623149688797,0.1291549665014884,0.8146450722244887
0.0001,0.16681005372000582,0.9999974338925518
0.0001311528637009947,0.16681005372000582,0.9999966344598079
0.0001720107365697168,0.16681005372000582,0.9999955860151433
0.0002255970068843577,0.16681005372000582,0.9999942109484161
0.000295876934952565,0.16681005372000582,0.9999924075520971
0.0003880510732210184,0.16681005372000582,0.9999900423163118
0.0005089400951518089,0.16681005372000582,0.9999869403254241
0.0006674895093141647,0.16681005372000582,0.999982872090788
0.0008754316063692439,0.16681005372000582,0.999977536580975
0.0011481536214968829,0.16681005372000582,0.9999705391783178
0.0015058363542798416,0.16681005372000582,0.9999613623190442
0.0019749475012886663,0.16681005372000582,0.9999493271905974
0.0025902002045313224,0.16681005372000582,0.9999335440824453
0.0033971217438318515,0.16681005372000582,0.9999128461723937
0.004455422450444643,0.16681005372000582,0.9998857038895282
0.005843414133735175,0.16681005372000582,0.9998501121322108
0.007663804974302347,0.16681005372000582,0.9998034431968289
0.01005129969225681,0.16681005372000582,0.9997422538265945
0.013182567385564075,0.16681005372000582,0.9996620336349976
0.017289314635480613,0.16681005372000582,0.9995568766296791
0.02267543125870802,0.16681005372000582,0.9994190531881378
0.029739477452346046,0.16681005372000582,0.9992384533253043
0.039004176328463466,0.16681005372000582,0.9990018657147022
0.051155094217765276,0.16681005372000582,0.9986920450955579
0.06709137099554112,0.16681005372000582,0.9982865143865651
