# Fig 4A: free-exponent fit and pointwise 2.5-97.5 percentiles over 2,000 coordinate perturbations
glutamine_mM,fit,band_lo,band_hi
0.09917868326019617,2.8933898283322383,2.8185900417099226,2.939818290206328
0.10132827726011517,2.8902049078214835,2.815928908192101,2.9371636611449348
0.10352446145676392,2.886888018209685,2.812436463073765,2.9342195325055167
0.10576824564382034,2.883434085718055,2.809798790376273,2.931143915510597
0.10806066150118193,2.8798378758461176,2.8055927958902576,2.9282665274360906
0.11040276306932652,2.8760939913387094,2.802100696954833,2.925405761812131
0.11279562723395435,2.872196870435761,2.799304856791693,2.9220705098840662
0.11524035422113466,2.868140785440551,2.7964936624134937,2.9183599694913998
0.11773806810318325,2.863919841644575,2.7925883031237477,2.914689470918583
0.12028991731550519,2.8595279766496726,2.788229097769065,2.910721590728349
0.12289707518463913,2.854958960130655,2.7839126058390637,2.906947391157718
0.1255607404677466,2.850206394084221,2.778954723856173,2.902619694091405
0.12828213790379395,2.845263713612603,2.7739403731872354,2.898102359921254
0.13106251877668104,2.8401241882929305,2.76889235540794,2.894046147391094
0.13390316149057455,2.8347809241859023,2.763144555242187,2.8893648817575626
0.13680537215771135,2.8292268665398077,2.757926212654734,2.8851365944115988
0.1397704851989421,2.8234548032483584,2.7520930485179673,2.8799353686335625
0.14279986395729063,2.817457369123037,2.746235879375801,2.8746359358161695
0.14589490132481164,2.811227051042746,2.7397578551852426,2.8688611169180493
0.14905702038303525,2.804756194045385,2.732820824468554,2.863116436288713
0.15228767505729196,2.7980370084275688,2.7262526866622045,2.857442550857047
0.1555883507852198,2.7910615779199297,2.719085215069582,2.852010492381238
0.1589605651997605,2.783821869006287,2.7118774077827252,2.846373036926744
0.16240586882695915,2.7763097414553495,2.704425543501225,2.840310260470738
0.1659258457988875,2.7685169601334656,2.6952401400265544,2.8335991412917134
0.16952211458201938,2.7604352081661627,2.6865580932633373,2.8262362116281152
0.1731963287213932,2.752056101514773,2.677348629780118,2.8185595353070867
0.17695017760090262,2.7433712050322105,2.669345101683573,2.8104301473375823
0.1807853872200664,2.7343720500588757,2.6601298013047376,2.8022843800955073
0.1847037209876337,2.725050153615653,2.6500800007436047,2.7942340971081276
0.18870698053238993,2.7153970392458673,2.6393610480180225,2.7867698631273075
0.19279700653153573,2.7054042595519174,2.628776341546579,2.777735210600874
0.19697567955702106,2.695063420464881,2.61787432114826,2.7679887113605584
0.20124492094022134,2.684366207276723,2.6071595544258996,2.757947774838684
0.20560669365535567,2.6733044124547067,2.596416098064308,2.747684578861366
0.21006300322205182,2.661869965246107,2.5845284696498902,2.7379611910893114
0.2146158986274732,2.6500549630684485,2.573003802695042,2.728235471530449
0.21926747326843218,2.6378517046659677,2.5605143832372956,2.7163688119986547
0.22401986591392303,2.625252724997054,2.547178295184292,2.7049007174756605
0.2288752616885158,2.6122508317998765,2.534410024968873,2.693623814103504
0.23383589307706518,2.5988391437643696,2.5213456078388097,2.6804780066669984
0.23890404095119505,2.5850111302182697,2.5076928253056723,2.6674110254937906
0.24408203561803085,2.570760652213006,2.4933889172194363,2.653879858929227
0.24937225789166226,2.556082004872162,2.478465802795738,2.6410629239814276
0.2547771401878291,2.5409699608409766,2.4622818205862482,2.6272059666436793
0.26029916764233235,2.5254198146502698,2.446485769036239,2.6127334156003967
0.26594087925368654,2.5094274277823847,2.430233405255806,2.5983029282227
0.27170486905053776,2.492989274200581,2.412809503802809,2.582739921203812
0.27759378728438383,2.4761024860771275,2.3953370532147833,2.5664027208290245
0.28361034164814575,2.458764899429431,2.3779099394825822,2.5498215440153866
0.2897572985211506,2.440975099348393,2.3597224716220735,2.532937832267129
0.2960374842410973,2.4227324644791954,2.3408882614009707,2.5164227268852923
0.3024537864035921,2.4040372103924064,2.3220661218316776,2.4984795327838087
0.309009155189849,2.3848904314631447,2.3025438607048105,2.479311126288046
0.31570660472316747,2.365294140858621,2.282445486486344,2.4594327276687773
0.32254921445480994,2.34525130822019,2.2615139757860407,2.438966890666478
0.3295401305799176,2.324765894615667,2.239988415604911,2.4190451995031372
0.33668256748411285,2.303842884331633,2.2205080859355815,2.3975368691140257
0.3439798092214574,2.282488313074237,2.198676979359082,2.3758464880881216
0.35143521102444225,2.2607092921511223,2.1775084016005573,2.354317917043765
0.35905220084670575,2.2385140282169504,2.156431633579077,2.331174843747945
0.366834280939188,2.2159118381808898,2.1348789458929858,2.3083474455487747
0.37478502946044767,2.1929131588966824,2.111587243142096,2.2846007357572202
0.38290810212187887,2.1695295512846124,2.087576827343667,2.2605465654105266
0.39120723386858863,2.1457736985699425,2.064989699509676,2.2351366298929563
0.39968624059670405,2.121659398364057,2.041096790864607,2.2104580230028428
0.408349020907901,2.097201548362452,2.016077035347259,2.185035660669991
0.41719955790195973,2.072416125487457,1.9926117337252194,2.160598401931624
0.4262419210081741,2.047320158362642,1.9665064409629442,2.133644873429196
0.4354802678564514,2.021931693069687,1.9411544338452678,2.108335296679399
0.4449188461889693,1.9962697522061146,1.916001479393864,2.082893630210637
0.454561995813265,1.9703542873329694,1.890554052003307,2.0577944900834835
0.4644141505976546,1.9442061249741194,1.8647282609999372,2.0301037062666114
0.4744798405099024,1.9178469064022292,1.8389772581613992,2.002630581881392
0.4847636937000763,1.8912990215194623,1.8123625912691084,1.9754957902886696
0.4952704386285449,1.8645855372123208,1.7856921745605798,1.9491849540169772
0.5060049062400992,1.8377301206284025,1.7593675341421346,1.9209288216329445
0.5169720321851946,1.8107569578871145,1.731771515231209,1.892791031676184
0.5281768590893366,1.7836906687951641,1.703640703952673,1.8650352511129547
0.5396245388716527,1.7565562181899224,1.6757453369081978,1.8375577467423818
0.5513203351137178,1.729378824578431,1.6486602711243956,1.8103442418694824
0.5632696254797195,1.7021838667760294,1.6213497260476533,1.7842027971273262
0.5754779041890796,1.6749967892755566,1.5933123810830598,1.7567043135751021
0.5879507845426675,1.647843007095298,1.5656075536332612,1.731544287217513
0.6006940015037644,1.6207478108609483,1.5367166951785818,1.704550148702085
0.6137134143349693,1.5937362728736546,1.5083728124176048,1.6773503674263337
0.627015009292257,1.5668331549028425,1.4814394523641774,1.651194202123057
0.6406049023774248,1.5400628184191807,1.4544023397618895,1.624413436878581
0.6544893421501988,1.5134491379502797,1.4278844386541456,1.5981070004222129
0.6686747126012869,1.4870154182001838,1.4008592238434543,1.5719362955066158
0.683167536087704,1.4607843155242,1.3745660591200168,1.5460617547928697
0.6979744763317166,1.4347777642941808,1.3478926771163373,1.5197724285690983
0.713102341484786,1.4090169086270738,1.3215346061748938,1.4948293247038515
0.7285580872579213,1.3835220398825787,1.2950189328352355,1.4698376461306586
0.7443488201198751,1.358312540265405,1.2703687074172967,1.4445220985467442
0.7604818005646623,1.33340683279508,1.245172502936575,1.4198107318045206
0.7769644464498943,1.308822337832894,1.2204118958487138,1.3942517072690404
0.7938043364074713,1.2845754362825184,1.1958406412063594,1.370902230438114
0.8110092133281953,1.260681439509325,1.172229614138163,1.3461378178058951
0.8285869879219118,1.2371545659545022,1.1489771247124958,1.32261952209672
0.8465457423548084,1.214007924354715,1.125583270909937,1.2984135555975256
0.8648937339655541,1.1912535034170748,1.1019155027117313,1.2763411958094142
0.8836393990619776,1.1689021677433622,1.0794440765591788,1.2536611945847214
0.9027913568000371,1.146963659747253,1.0585275291181881,1.231300619227233
0.922358413146861,1.1254466072642337,1.0375807120314233,1.210858765524412
0.942349564929686,1.1043585365161763,1.0170587446589396,1.1884302538330274
0.9627740039725475,1.08370589006135,0.9961303972463318,1.1685421520406765
0.9836411213226322,1.0634940493359448,0.9770811576659112,1.147846089574424
1.00496051156823,1.043727361374902,0.9579528366293272,1.1276214530383408
1.0267419772502775,1.0244091692877304,0.938686553489905,1.1075475455041055
1.0489955333695082,1.0055418460587382,0.9199174053995033,1.0881151516399838
1.0717314119912997,0.9871268312403413,0.9019009340628424,1.0690157197494543
1.0949600669503217,0.9691646701123641,0.8837662881006614,1.0506834416122732
1.1186921786571522,0.9516550548890457,0.8667375540422771,1.0327632280329189
1.142938659009073,0.9345968675682501,0.8502279646018598,1.015057334212969
1.1677106564073023,0.9179882240336398,0.8354476379990337,0.9976858217712911
1.1930195608829681,0.9018265190397479,0.8202906352312094,0.9806546965755714
1.2188770093341845,0.8861084717314336,0.8054949409487416,0.9642011188057218
1.2452948908766341,0.8708301713726124,0.7907804498481318,0.9475297505131633
1.2722853523101185,0.8559871229839221,0.7765625048123943,0.9315453159838941
1.2998608037035964,0.8415742926146379,0.7640793830120183,0.91628051128337
1.3280339241012589,0.8275861520003054,0.7508266196954165,0.9012463533121371
1.3568176673522914,0.8140167223837391,0.7380484031956117,0.8872272593532327
1.3862252680669818,0.8008596173030245,0.7257336529099612,0.8732180922212972
1.4162702477019233,0.7881080841755344,0.7133644249837573,0.8600473987986657
1.4469664207771076,0.7757550445315642,0.7010946360404269,0.8478096215259096
1.4783279012277666,0.7637931327747423,0.6905197220370258,0.8347544560575281
1.5103691088938844,0.7522147333687288,0.6799731218918211,0.8216082448414714
1.5431047761503616,0.7410120163707494,0.669281056439789,0.8100845052392365
1.5765499546808819,0.7301769712520997,0.658963197759614,0.7980581378243897
1.6107200223985958,0.719701438963869,0.648737056812794,0.7871322829466973
1.6456306905168006,0.7095771422227077,0.6388951081125698,0.7770664316381812
1.681298010772878,0.6997957140064991,0.6293563520667624,0.7674502053585227
1.7177383828087873,0.6903487242633155,0.619571208015899,0.7586868947426515
1.754968561711538,0.6812277048490516,0.6111646327757184,0.7491700412637948
1.7930056657170883,0.6724241727197074,0.6027336770225898,0.7398669091925868
1.8318671840812173,0.6639296514134811,0.5937494741694505,0.731366632791701
1.8715709851209905,0.6557356908657013,0.5851394409703139,0.7230669443516483
1.9121353244305164,0.6478338856062669,0.5769801502640205,0.7159218276727592
1.95357885327477,0.6402158913947458,0.5688135183284918,0.7088135455364736
1.995920627165344,0.6328734403526931,0.5616835319755827,0.7022688563461449
2.039180114622072,0.6257983546561885,0.554196002283785,0.6960158101033993
2.0833772061245455,0.6189825588541347,0.5469387639311055,0.6891884761009791
2.1285322232576522,0.6124180908795925,0.5399531367618354,0.6830810292257861
2.1746659280553367,0.6060971118224525,0.5336527408203576,0.6778894888434406
2.221799532546859,0.6000119145321152,0.5274464730340733,0.67171006681254
2.269954708509982,0.5941549311186662,0.5218905372860505,0.6679370072379349
2.319153597435535,0.588518739420366,0.5168497047528767,0.6633438221520656
2.369418820707951,0.5830960685041694,0.5112462973735401,0.6570958055078915
2.4207734900064604,0.5778798032645465,0.5055411215736213,0.6526511898689532
2.473241217931714,0.5728629881841198,0.49888779338558953,0.6488050087693686
2.526846128862731,0.5680388303176397,0.4937554911094684,0.6449127034242932
2.5816128700491596,0.5634007015586254,0.4893306639314578,0.6406948347903695
2.6375666229439467,0.5589421402456581,0.4843335608854325,0.6374679128981073
2.6947331147816374,0.554656852162849,0.4791999723775925,0.6337012925874735
2.7531386304076193,0.5505387109864746,0.4742520345944633,0.630080274110412
2.812810024363747,0.5465817582271859,0.4701126106521089,0.6266105472754891
2.8737747332359302,0.5427802027145963,0.46569863589120186,0.623280751685671
2.936060788269311,0.5391284196684518,0.4610889546184273,0.6207297664504512
2.999696828256889,0.5356209493980119,0.45783948045160505,0.6179017673526933
3.064712112707484,0.532252495668734,0.4539013791155883,0.614791569259538
3.131136535299098,0.5290179237728724,0.45000990825407783,0.6124546278780909
3.1990006376238704,0.5259122583381873,0.4460704475025309,0.6099281229867355
3.2683356232309353,0.5229306809066233,0.44231099528082646,0.607897214904244
3.339173371973647,0.5200685273125588,0.4386731437946733,0.6061355211730279
3.4115464546677647,0.5173212848880642,0.4348147241979909,0.604093029044962
3.4854881480673376,0.5146845895205326,0.43160661126747524,0.6020133400243519
3.561032450165179,0.5121542225860717,0.42880457530263794,0.6000890852790536
3.6382140958249547,0.5097261077801643,0.4255684374390258,0.5987076596710538
3.717068572752103,0.5073963078653277,0.42260097845157746,0.5969374255762527
3.7976321378108677,0.505161021353817,0.4195187822733401,0.5953497082746161
3.879941833695024,0.503016579141829,0.4164781025591924,0.5939978307007984
3.9640355059599073,0.5009594411101773,0.4137611450959883,0.5928747904593491
4.049951820423593,0.49898619270500527,0.41162695239680785,0.5914842737229474
4.137730280945236,0.49709354151079643,0.40897979803894247,0.5900161032159071
4.227411247588727,0.4952783138267201,0.40633873024824,0.5885881859064783
4.31903595518004,0.49353745125621085,0.40387684256620177,0.5872949979845458
4.412646532266775,0.49186800731862235,0.40170536713030364,0.5865468440694208
4.508286020488645,0.490267144090814,0.3995522410265818,0.5854707225370204
4.605998394367785,0.48873212888562156,0.3975818617221703,0.5844233039237766
4.705828581528,0.48726033097332067,0.3958749216159005,0.5834914664522566
4.807822483352262,0.4858492183514216,0.3938557127321535,0.5827428183341984
4.912026996087889,0.48449635456741924,0.39208714886875223,0.5814982418387187
5.018490032409206,0.48319939559847025,0.3903869379490915,0.5802703839662894
5.127260543447536,0.4819560867913694,0.38804255226412593,0.5790752239386703
5.238388541298659,0.4807642598656515,0.3862049825949738,0.5779284070506735
5.351925122018109,0.47962182998214525,0.3848882127940864,0.5768280211952362
5.467922489114866,0.47852679287885136,0.3835568864241374,0.5763037355246309
5.586433977554245,0.4774772220756064,0.38190152016654305,0.5759082280575748
5.707514078281028,0.4764712661486191,0.38021275551689054,0.5755309579257074
5.8312184632741095,0.4755071460756311,0.37851062592897117,0.5751168763181438
5.957604011144168,0.4745831526521491,0.3768923756412862,0.5742696863104021
6.086728833286146,0.47369764397892544,0.3753457977710317,0.5737676403920334
6.218652300598571,0.4728490430206191,0.3738609886883461,0.5735459909847938
6.353435070781951,0.47203583523535436,0.3724298495561772,0.5730492704028548
6.491139116228872,0.4712565662747005,0.3709385414436897,0.5723827554379527
6.631827752518573,0.470509839753427,0.3696922995407645,0.5717439707099388
