# Fig 3A: curves of constant local coefficient nu*eta = c; reference lines nu = 1 (independent ladder) and nu = 3 (trimer ceiling)
nu,eta_c1,eta_c2,eta_c3,eta_c4,eta_c6
1.7790969899665554,0.5620829025284331,1.1241658050568661,1.6862487075852992,2.2483316101137323,3.3724974151705984
1.7872909698996657,0.559505988023952,1.119011976047904,1.6785179640718562,2.238023952095808,3.3570359281437123
1.795484949832776,0.5569525938344043,1.1139051876688086,1.670857781503213,2.2278103753376173,3.341715563006426
1.8036789297658864,0.5544223994066382,1.1088447988132764,1.6632671982199145,2.2176895976265527,3.326534396439829
1.811872909698997,0.5519150899861559,1.1038301799723118,1.6557452699584676,2.2076603599446236,3.311490539916935
1.8200668896321073,0.5494303564865858,1.0988607129731716,1.6482910694597572,2.197721425946343,3.2965821389195145
1.8282608695652176,0.5469678953626634,1.0939357907253269,1.6409036860879902,2.1878715814506537,3.2818073721759804
1.836454849498328,0.5445274084866144,1.0890548169732288,1.6335822254598433,2.1781096339464576,3.2671644509196867
1.8446488294314383,0.5421086030278306,1.0842172060556612,1.6263258090834918,2.1684344121113224,3.2526516181669836
1.8528428093645488,0.53971119133574,1.07942238267148,1.61913357400722,2.15884476534296,3.23826714801444
1.8610367892976591,0.5373348908257705,1.074669781651541,1.6120046724773114,2.149339563303082,3.2240093449546228
1.8692307692307695,0.5349794238683127,1.0699588477366253,1.604938271604938,2.1399176954732506,3.209876543209876
1.8774247491638798,0.5326445176805914,1.0652890353611828,1.5979335530417742,2.1305780707223656,3.1958671060835484
1.8856187290969901,0.5303299042213551,1.0606598084427101,1.590989712664065,2.1213196168854203,3.18197942532813
1.8938127090301005,0.5280353200883002,1.0560706401766005,1.5841059602649006,2.112141280353201,3.168211920529801
1.902006688963211,0.5257605064181465,1.051521012836293,1.5772815192544396,2.103042025672586,3.154563038508879
1.9102006688963213,0.5235052087892847,1.0470104175785695,1.5705156263678541,2.094020835157139,3.1410312527357083
1.9183946488294317,0.5212691771269177,1.0425383542538353,1.563807531380753,2.0850767085076707,3.127615062761506
1.926588628762542,0.5190521656106241,1.0381043312212481,1.557156496831872,2.0762086624424962,3.114312993663744
1.9347826086956523,0.5168539325842696,1.0337078651685392,1.5505617977528088,2.0674157303370784,3.1011235955056176
1.9429765886287629,0.5146742404681985,1.029348480936397,1.5440227214045956,2.058696961872794,3.0880454428091912
1.9511705685618732,0.5125128556736372,1.0250257113472745,1.5375385670209116,2.050051422694549,3.0750771340418233
1.9593645484949835,0.5103695485192454,1.0207390970384909,1.5311086455577365,2.0414781940769817,3.062217291115473
1.9675585284280939,0.5082440931497535,1.016488186299507,1.5247322794492604,2.032976372599014,3.0494645588985207
1.9757525083612042,0.5061362674566229,1.0122725349132458,1.5184088023698687,2.0245450698264915,3.0368176047397375
1.9839464882943145,0.5040458530006743,1.0080917060013486,1.5121375590020227,2.016183412002697,3.0242751180040455
1.992140468227425,0.5019726349366238,1.0039452698732476,1.5059179048098714,2.0078905397464952,3.011835809619743
2.0003344481605354,0.49991640193947495,0.9998328038789499,1.4997492058184247,1.9996656077578998,2.9994984116368495
2.008528428093646,0.49787694613271155,0.9957538922654231,1.4936308383981347,1.9915077845308462,2.9872616767962694
2.016722408026756,0.4958540630182421,0.9917081260364842,1.4875621890547261,1.9834162520729683,2.9751243781094523
2.024916387959866,0.4938475514080436,0.9876951028160872,1.4815426542241308,1.9753902056321744,2.9630853084482616
2.033110367892977,0.49185721335745997,0.9837144267149199,1.47557164007238,1.9674288534298399,2.95114328014476
2.0413043478260873,0.4898828541001064,0.9797657082002128,1.4696485623003193,1.9595314164004256,2.9392971246006385
2.0494983277591974,0.4879242819843342,0.9758485639686684,1.4637728459530026,1.9516971279373367,2.927545691906005
2.057692307692308,0.4859813084112149,0.9719626168224298,1.4579439252336448,1.9439252336448596,2.9158878504672896
2.0658862876254185,0.48405374777400023,0.9681074955480005,1.4521612433220006,1.936214991096001,2.904322486644001
2.0740802675585286,0.48214141739901634,0.9642828347980327,1.446424252197049,1.9285656695960653,2.892848504394098
2.082274247491639,0.48024413748795364,0.9604882749759073,1.440732412463861,1.9209765499518145,2.881464824927722
2.0904682274247497,0.47836173106151497,0.9567234621230299,1.435085193184545,1.9134469242460599,2.87017038636909
2.09866220735786,0.4764940239043824,0.9529880478087648,1.4294820717131471,1.9059760956175296,2.8589641434262942
2.10685618729097,0.47464084451146915,0.9492816890229383,1.4239225335344075,1.8985633780458766,2.847845067068815
2.1150501672240805,0.4728020240354206,0.9456040480708412,1.4184060721062617,1.8912080961416824,2.8368121442125234
2.123244147157191,0.4709773962353311,0.9419547924706622,1.4129321887059934,1.8839095849413243,2.8258643774119867
2.131438127090301,0.46916679742664363,0.9383335948532873,1.407500392279931,1.8766671897065745,2.815000784559862
2.1396321070234117,0.4673700664322,0.9347401328644,1.4021101992966,1.8694802657288,2.8042203985932
2.147826086956522,0.46558704453441285,0.9311740890688257,1.3967611336032386,1.8623481781376514,2.7935222672064772
2.1560200668896323,0.4638175754285271,0.9276351508570542,1.3914527262855811,1.8552703017141083,2.7829054525711623
2.1642140468227424,0.4620615051769433,0.9241230103538866,1.3861845155308299,1.848246020707773,2.7723690310616598
2.1724080267558534,0.46031868216457533,0.9206373643291507,1.380956046493726,1.8412747286583013,2.761912092987452
2.1806020066889635,0.45858895705521463,0.9171779141104293,1.375766871165644,1.8343558282208585,2.751533742331288
2.1887959866220736,0.4568721827488731,0.9137443654977462,1.3706165482466193,1.8274887309954924,2.7412330964932385
2.196989966555184,0.45516821434008214,0.9103364286801643,1.3655046430202464,1.8206728573603286,2.731009286040493
2.2051839464882947,0.4534769090771213,0.9069538181542426,1.360430727231364,1.8139076363084852,2.720861454462728
2.213377926421405,0.45179812632215166,0.9035962526443033,1.355394378966455,1.8071925052886066,2.71078875793291
2.2215719063545154,0.4501317275122318,0.9002634550244636,1.3503951825366953,1.8005269100489272,2.7007903650733907
2.229765886287626,0.4484775761211938,0.8969551522423876,1.3454327283635814,1.7939103044847753,2.690865456727163
2.237959866220736,0.44683553762235667,0.8936710752447133,1.34050661286707,1.7873421504894267,2.68101322573414
2.246153846153846,0.4452054794520548,0.8904109589041096,1.3356164383561644,1.7808219178082192,2.671232876712329
