G_uM,epsilon,direct,J,PII_TV,GS_total_gap,GS_free_gap,GS_bound,GS_condition_bound
520.0,0.26013796504969466,0.0,0.0,0.001108517260313177,4.477847226502796e-05,1.1102230246251565e-16,0.03251724563121183,0.03251724563121183
520.0,0.37829664360127047,0.0,0.0,0.0016198084825489734,6.516153393254509e-05,5.551115123125783e-17,0.04728708045015881,0.04728708045015881
520.0,0.5501248175469059,0.0,0.0,0.00236834209924984,9.469831258629435e-05,1.6653345369377348e-16,0.06876560219336324,0.06876560219336324
520.0,0.8,0.0,0.0,0.00345026414002203,0.0001366655636538816,1.1102230246251565e-16,0.1,0.1
522.3832559187591,0.0001,0.0,0.0,4.2281226107082626e-07,1.723586873225713e-08,0.0,1.25e-05,1.25e-05
522.3832559187591,0.00014542154334489538,0.0,0.0,6.1486155430307e-07,2.506468477214696e-08,2.220446049250313e-16,1.8177692918111922e-05,1.8177692918111922e-05
522.3832559187591,0.00021147425268811283,0.0,0.0,8.941442048229775e-07,3.644949125858332e-08,2.220446049250313e-16,2.6434281586014103e-05,2.6434281586069614e-05
522.3832559187591,0.00030752912203613756,0.0,0.0,1.3002847363344228e-06,5.3005496714053635e-08,2.7755575615628914e-16,3.8441140254517195e-05,3.8441140254517195e-05
522.3832559187591,0.00044721359549995795,0.0,0.0,1.890907737167602e-06,7.7081589222594e-08,1.1102230246251565e-16,5.5901699437494744e-05,5.5901699437550255e-05
522.3832559187591,0.0006503449126242365,0.0,0.0,2.74981598705204e-06,1.1209361056030431e-07,1.1102230246251565e-16,8.129311407802956e-05,8.129311407808507e-05
522.3832559187591,0.000945741609003176,0.0,0.0,3.998885685169151e-06,1.6300905214539085e-07,0.0,0.000118217701125397,0.0001182177011254525
522.3832559187591,0.0013753120438672643,0.0,0.0,5.81536993050219e-06,2.370519580074948e-07,1.1102230246251565e-16,0.00017191400548340803,0.00017191400548351906
522.3832559187591,0.0020000000000000005,0.0,0.0,8.457072714691816e-06,3.4472816207165025e-07,1.6653345369377348e-16,0.00025000000000000006,0.00025000000000000006
522.3832559187591,0.0029084308668979077,0.0,0.0,1.2298980757233235e-05,5.013165042533352e-07,0.0,0.00036355385836223846,0.00036355385836223846
522.3832559187591,0.0042294850537622575,0.0,0.0,1.7886583382697996e-05,7.290380162894294e-07,2.220446049250313e-16,0.0005286856317202822,0.0005286856317202822
522.3832559187591,0.0061505824407227525,0.0,0.0,2.601351528593726e-05,1.060211722692106e-06,2.220446049250313e-16,0.0007688228050903441,0.0007688228050904551
522.3832559187591,0.008944271909999161,0.0,0.0,3.78346855349071e-05,1.5418466537964193e-06,1.1102230246251565e-16,0.0011180339887498952,0.0011180339887500062
522.3832559187591,0.01300689825248473,0.0,0.0,5.503125424875105e-05,2.242325450430016e-06,1.1102230246251565e-16,0.0016258622815605913,0.0016258622815607023
522.3832559187591,0.01891483218006352,0.0,0.0,8.005151699758128e-05,3.2611358172784932e-06,1.1102230246251565e-16,0.00236435402250794,0.00236435402250794
522.3832559187591,0.02750624087734529,0.0,0.0,0.00011646324094487931,4.7430467052245184e-06,1.1102230246251565e-16,0.003438280109668161,0.003438280109668272
522.3832559187591,0.04000000000000001,0.0,0.0,0.00016947028652129076,6.898772519747798e-06,1.6653345369377348e-16,0.005000000000000001,0.005000000000000001
522.3832559187591,0.05816861733795817,0.0,0.0,0.0002466726649638512,1.003511728037143e-05,5.551115123125783e-17,0.007271077167244772,0.007271077167244883
522.3832559187591,0.08458970107524516,0.0,0.0,0.0003591896662889296,1.459897638406149e-05,1.1102230246251565e-16,0.010573712634405645,0.010573712634405756
522.3832559187591,0.12301164881445506,0.0,0.0,0.0005233282057841918,2.124155794414051e-05,1.6653345369377348e-16,0.015376456101806883,0.015376456101806938
522.3832559187591,0.17888543819998323,0.0,0.0,0.0007630727558544589,3.09118248333351e-05,5.551115123125783e-17,0.022360679774997904,0.02236067977499796
522.3832559187591,0.26013796504969466,0.0,0.0,0.0011137967912876537,4.499065238861011e-05,5.551115123125783e-17,0.03251724563121183,0.03251724563121189
522.3832559187591,0.37829664360127047,0.0,0.0,0.0016276379537425653,6.54736051482474e-05,1.1102230246251565e-16,0.04728708045015881,0.04728708045015881
522.3832559187591,0.5501248175469059,0.0,0.0,0.002380053581200317,9.516049164431939e-05,1.1102230246251565e-16,0.06876560219336324,0.06876560219336329
522.3832559187591,0.8,0.0,0.0,0.003467944128450806,0.0001373605209811224,5.551115123125783e-17,0.1,0.10000000000000006
525.0,0.0001,0.0,0.0,4.2493951518673967e-07,1.7322036471867364e-08,0.0,1.25e-05,1.25e-05
525.0,0.00014542154334489538,0.0,0.0,6.17955062703901e-07,2.5189992702845387e-08,0.0,1.8177692918111922e-05,1.8177692918111922e-05
525.0,0.00021147425268811283,0.0,0.0,8.986428809767966e-07,3.663171721512981e-08,2.7755575615628914e-16,2.6434281586014103e-05,2.6434281586014103e-05
525.0,0.00030752912203613756,0.0,0.0,1.3068268841162634e-06,5.327049334979961e-08,1.6653345369377348e-16,3.8441140254517195e-05,3.8441140254517195e-05
525.0,0.00044721359549995795,0.0,0.0,1.9004216486318004e-06,7.746695568355833e-08,1.1102230246251565e-16,5.5901699437494744e-05,5.5901699437494744e-05
525.0,0.0006503449126242365,0.0,0.0,2.7636517218598833e-06,1.1265402533044977e-07,5.551115123125783e-17,8.129311407802956e-05,8.129311407802956e-05
525.0,0.000945741609003176,0.0,0.0,4.019006804197034e-06,1.6382404244286164e-07,1.1102230246251565e-16,0.000118217701125397,0.000118217701125397
525.0,0.0013753120438672643,0.0,0.0,5.844632429384544e-06,2.3823716704951536e-07,1.6653345369377348e-16,0.00017191400548340803,0.00017191400548340803
525.0,0.0020000000000000005,0.0,0.0,8.49963105262197e-06,3.464517993601035e-07,5.551115123125783e-17,0.00025000000000000006,0.00025000000000000006
525.0,0.0029084308668979077,0.0,0.0,1.2360878972071665e-05,5.038232334109161e-07,5.551115123125783e-17,0.00036355385836223846,0.00036355385836223846
525.0,0.0042294850537622575,0.0,0.0,1.797661623084007e-05,7.326837382359841e-07,0.0,0.0005286856317202822,0.0005286856317202822
525.0,0.0061505824407227525,0.0,0.0,2.6144483718355815e-05,1.0655142300697307e-06,5.551115123125783e-17,0.0007688228050903441,0.0007688228050903441
525.0,0.008944271909999161,0.0,0.0,3.802522918781859e-05,1.549559423386082e-06,3.3306690738754696e-16,0.0011180339887498952,0.0011180339887498952
525.0,0.01300689825248473,0.0,0.0,5.53085306305226e-05,2.2535452592897798e-06,5.551115123125783e-17,0.0016258622815605913,0.0016258622815605913
525.0,0.01891483218006352,0.0,0.0,8.045512802465349e-05,3.277459843076258e-06,5.551115123125783e-17,0.00236435402250794,0.00236435402250794
525.0,0.02750624087734529,0.0,0.0,0.00011705100764965864,4.7668023482883015e-06,1.1102230246251565e-16,0.003438280109668161,0.003438280109668161
525.0,0.04000000000000001,0.0,0.0,0.00017032678445925986,6.93335446100285e-06,5.551115123125783e-17,0.005000000000000001,0.005000000000000001
525.0,0.05816861733795817,0.0,0.0,0.0002479219307932948,1.008548383724106e-05,1.6653345369377348e-16,0.007271077167244772,0.007271077167244883
525.0,0.08458970107524516,0.0,0.0,0.0003610143072082586,1.4672384795411109e-05,1.1102230246251565e-16,0.010573712634405645,0.010573712634405645
525.0,0.12301164881445506,0.0,0.0,0.0005259985509251108,2.134866353709075e-05,1.1102230246251565e-16,0.015376456101806883,0.015376456101806883
525.0,0.17888543819998323,0.0,0.0,0.0007669922078406208,3.106834727062413e-05,0.0,0.022360679774997904,0.022360679774997904
525.0,0.26013796504969466,0.0,0.0,0.0011195742417451915,4.5219959447007074e-05,5.551115123125783e-17,0.03251724563121183,0.03251724563121183
525.0,0.37829664360127047,0.0,0.0,0.0016362071098094122,6.581088105089838e-05,1.1102230246251565e-16,0.04728708045015881,0.04728708045015881
525.0,0.5501248175469059,0.0,0.0,0.002392874254294061,9.566003152117197e-05,5.551115123125783e-17,0.06876560219336324,0.06876560219336324
525.0,0.8,0.0,0.0,0.003487304752173362,0.00013811172622940626,2.7755575615628914e-16,0.1,0.1
530.0,0.0001,0.0,0.0,4.2898256844003946e-07,1.7482735481522127e-08,0.0,1.25e-05,1.2500000000111023e-05
530.0,0.00014542154334489538,0.0,0.0,6.238345780229526e-07,2.5423683824854493e-08,5.551115123125783e-17,1.8177692918111922e-05,1.8177692918111922e-05
530.0,0.00021147425268811283,0.0,0.0,9.071930561418973e-07,3.6971555761322605e-08,5.551115123125783e-17,2.6434281586014103e-05,2.6434281586014103e-05
530.0,0.00030752912203613756,0.0,0.0,1.3192608788389903e-06,5.376469658369132e-08,5.551115123125783e-17,3.8441140254517195e-05,3.8441140254517195e-05
530.0,0.00044721359549995795,0.0,0.0,1.918503774268887e-06,7.818564246031556e-08,0.0,5.5901699437494744e-05,5.5901699437550255e-05
530.0,0.0006503449126242365,0.0,0.0,2.7899479161583307e-06,1.1369917063408508e-07,0.0,8.129311407802956e-05,8.129311407802956e-05
530.0,0.000945741609003176,0.0,0.0,4.057249008961039e-06,1.6534393804112923e-07,0.0,0.000118217701125397,0.00011821770112550802
530.0,0.0013753120438672643,0.0,0.0,5.900248800122521e-06,2.4044750535079373e-07,1.6653345369377348e-16,0.00017191400548340803,0.00017191400548346354
530.0,0.0020000000000000005,0.0,0.0,8.580517623903161e-06,3.4966627393551164e-07,0.0,0.00025000000000000006,0.00025000000000000006
530.0,0.0029084308668979077,0.0,0.0,1.24785232127958e-05,5.084981236080921e-07,0.0,0.00036355385836223846,0.0003635538583623495
530.0,0.0042294850537622575,0.0,0.0,1.8147733828133283e-05,7.394827840623286e-07,1.6653345369377348e-16,0.0005286856317202822,0.0005286856317203932
530.0,0.0061505824407227525,0.0,0.0,2.6393404960252387e-05,1.0754030879689402e-06,2.220446049250313e-16,0.0007688228050903441,0.0007688228050903996
530.0,0.008944271909999161,0.0,0.0,3.838738229498123e-05,1.5639433001979341e-06,1.6653345369377348e-16,0.0011180339887498952,0.0011180339887499507
530.0,0.01300689825248473,0.0,0.0,5.583553484780207e-05,2.274469599550244e-06,0.0,0.0016258622815605913,0.0016258622815608133
530.0,0.01891483218006352,0.0,0.0,8.122225861381671e-05,3.3079033696647997e-06,5.551115123125783e-17,0.00236435402250794,0.0023643540225079954
530.0,0.02750624087734529,0.0,0.0,0.00011816817598828827,4.811105677293703e-06,0.0,0.003438280109668161,0.0034382801096682165
530.0,0.04000000000000001,0.0,0.0,0.00017195477040559543,6.9978488198008115e-06,5.551115123125783e-17,0.005000000000000001,0.005000000000000001
530.0,0.05816861733795817,0.0,0.0,0.00025029655404358586,1.0179416937816654e-05,5.551115123125783e-17,0.007271077167244772,0.007271077167244772
530.0,0.08458970107524516,0.0,0.0,0.00036448279195542416,1.4809292592621315e-05,5.551115123125783e-17,0.010573712634405645,0.010573712634405645
530.0,0.12301164881445506,0.0,0.0,0.000531075027943452,2.1548421083705804e-05,1.1102230246251565e-16,0.015376456101806883,0.015376456101806883
530.0,0.17888543819998323,0.0,0.0,0.0007744441182097675,3.136027843669842e-05,5.551115123125783e-17,0.022360679774997904,0.02236067977499796
530.0,0.26013796504969466,0.0,0.0,0.0011305604221788293,4.564766042663981e-05,0.0,0.03251724563121183,0.03251724563121189
530.0,0.37829664360127047,0.0,0.0,0.001652505578188447,6.64400051898495e-05,5.551115123125783e-17,0.04728708045015881,0.04728708045015892
530.0,0.5501248175469059,0.0,0.0,0.0024172670158973467,9.659191807714906e-05,0.0,0.06876560219336324,0.06876560219336329
530.0,0.8,0.0,0.0,0.003524158208634484,0.0001395132802515242,0.0,0.1,0.10000000000000006
535.0,0.0001,0.0,0.0,4.329990311441323e-07,1.7638372984407624e-08,0.0,1.25e-05,1.25e-05
535.0,0.00014542154334489538,0.0,0.0,6.296754244267122e-07,2.5650015667011417e-08,0.0,1.8177692918111922e-05,1.8177692918111922e-05
535.0,0.00021147425268811283,0.0,0.0,9.156870004606299e-07,3.730069197960262e-08,2.220446049250313e-16,2.6434281586014103e-05,2.6434281586014103e-05
535.0,0.00030752912203613756,0.0,0.0,1.3316131038873524e-06,5.4243336378156926e-08,0.0,3.8441140254517195e-05,3.8441140254517195e-05
535.0,0.00044721359549995795,0.0,0.0,1.936466992827346e-06,7.888169506475862e-08,1.1102230246251565e-16,5.5901699437494744e-05,5.590169943771679e-05
535.0,0.0006503449126242365,0.0,0.0,2.8160712011379707e-06,1.1471139893526328e-07,1.1102230246251565e-16,8.129311407802956e-05,8.12931140782516e-05
535.0,0.000945741609003176,0.0,0.0,4.095239782293814e-06,1.6681597192480524e-07,0.0,0.000118217701125397,0.000118217701125397
535.0,0.0013753120438672643,0.0,0.0,5.95549957277397e-06,2.4258823771994287e-07,0.0,0.00017191400548340803,0.00017191400548340803
535.0,0.0020000000000000005,0.0,0.0,8.660872612517578e-06,3.5277952337153806e-07,2.220446049250313e-16,0.00025000000000000006,0.00025000000000000006
535.0,0.0029084308668979077,0.0,0.0,1.2595394575057317e-05,5.13025804171896e-07,2.220446049250313e-16,0.00036355385836223846,0.00036355385836223846
535.0,0.0042294850537622575,0.0,0.0,1.8317727828669195e-05,7.460677354798051e-07,0.0,0.0005286856317202822,0.0005286856317202822
535.0,0.0061505824407227525,0.0,0.0,2.6640692960891443e-05,1.0849805688328829e-06,0.0,0.0007688228050903441,0.0007688228050903441
535.0,0.008944271909999161,0.0,0.0,3.87471618162466e-05,1.5778742875616203e-06,2.220446049250313e-16,0.0011180339887498952,0.0011180339887498952
535.0,0.01300689825248473,0.0,0.0,5.6359090534759126e-05,2.294735176877616e-06,0.0,0.0016258622815605913,0.0016258622815608133
535.0,0.01891483218006352,0.0,0.0,8.19843810155943e-05,3.3373885519605295e-06,0.0,0.00236435402250794,0.002364354022508162
535.0,0.02750624087734529,0.0,0.0,0.000119278075572396,4.854014613697721e-06,0.0,0.003438280109668161,0.003438280109668161
535.0,0.04000000000000001,0.0,0.0,0.00017357221617721186,7.060313824802655e-06,2.220446049250313e-16,0.005000000000000001,0.005000000000000001
535.0,0.05816861733795817,0.0,0.0,0.0002526559135905618,1.0270395497946616e-05,0.0,0.007271077167244772,0.007271077167244772
535.0,0.08458970107524516,0.0,0.0,0.0003679292159351408,1.4941896510412e-05,0.0,0.010573712634405645,0.010573712634405645
535.0,0.12301164881445506,0.0,0.0,0.0005361197133258583,2.1741904080885277e-05,2.220446049250313e-16,0.015376456101806883,0.015376456101806883
535.0,0.17888543819998323,0.0,0.0,0.0007818504151632794,3.16430507300014e-05,0.0,0.022360679774997904,0.022360679774998126
535.0,0.26013796504969466,0.0,0.0,0.0011414815994264943,4.6061966566646184e-05,0.0,0.03251724563121183,0.03251724563121183
535.0,0.37829664360127047,0.0,0.0,0.0016687124001314307,6.704947755098445e-05,0.0,0.04728708045015881,0.04728708045015881
535.0,0.5501248175469059,0.0,0.0,0.002441532910794693,9.749480673537647e-05,0.0,0.06876560219336324,0.06876560219336324
535.0,0.8,0.0,0.0,0.0035608428394062752,0.0001408714462650673,0.0,0.1,0.1
540.0,0.0001,0.0,0.0,4.3699099831762123e-07,1.7789094530762384e-08,1.1102230246251565e-16,1.25e-05,1.25e-05
540.0,0.00014542154334489538,0.0,0.0,6.354806496092213e-07,2.5869197339822847e-08,0.0,1.8177692918111922e-05,1.8177692918111922e-05
540.0,0.00021147425268811283,0.0,0.0,9.241291436118404e-07,3.761943301316961e-08,0.0,2.6434281586014103e-05,2.6434281586014103e-05
540.0,0.00030752912203613756,0.0,0.0,1.3438900003312493e-06,5.470685859876312e-08,1.1102230246251565e-16,3.8441140254517195e-05,3.8441140254517195e-05
540.0,0.00044721359549995795,0.0,0.0,1.9543206721817086e-06,7.955576253326768e-08,0.0,5.5901699437494744e-05,5.5901699437494744e-05
540.0,0.0006503449126242365,0.0,0.0,2.8420351996932824e-06,1.1569165281333227e-07,0.0,8.129311407802956e-05,8.129311407802956e-05
540.0,0.000945741609003176,0.0,0.0,4.13299893971264e-06,1.6824151327643477e-07,2.220446049250313e-16,0.000118217701125397,0.000118217701125397
540.0,0.0013753120438672643,0.0,0.0,6.010413558486805e-06,2.4466135417622326e-07,2.220446049250313e-16,0.00017191400548340803,0.00017191400548340803
540.0,0.0020000000000000005,0.0,0.0,8.740737917192765e-06,3.5579444113142955e-07,0.0,0.00025000000000000006,0.00025000000000000006
540.0,0.0029084308668979077,0.0,0.0,1.2711553995570224e-05,5.174104792393663e-07,1.1102230246251565e-16,0.00036355385836223846,0.0003635538583623495
540.0,0.0042294850537622575,0.0,0.0,1.8486686856014622e-05,7.52444710094835e-07,0.0,0.0005286856317202822,0.0005286856317202822
540.0,0.0061505824407227525,0.0,0.0,2.6886476615341215e-05,1.0942555690451883e-06,2.220446049250313e-16,0.0007688228050903441,0.0007688228050904551
540.0,0.008944271909999161,0.0,0.0,3.910475523757201e-05,1.591365326736316e-06,2.220446049250313e-16,0.0011180339887498952,0.0011180339887498952
540.0,0.01300689825248473,0.0,0.0,5.687947042373742e-05,2.3143608097742074e-06,0.0,0.0016258622815605913,0.0016258622815605913
540.0,0.01891483218006352,0.0,0.0,8.274189203105048e-05,3.3659427690624355e-06,1.1102230246251565e-16,0.00236435402250794,0.00236435402250794
540.0,0.02750624087734529,0.0,0.0,0.00012038128383903834,4.895568985752163e-06,0.0,0.003438280109668161,0.003438280109668161
540.0,0.04000000000000001,0.0,0.0,0.00017517996233720745,7.1208074270412425e-06,0.0,0.005000000000000001,0.005000000000000001
540.0,0.05816861733795817,0.0,0.0,0.0002550012335908111,1.0358503855001366e-05,1.1102230246251565e-16,0.007271077167244772,0.007271077167244772
540.0,0.08458970107524516,0.0,0.0,0.0003713553631351438,1.5070319348442496e-05,0.0,0.010573712634405645,0.010573712634405645
540.0,0.12301164881445506,0.0,0.0,0.000541135209420604,2.1929291394773287e-05,1.1102230246251565e-16,0.015376456101806883,0.015376456101806883
540.0,0.17888543819998323,0.0,0.0,0.0007892149000637075,3.191692487269915e-05,0.0,0.022360679774997904,0.022360679774997904
540.0,0.26013796504969466,0.0,0.0,0.00115234333702742,4.646325827084574e-05,2.220446049250313e-16,0.03251724563121183,0.03251724563121183
540.0,0.37829664360127047,0.0,0.0,0.0016848357384481871,6.763985386171179e-05,1.1102230246251565e-16,0.04728708045015881,0.04728708045015881
540.0,0.5501248175469059,0.0,0.0,0.002465683940113962,9.836951075847811e-05,1.1102230246251565e-16,0.06876560219336324,0.06876560219336324
540.0,0.8,0.0,0.0,0.003597376185234341,0.00014218741813065705,0.0,0.1,0.1
545.0,0.0001,0.0,0.0,4.409604828919944e-07,1.793504056379902e-08,0.0,1.25e-05,1.25e-05
545.0,0.00014542154334489538,0.0,0.0,6.412531811383904e-07,2.6081435455793667e-08,1.1102230246251565e-16,1.8177692918111922e-05,1.8177692918111922e-05
545.0,0.00021147425268811283,0.0,0.0,9.325237444179901e-07,3.792807390379238e-08,0.0,2.6434281586014103e-05,2.6434281586014103e-05
545.0,0.00030752912203613756,0.0,0.0,1.3560977620702408e-06,5.515569123648589e-08,0.0,3.8441140254517195e-05,3.8441140254517195e-05
545.0,0.00044721359549995795,0.0,0.0,1.9720738183987008e-06,8.020847308554124e-08,2.220446049250313e-16,5.5901699437494744e-05,5.590169943771679e-05
545.0,0.0006503449126242365,0.0,0.0,2.867853010589394e-06,1.1664085053375572e-07,2.220446049250313e-16,8.129311407802956e-05,8.129311407802956e-05
545.0,0.000945741609003176,0.0,0.0,4.1705455267673774e-06,1.6962188487124052e-07,2.220446049250313e-16,0.000118217701125397,0.000118217701125397
545.0,0.0013753120438672643,0.0,0.0,6.06501845631241e-06,2.466687833990733e-07,0.0,0.00017191400548340803,0.00017191400548340803
545.0,0.0020000000000000005,0.0,0.0,8.820153820150722e-06,3.5871382952912256e-07,0.0,0.00025000000000000006,0.00025000000000000006
545.0,0.0029084308668979077,0.0,0.0,1.282706005497486e-05,5.216562289911408e-07,1.1102230246251565e-16,0.00036355385836223846,0.00036355385836223846
545.0,0.0042294850537622575,0.0,0.0,1.8654696109572655e-05,7.586196381081933e-07,0.0,0.0005286856317202822,0.0005286856317202822
545.0,0.0061505824407227525,0.0,0.0,2.713087984060336e-05,1.1032367179808489e-06,1.1102230246251565e-16,0.0007688228050903441,0.0007688228050903441
545.0,0.008944271909999161,0.0,0.0,3.946034279598415e-05,1.6044289632421993e-06,0.0,0.0011180339887498952,0.0011180339887498952
545.0,0.01300689825248473,0.0,0.0,5.739693669797735e-05,2.333364746087696e-06,0.0,0.0016258622815605913,0.0016258622815605913
545.0,0.01891483218006352,0.0,0.0,8.349517309799714e-05,3.393592566292014e-06,0.0,0.00236435402250794,0.00236435402250794
545.0,0.02750624087734529,0.0,0.0,0.00012147835583106031,4.93580741156574e-06,1.1102230246251565e-16,0.003438280109668161,0.003438280109668161
545.0,0.04000000000000001,0.0,0.0,0.00017677881678525992,7.179385818401052e-06,1.1102230246251565e-16,0.005000000000000001,0.005000000000000001
545.0,0.05816861733795817,0.0,0.0,0.00025733369048472343,1.0443823796002505e-05,2.220446049250313e-16,0.007271077167244772,0.007271077167244772
545.0,0.08458970107524516,0.0,0.0,0.0003747629476938963,1.5194680194619004e-05,0.0,0.010573712634405645,0.010573712634405645
545.0,0.12301164881445506,0.0,0.0,0.0005461240160379785,2.211075652602812e-05,0.0,0.015376456101806883,0.015376456101806883
545.0,0.17888543819998323,0.0,0.0,0.0007965412231201799,3.2182153849591444e-05,0.0,0.022360679774997904,0.022360679774997904
545.0,0.26013796504969466,0.0,0.0,0.0011631509744528742,4.6851904838884906e-05,1.1102230246251565e-16,0.03251724563121183,0.03251724563121183
545.0,0.37829664360127047,0.0,0.0,0.0017008834213322332,6.821167408699313e-05,1.1102230246251565e-16,0.04728708045015881,0.04728708045015881
545.0,0.5501248175469059,0.0,0.0,0.0024897316013099483,9.921682153357647e-05,0.0,0.06876560219336324,0.06876560219336324
545.0,0.8,0.0,0.0,0.0036337750287874226,0.00014346236144380242,1.1102230246251565e-16,0.1,0.1
550.0,0.0001,0.0,0.0,4.449094219774463e-07,1.8076345753570422e-08,1.1102230246251565e-16,1.25e-05,1.25e-05
550.0,0.00014542154334489538,0.0,0.0,6.469958358720773e-07,2.6286924970087e-08,0.0,1.8177692918111922e-05,1.8177692918111922e-05
550.0,0.00021147425268811283,0.0,0.0,9.408748980754833e-07,3.822690153310049e-08,0.0,2.6434281586014103e-05,2.6434281586014103e-05
550.0,0.00030752912203613756,0.0,0.0,1.3682423444030811e-06,5.559025550994079e-08,3.3306690738754696e-16,3.8441140254517195e-05,3.8441140254517195e-05
550.0,0.00044721359549995795,0.0,0.0,1.989735091710576e-06,8.084042857348095e-08,0.0,5.5901699437494744e-05,5.5901699437494744e-05
550.0,0.0006503449126242365,0.0,0.0,2.8935372260452397e-06,1.175598691727231e-07,0.0,8.129311407802956e-05,8.129311407802956e-05
550.0,0.000945741609003176,0.0,0.0,4.207897853138187e-06,1.7095836402081233e-07,1.1102230246251565e-16,0.000118217701125397,0.000118217701125397
550.0,0.0013753120438672643,0.0,0.0,6.119340901070136e-06,2.486123913403304e-07,0.0,0.00017191400548340803,0.00017191400548340803
550.0,0.0020000000000000005,0.0,0.0,8.899159055497652e-06,3.615404078338713e-07,0.0,0.00025000000000000006,0.0002500000000001111
550.0,0.0029084308668979077,0.0,0.0,1.294196908650097e-05,5.257670010472282e-07,0.0,0.00036355385836223846,0.0003635538583623495
550.0,0.0042294850537622575,0.0,0.0,1.8821837515115014e-05,7.645982669224338e-07,0.0,0.0005286856317202822,0.0005286856317202822
550.0,0.0061505824407227525,0.0,0.0,2.737402179005255e-05,1.1119323656272329e-06,0.0,0.0007688228050903441,0.0007688228050903441
550.0,0.008944271909999161,0.0,0.0,3.981409779853229e-05,1.6170773491364088e-06,1.1102230246251565e-16,0.0011180339887498952,0.0011180339887500062
550.0,0.01300689825248473,0.0,0.0,5.791174145185901e-05,2.3517646612347676e-06,0.0,0.0016258622815605913,0.0016258622815607023
550.0,0.01891483218006352,0.0,0.0,8.42445909592579e-05,3.4203636518626013e-06,1.1102230246251565e-16,0.00236435402250794,0.00236435402250794
550.0,0.02750624087734529,0.0,0.0,0.00012256982517880322,4.9747672956623745e-06,0.0,0.003438280109668161,0.003438280109668161
550.0,0.04000000000000001,0.0,0.0,0.0001783695561801829,7.236103433228003e-06,3.3306690738754696e-16,0.005000000000000001,0.005000000000000001
550.0,0.05816861733795817,0.0,0.0,0.0002596544150690813,1.0526434562119213e-05,1.1102230246251565e-16,0.007271077167244772,0.007271077167244772
550.0,0.08458970107524516,0.0,0.0,0.00037815361694314154,1.5315094440637722e-05,0.0,0.010573712634405645,0.010573712634405645
550.0,0.12301164881445506,0.0,0.0,0.0005510885348991301,2.2286467622034678e-05,0.0,0.015376456101806883,0.015376456101806883
550.0,0.17888543819998323,0.0,0.0,0.0008038328899398622,3.243898290250513e-05,2.220446049250313e-16,0.022360679774997904,0.022360679774998015
550.0,0.26013796504969466,0.0,0.0,0.0011739096367567245,4.722826442815631e-05,3.3306690738754696e-16,0.03251724563121183,0.03251724563121183
550.0,0.37829664360127047,0.0,0.0,0.0017168629566107,6.87654622898437e-05,0.0,0.04728708045015881,0.04728708045015892
550.0,0.5501248175469059,0.0,0.0,0.002513686909157896,0.00010003750818876611,1.1102230246251565e-16,0.06876560219336324,0.06876560219336324
550.0,0.8,0.0,0.0,0.003670055424732213,0.00014469741237810307,1.1102230246251565e-16,0.1,0.1
555.0,0.0001,0.0,0.0,4.488396782506565e-07,1.8213143437861845e-08,1.1102230246251565e-16,1.25e-05,1.25e-05
555.0,0.00014542154334489538,0.0,0.0,6.527113213805613e-07,2.6485858839464527e-08,0.0,1.8177692918111922e-05,1.8177692918111922e-05
555.0,0.00021147425268811283,0.0,0.0,9.491865434058111e-07,3.851619523320693e-08,1.1102230246251565e-16,2.6434281586014103e-05,2.6434281586014103e-05
555.0,0.00030752912203613756,0.0,0.0,1.3803294746719819e-06,5.601095454110805e-08,3.3306690738754696e-16,3.8441140254517195e-05,3.8441140254517195e-05
555.0,0.00044721359549995795,0.0,0.0,2.0073128230158055e-06,8.14522239656057e-08,2.220446049250313e-16,5.5901699437494744e-05,5.5901699437494744e-05
555.0,0.0006503449126242365,0.0,0.0,2.9190999627573544e-06,1.1844956315787414e-07,1.1102230246251565e-16,8.129311407802956e-05,8.129311407802956e-05
555.0,0.000945741609003176,0.0,0.0,4.245073539299593e-06,1.722522094960155e-07,0.0,0.000118217701125397,0.00011821770112561904
555.0,0.0013753120438672643,0.0,0.0,6.173406509268897e-06,2.5049398832965863e-07,0.0,0.00017191400548340803,0.00017191400548340803
555.0,0.0020000000000000005,0.0,0.0,8.977790878210434e-06,3.6427680127903983e-07,1.1102230246251565e-16,0.00025000000000000006,0.00025000000000000006
555.0,0.0029084308668979077,0.0,0.0,1.305633526733907e-05,5.297466223463942e-07,1.1102230246251565e-16,0.00036355385836223846,0.0003635538583624605
555.0,0.0042294850537622575,0.0,0.0,1.8988189866023242e-05,7.703861546470847e-07,2.220446049250313e-16,0.0005286856317202822,0.0005286856317202822
555.0,0.0061505824407227525,0.0,0.0,2.761601705821015e-05,1.1203506027346322e-06,0.0,0.0007688228050903441,0.0007688228050903441
555.0,0.008944271909999161,0.0,0.0,4.0166186919161906e-05,1.6293222465657564e-06,1.1102230246251565e-16,0.0011180339887498952,0.0011180339887498952
555.0,0.01300689825248473,0.0,0.0,5.842412712207812e-05,2.3695776629750753e-06,1.1102230246251565e-16,0.0016258622815605913,0.0016258622815605913
555.0,0.01891483218006352,0.0,0.0,8.499049829421845e-05,3.4462809170854314e-06,1.1102230246251565e-16,0.00236435402250794,0.00236435402250794
555.0,0.02750624087734529,0.0,0.0,0.0001236562050132145,5.0124848524069066e-06,1.1102230246251565e-16,0.003438280109668161,0.003438280109668161
